"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"EPHB2",433.294,NA,NA,NA,583.392,286.186,389.083,NA,299.167,138.177,1132.89,483.49,NA,NA,596.71,761.352,507.908,23.2903,287.609,392.543,453.334,NA
"EPHB3;EPHB4",292.013,NA,400.514,NA,246.026,424.711,366.946,555.749,492.371,653.88,868.695,509.261,509.399,529.801,375.651,1220.11,NA,525.112,666.635,547.788,407.215,735.043
"EPHX1",102724,184689,152815,255815,65850.6,114706,67777.4,103369,69209.3,213571,126159,213763,56326.1,101431,36550.2,59516.4,29658,44868.4,41191.4,77622.9,50590.9,87709.1
"EPM2AIP1",4885.66,4694.56,4449.98,3662.79,6462.47,4999.29,4291.89,4323.05,6370.22,6043.19,7604.28,4238.61,4466.33,4603.32,2175.79,5271.99,4105.21,5747.02,3693.16,5039.8,5721.5,4603.07
"EPN1",5857.49,4540.18,6683.47,5279.08,5834.35,4641.92,5522.43,4546.71,6085.3,3978.19,4533.47,5386.99,2974.54,3487.07,4152.22,4886.31,4469.35,3450.86,4783.22,5422.5,4434.49,5882.49
"EPN2",2305.14,1465.45,1732.6,1935.08,3409.25,2827.23,2634.68,4137.85,2695.55,2492.86,1715.65,4303.28,1162.01,3102.45,1446.22,1984.92,1759.39,1161.35,1873.79,4030.9,2596.69,4038.35
"EPRS1",48834.3,37793.9,51752.4,29718.9,32176.7,43098.4,42711.2,36241.6,57552.7,50231.1,44075.4,46289.6,38892.8,36728,54447.2,51947.2,55702.5,52130,45231.8,41602,54328.6,43705.5
"EPS15",8098.57,9161.24,10236.5,8343.99,8095.51,9833.65,10889,12410.2,11347.1,10468.5,11033.2,9606.16,10027.5,8806.99,9834.2,11136.8,13729.4,9664.28,7271.35,14117.4,10047.5,13121.2
"EPS15L1",10304.6,8789.83,13801.4,8345.91,13530.1,10900,9080.77,13786.7,13196.4,12336.6,12428.4,10820.3,8191.96,8676.38,8513.29,9156.03,11636.4,9432.3,8434.78,12995.8,11371.8,12684.1
"EPS8",18521.9,27632.2,16638.7,38328.8,21273.9,38042.3,22982.3,43210.2,18664.1,30571.4,15277.6,36471,18015.9,23490.5,15321.9,17583.7,17666.6,16987.9,19030.9,42339.9,21165.9,30908.2
"EPS8L2",4006.41,2841.29,5333.73,2896.8,6725.3,4916.81,4700.77,4229.97,6001.95,3095.12,6575.36,5579.77,5650.09,3010.76,9862,6566.7,10287.5,7878.63,3775.69,3924.89,6663.87,5960.21
"ERAP1",20051.3,18018.1,10944.6,8225.73,9488.63,11567.7,18434.4,14371,6707.11,5638.8,14095.3,12575,10809.4,10369.3,6942.06,7293.09,6168.8,5473.66,5544.91,4863.27,8762.05,10581.1
"ERAP2",NA,NA,993.113,2627.91,5914.67,6943.24,9529.4,13397.2,11135.9,14287.5,6295.9,5587.56,13316.6,1720.97,29708.7,7560.09,7666.27,7737.5,4974.59,6371.43,11518.3,4951.65
"ERBB2",745.661,989.954,777.889,1092.44,588.613,1287.31,414.418,1192.08,830.546,967.727,727.7,903.607,777.161,692.356,942.77,319.829,717.107,1053.44,672.69,919.23,1103.62,1184.98
"ERBIN",4120.28,3674.17,6456.77,3432.82,6683.86,6105.32,8124.45,4761.91,8569.57,5158.02,6165.9,4937.41,5829.04,2654.98,3215.84,2475.4,4485.87,4636.94,2036.74,2514.39,3638.18,5003.35
"ERC1",4219.36,4091.17,6077.44,5832.68,7106.45,6238.16,5782.36,7298.65,4986.02,4959.32,5186.3,6065.31,2126.97,5419.67,3208.59,3161.36,2138.25,3315.5,3880.48,6747.07,4477.04,5141.01
"ERC2",2782.7,3384.54,3508.6,3094.97,6570.06,3559.36,3273.89,2485.85,4714.69,3516.45,3465.23,4323.9,1853.18,3442.23,6342.45,3189.09,5310.52,5133.65,5444.35,3628.57,3570.69,3504.07
"ERCC2",333.711,877.786,613.589,971.695,526.147,833.761,1017.87,412.846,639.43,522.184,657.998,637.09,487.921,673.45,NA,205.233,NA,377.289,77.5719,448.133,306.361,633.481
"ERCC3",1084.1,2266.31,985.741,1846.61,1093.62,1823.3,1054.26,2084.1,639.399,1165.42,1282.97,1648.15,936.979,904.524,NA,NA,NA,682.87,1250.56,808.208,859.432,1574.6
"ERCC4",1395.03,1134.14,1577.07,528.932,1896.43,1506.93,2211.82,1797.79,419.205,1618.3,1103.93,1526.15,1573.58,1402.08,764.486,897.915,2332.71,999.524,1194.89,1160.11,1914.74,1516.96
"ERCC5",1078.88,1584.1,942.748,1149.58,1398.53,1129.96,1469.94,1343.54,1330.8,1250.03,1268.18,1669.56,1002.51,424.585,1246.11,642.934,927.711,1135.06,850.414,1489.72,1794.97,1590.3
"ERCC6",3353.34,1854.62,4889.77,1858.06,2420.45,2803.49,1011.52,1637.54,4716.2,2172.41,1963.55,3049.26,2429.39,1947.45,5690,1520.27,7859.8,4251.98,3988.69,7292.98,5330.72,4756.05
"ERCC6L",2264.13,2134.77,1338.25,1887.6,2483.83,2506,3559.41,1969.46,2497.03,1128.47,2788.59,2222.04,1737.87,1833.04,3420.02,2652.23,4075.44,2101.12,1253.57,1699.19,1944.91,1438.44
"ERF",2061.93,592.065,1940.66,714.389,1229.44,529.357,1166.05,819.583,1125.22,651.187,953.793,1025.86,596.166,292.257,1793.45,1114.92,1805.88,938.107,434.36,504.796,1339.45,1009.73
"ERGIC1",31785.5,61711.9,31271.1,66517.3,25589.4,38871.6,19121,32132.9,35785,77861.3,37948.4,47188.9,36202,81371.6,63160.3,90351.8,51603.2,102985,31828.3,68023.6,51952.7,66638.4
"ERGIC2",8925,10709.7,7943.74,9468.26,7043.84,8240.81,7769.95,5456.37,7696.17,8593.6,8224.2,9432.17,6757.85,7495.87,7127.16,7456.94,10354.2,8546,10474.8,7348.57,6641.16,5707.91
"ERGIC3",4016.7,3537.26,4418.64,3219.03,4523.51,3977.82,4794.96,3749.93,3311.02,3688.55,3683.52,5344.24,2899.62,4901.11,3639.13,3506.55,5023.4,4884.87,3770.43,4249.15,3704.32,3337.46
"ERH",116313,73098.9,106754,64188.4,178880,129630,152933,122745,122291,75825.3,134065,97458.4,99751.5,108608,13705.4,14478.2,20363.4,14407.1,110389,116849,145701,132847
"ERI3",1920.83,1350.14,1801.8,1988.76,2345.32,1556.2,2191,1662.16,2091,2294.43,2142.17,1780.35,2688.56,2528.2,2980.05,2720.98,2304.77,3045.5,1622.57,3103.65,2632.06,2245.32
"ERLEC1",7054.57,10824.2,8137.52,9978.13,9202.04,8869.44,8294.01,8460.06,10206.7,8705.12,9682.89,9541.69,5896.61,7349.44,9135.43,7766.91,8649.83,7761.91,8284.71,9706.28,9063.01,7452.76
"ERLIN1",8691.85,10970.2,9304.68,11064.1,12525,11343.1,13285.4,12384.9,10199.7,10218.3,9837.3,8897.35,10635.4,11492.1,7517.27,8962.17,7127.45,6424.21,6557.21,6365.22,8019.31,7948.93
"ERLIN1;ERLIN2",5665.17,4959.96,8400.83,6414.43,8977.02,6236.08,7527.21,6389.59,9877.85,11138,6654.9,7060.83,12831.2,8252.81,9142.63,6769.31,6187.18,8828.86,8256.6,7355.59,6662.11,7593.23
"ERLIN2",29185,32925.1,34936,28997.4,27325.1,30914.1,28567.8,28861.6,27923.9,29731.6,30417.4,24697.7,37453.8,29600.2,28286,31487.3,28362.9,26094.8,18773.1,19445.1,27957,35827.6
"ERMP1",1839.49,2317.55,1742.7,2037.32,1710.38,2620.08,2408.71,3912.59,1429.06,2418.7,2720.49,2475.78,1151.39,1813.96,1489.7,3556.56,1138.03,2706.67,502.725,1913.16,2003.41,3455.3
"ERO1A",26773,35113.1,31272.3,36841.1,20190.1,26864.9,19104.4,21498.1,24622.3,32633.8,25644.7,25442.3,21365.5,41109.3,27763.4,54458.6,30075.7,48944.8,23076.6,47557.8,27166.6,34642.9
"ERP29",100787,90027.8,115413,52798.2,153506,108132,80066.6,75109.4,112065,111046,134467,118342,115516,109719,95920,151197,110874,115485,108946,97890.7,107384,115901
"ERP44",48509.1,52670.8,49930.3,51790.5,52323.5,46479,48579,46582.8,52140.1,51826.8,52592.9,55785.4,42898.5,51374.6,60382.6,56078.2,53362,45202.5,51268,62478.8,58446.3,51819.4
"ESD",85188.4,70213.9,90943.8,75503.8,82111.3,97091.3,64811.6,77691,102544,92729.6,80359.6,84525.6,80893,105485,77942,110807,78198.3,112461,80389.2,128192,82104,86716.8
"ESYT1",53462.8,52319.2,68582.1,54317.8,43641.5,55575.8,52482.2,49183.7,58407.3,64492.5,67294.1,64461.3,44743.1,56129.9,36059.9,38562.5,48200.8,41482.6,39369.7,56000.8,44074,54191.4
"ESYT2",12722.7,14680.5,14960.5,13445.9,14055.1,15499.5,16932.3,15175.6,16052.7,16677.8,17448.6,17553.3,12841.6,13839.7,13349.4,14680.2,14511.7,19441.3,11180.3,15231.1,14639.9,15882
"ETF1",48430.6,58957.1,56775.1,47483.8,71992.8,60271.8,48204,47611.6,75366.8,87408.4,59368.4,58538.4,57064.3,62986.1,66861.3,55182.5,58384.5,52220.9,69694.6,62227.6,62850.8,56890.1
"ETFA",25251.3,21308.8,32109.4,22232.1,32620.8,28399.8,26149.3,29594.9,31606.4,35399.5,35537.5,39134.9,23878.9,38249.3,38099.9,54833,27164.5,44177.2,25238.6,33866,25865.4,27445.4
"ETFB",28698.7,22110,51127.8,18062,55039.1,38269.1,29925.1,35962.1,55968,57947.2,59845.2,47761.7,42154.6,53361.9,74745.3,84493,52127.6,64595.8,60845.6,45829.2,41381,47959.9
"ETFDH",7250.48,7301.84,8158.78,8647.43,7319.28,6053.21,6765.86,7617.65,7744.67,7622.06,7852.69,7663.87,10230.4,15753.1,11251.5,9660.17,8555.82,10238.5,8390.75,10772.4,8368.83,8812.65
"ETHE1",17986.8,17614.9,22612,13708.2,29133.8,20958.2,15038.9,21289,36883.4,30194.9,33735.8,23297.3,47774.6,38837.3,31109.1,35498.2,25219.2,23672.6,41559.9,37148.6,38177.9,35055.1
"EVI2B",NA,868.723,NA,600.941,495.803,723.127,638.817,696.123,373.177,376.274,NA,687.299,626.171,2455.22,NA,726.591,NA,419.765,428.466,942.583,NA,301.672
"EWSR1",15651.9,21704.9,16162.5,15518.8,21210,21437,21572.1,18156.3,10116.8,20754.5,17337.5,23888.2,17582,35409.4,28357.3,22162.8,33075.1,21161.2,16745.6,31025.2,26744.4,26297.4
"EXD2",1480.55,1345.56,2671.19,1738.21,2754.22,1930.89,2218.87,1978.18,2625.5,1878.92,2745.76,1862.22,1828.89,2096.22,1686.44,1503.22,2215.44,2330.96,1424.87,2162.6,2260.09,2163.47
"EXOC1",6450.2,4645.3,6315.37,6223.43,5663.79,6518.23,6766.9,6805,6926.1,7348.93,7182.91,6704.04,5529.64,7949.21,5906.16,6647.48,7655.15,8072.03,4418.34,6661.72,6354.47,8039.53
"EXOC2",7357.69,6662.52,7907.14,8523.77,4422.26,6462.74,6721.12,7207.2,7196.61,9220.32,7406.41,8315.97,7329.73,10920.5,7153.95,9863.04,7869.08,10875.2,5736.21,9036.98,7468.74,10186.9
"EXOC3",3311.02,4316.12,3952.22,5213.34,3496.41,3357.31,3446.53,4804.95,4061.18,4701.62,3761.7,4795.05,3682.04,4980.38,4100.32,4755.89,4546.55,4575.02,3247.74,4236.77,4384.14,5573.99
"EXOC4",7819.54,8574.27,9132.86,8095.66,4897.78,9551.62,7798.04,9429.18,8555.88,10787.1,8616.92,9056.54,7595.87,11014.5,8553.67,11743.3,11387.8,11614.2,6100.7,9955.67,8152.82,11463.4
"EXOC5",7552.39,6998.24,8873.67,8185,5990.17,7146.91,7428.63,7593.02,7432.43,9882.73,8784.34,8328.43,7028.31,9638.32,8871.21,8641.1,10401.1,9173.32,5783.78,8637.33,8404,12720.2
"EXOC6B",4318.36,5736.14,5067.53,7404.53,2821.36,4948.02,4233.46,5001.73,4450.22,5951.47,5196.32,5114.21,4201.54,6713.56,3662.14,5345.75,5769.88,6151.43,3178.68,4616.45,4233.7,6295.67
"EXOC7",7717.65,7817.81,10784.9,7948.37,6969.92,9680.78,7259.19,9014.33,8380.32,8685.14,9591.68,10644.6,7757.78,12504.8,6517.94,10540.3,7876.78,9229.86,6956.77,11042,8030.7,11342.1
"EXOC8",5860.49,6849.15,7807.56,7472.2,4807.53,6232.62,6629,7488.74,7265.99,6971.64,5895.88,6831.63,5603.53,8941.62,6432.51,7949.23,8333.34,10557.7,5037.74,6579.14,7464.72,8323.72
"EXOG",3287.93,2084.74,3183.21,2736.12,3834.32,3628.34,2874.61,3666.32,3096.82,3768.85,3153.73,4586.11,1617.37,3340.65,2455.09,3529.08,1411.24,3950.08,3037.82,4521.35,2025.41,3157.46
"EXOSC1",1959.34,888.833,2228.28,2181.82,2907.96,3017.34,2010.49,1905.33,2479.81,2227.25,2357.71,2164.43,1783.3,2154.18,512.46,1018.08,964.226,805.894,2277.85,2275.05,2206.54,2405.48
"EXOSC10",2427.1,2138.76,2246.96,2704.3,2950.41,3139.87,2985.7,3648.53,3074.53,2060.24,2504.49,2125.52,3168.36,3067.14,NA,489.945,525.835,493.484,2962.01,2717.69,2688.17,2634.87
"EXOSC2",2507.81,1404.37,2174.54,1193.72,2800.07,2124.18,2972.6,2259.32,1340.24,920.084,1666.87,1608.93,1829.23,1707.15,461.361,1045.12,650.778,621.996,2116.54,1708.03,1590.5,1421.34
"EXOSC4",3274.95,1972.03,2603.26,2582.87,3724.55,2407.93,2698.51,2622.44,2400.36,1842.48,2872.64,2779.79,2278.51,1493.6,246.634,1545.93,855.356,1917.58,1834.67,2262.68,2427.87,2527.58
"EXOSC5",1383.96,1123,857.918,1090.06,1782.42,964.941,1571.46,2519.24,1517.54,943.095,1917.26,1381.11,1765.84,1791.29,NA,698.518,1521.53,746.451,1611.62,1793.55,1486.07,1158.71
"EXOSC6",1743.62,1212.67,2280.88,574.551,5555.85,4092.14,2472.7,2973.14,3990.5,2254.66,3132.28,2221.64,3599.08,3295.46,608.381,1434.46,373.195,260.946,4238.8,2452.49,3897.4,3396.61
"EXOSC7",4267.85,2630.74,3414.6,2385.38,6923.42,4139.2,5492.78,4033.55,3414.95,3914.91,4354.68,3147.95,2341.54,5487.41,1083.06,2693.74,1920.44,2599.94,3847.97,4789.35,2769.66,3359.62
"EXOSC8",882.625,NA,1076.44,NA,2504.63,1163.41,NA,953.379,1295.59,1303.04,1432.43,1127.48,3472.47,2017.82,585.012,NA,604.081,NA,2435.5,750.781,1798.67,1670.06
"EXOSC9",2587,3815.36,3465.43,3736.34,6777.44,4040.14,3795.15,4284.99,4297.3,3144.56,2357.73,3451.49,3464.27,2907.89,5004.37,1306.97,2009.81,1122.71,5605.31,3086.45,5644.73,4147.87
"EXT1",1094.52,778.583,874.89,140.584,1460.25,677.031,NA,727.951,549.879,836.046,1106.3,993.838,678.018,NA,1012.04,336.107,2157.05,198.753,458.98,777.719,1255.2,998.874
"EXT2",1457.51,1116.94,2425.96,739.365,3849.47,1233.66,1151.77,1356.88,2533.18,2168.39,3448.11,2339.52,3051.88,706.013,1967.91,NA,3986.54,1082.96,2106.81,2077.02,3661.68,2473.05
"EXTL2",4725.61,4187.18,2962.79,2539.15,3208.68,2720.52,2831.82,3490.07,2981.28,3031.66,4059.05,3799.97,2839.36,2122.19,2838.97,3042.8,1984.37,2744.32,3309.68,2123.99,4268.62,3482.54
"EYA3",879.352,59.6224,NA,598.936,730.576,371.206,408.713,464.738,628.988,66.4777,1050,NA,525.329,627.246,327.309,301.8,184.272,170.553,448.545,23.1111,607.364,206.781
"EZR",53218.7,26087.5,59928.9,22531.9,82145.8,64081.2,72985,60856.7,80212.1,74376.3,49957.5,70816,18903.8,35579.4,25617.6,37260.9,33529.3,35317.3,34385.8,56313.9,34425.1,34695.8
"F10",NA,2288.91,NA,2735.89,6625.85,1024.35,NA,NA,1985.94,10299.9,NA,NA,3593.87,2467.88,29360.5,8919.63,9688.77,7312.02,4210.49,NA,NA,7328.03
"F11R",144.165,NA,NA,NA,664.217,NA,NA,NA,NA,NA,NA,NA,2198.5,1878.5,3987.65,3101.72,1571.9,2536.58,552.11,991.145,2249.18,3406.42
"F13A1",6222.06,1571.47,9096.12,2380.94,5483.17,4682.68,4695.95,6557.68,14622.3,1875.84,7292.19,4878.16,7592.97,1079.26,3388.27,2217.12,4577.83,3483.13,3412.63,1270.88,4058.63,4863.81
"F2",12391.8,7492.14,17344.3,7288.66,35191.8,9573.92,9407.66,5301.47,15663.3,7595.65,7854.48,9300.09,17130,14996.7,27898.2,28946.7,22267.9,18336.1,9667.25,2772.14,17819.4,3749.55
"F5",6762.96,4764,8703.1,2548.47,7937.85,1635.2,3872.44,1500.2,17027.2,5974.5,9087.22,2824.25,26442.6,7759.04,13397,6332.82,9470.9,3339.77,25629.1,1710.11,24914.5,3432.92
"F8A1",2820.6,1576.62,2161.79,2263.24,1302.67,3034.25,2277.1,1516.68,1776.58,1684.32,2039.81,1937.5,1137.81,1920.38,973.719,1595.24,1454.72,2361.19,1107.97,2027.28,1109.54,1090.21
"FABP3",20852.5,12564,18601.1,13129.2,55286.7,62343.2,46475.6,21395.1,24466.7,36538.4,68327.4,65727,30267.9,30599.8,9055.36,14647.2,22469.4,20055.2,31111.1,23752.8,35724.1,24809.9
"FABP4",NA,658.283,3658.55,1060.41,NA,1894.46,834.429,10953.9,NA,1527.05,NA,1843.87,NA,72.5441,NA,NA,NA,NA,4349.37,NA,NA,NA
"FABP5",66555,53144.4,78198.4,54507.3,71977.3,69242.6,81910.8,108382,64037.5,65915.7,64630.6,92859.5,31974.6,38657.7,56805.9,61514.3,134741,78371.5,27594.7,36106,38129.4,25798.2
"FADD",6589.41,3339.93,7556,5625.94,6136.48,4172.33,4787.75,5452.82,6022.62,3202.27,6372.52,5592.65,2706.08,3938.19,5629.96,5565.07,4226.29,5409.81,3396.92,2817.95,4896.5,4036.28
"FADS1",2072.51,3565.85,2090.75,2797.09,759.321,6150.97,1615.32,2377.79,854.243,4059.78,3992.17,3114.28,2199.3,1337.82,264.348,1011.44,1825.07,1715.71,1635.96,3010.62,2946.67,3240.69
"FADS2",2315,5381.31,2560.76,1953.29,2007.21,8214.55,2763.83,3401.45,847.842,5921.12,3807.12,2927.69,5439.11,1235.42,1995.07,1790.08,6074.33,4763.34,6109.9,5679.5,8614.67,7689.45
"FADS3",3532.76,6129.18,3430.83,5361.18,2726.01,4722.55,2746.04,4112.72,3341.89,5259.63,3087.06,4641.13,3361.36,4405.5,2844.1,3575.31,4091.5,4950.91,1808.04,5350.68,2551.35,4550.69
"FAF1",6635.67,5377.45,6551.25,4443.26,8693.3,7048.5,8233.23,8128.79,6499.88,4508.15,6352.55,7195.03,4438.23,6641.03,4824.45,5065.23,5372.42,5649.95,4930,8259.66,4896,4800.32
"FAF2",43025.1,37931.1,51057.3,33155.5,36439.1,44509.8,37687.9,40793.9,41236.8,45794.4,47330,43824.8,36019.4,52143.4,42211.6,48080.9,39921.9,44443.1,42544.7,39451.4,38260.6,51076.2
"FAH",12453.7,15795.6,13921.6,12003,20687.3,30514,17720.9,31778.6,14362.3,15559.1,15522.1,18346.7,17878.3,36624.2,13924.6,25266.8,13058.2,21097.9,22846.1,46740.6,14675.1,26159.4
"FAHD1",8634.62,7454.4,10832.6,6038.28,12928.9,9093.47,8249.94,11551.7,10538.5,12094.9,14740.8,11509.9,13657.2,15840.6,11472.9,17050.2,9222.33,16080.8,14360.1,8551.63,12101.6,13257.4
"FAHD2A",7880.6,6156.14,7574.86,8893.18,7209.54,8747.32,5997.9,8009.33,8117.72,8968.17,6641.8,7904.81,7568.95,15149.1,10248.6,14864.7,7100.26,15656.8,6409.46,11263.6,6746.81,10340.7
"FAIM",2934.3,6905.78,4434.96,6984.65,3327.83,4119.62,2470.74,2152.88,3287.33,6986.45,3080.4,8584.25,766.207,2048.63,2703.85,2183.52,702.691,1843.61,1291.05,2448.33,964.035,1063.02
"FAM102A",NA,NA,NA,220.026,903.635,NA,NA,NA,542.566,354.258,NA,NA,1032.46,NA,NA,NA,NA,NA,907.015,862.759,1003.92,311.992
"FAM114A1",97551.9,86704.4,87783,84500.2,81881.8,78868,90722.6,60413,84031,68579.4,91941.2,76562.9,50931.9,75200.1,72047.3,62892.8,69336.7,70309.2,55697,99293.4,70174.8,69455.8
"FAM114A2",14222.5,13556.1,12173.3,15089,14747.5,17273.3,11289.2,11717.4,13791.4,14234.2,13663.9,13007.9,9299.62,14307.1,9378.01,8046.01,10472.6,11557.5,7522.42,16568.6,12438.7,12315.8
"FAM118A",1056.12,2008.59,911.089,821.238,2259.74,1319.41,1223.22,1479.9,1061.49,1666.09,1960.61,1439.2,NA,2237.28,NA,1972.72,NA,NA,492.423,1256.06,NA,810.51
"FAM120A",6685.31,8384.47,9603.78,10087.3,6098.9,8244.53,9805.57,8974.16,9286.27,9165.24,8522.04,7880.65,7330.18,3308.22,8196.57,2260.2,12379,3209.69,7516.04,8576.96,9605.49,10460.8
"FAM120B",1795.67,1749.07,2700.19,1411.34,2016.49,1935.7,1865.78,2193.89,3375.55,2588.09,2318.56,2612.9,1912.94,2825.79,2272.37,2291.97,2923.55,2606.89,1322.5,2422.52,1631.26,3080.77
"FAM120C",1523.38,1873.57,1503.22,1523.15,2014.36,1841.68,2755.37,2477.16,1360.61,1290.34,1781.39,2014.76,2130.98,692.738,1962.12,2630.58,1422.49,1525.03,944.459,1660.07,1582.68,2214.73
"FAM126A",2063.26,1569.4,2051.91,1229.95,1817.69,2548.69,1846.86,2324.63,2613.9,2438.34,2529.12,2476.88,1479,2691.05,2061.59,885.029,1218.71,1011.13,1495.53,2885.37,2200.16,2616.38
"FAM136A",2145.8,1899.68,2488.23,2467.34,4267.4,3596.27,3045.61,3166.47,3406.04,1513.11,2808.71,2840.26,1808.63,3252.65,1678.74,2850.02,1955.92,2745.35,2604.94,2403.55,1899.37,2664.82
"FAM162A",11898.3,9319.43,10361,12794.3,9176.05,11063.5,10281.4,13723.4,9116,7997.43,11107.5,8633.54,9590.75,15975.7,20017.5,27057.4,20299.7,28122.3,8180.83,19129.1,12896.4,15817.1
"FAM168A",178.58,NA,697.732,NA,848.083,1593.3,377.839,976.763,920.129,1810.43,3544.56,1341.27,1307.22,518.541,1443.4,NA,2421.65,NA,2107.25,352.12,1761.84,2803.77
"FAM172A",7952.03,5229.29,7852.19,3284.4,7650.99,8431.29,7409.25,9003.6,8037,11332,7153.99,7191.2,3670,8444,5555.92,7300.03,7534.45,10908.2,5961.2,8735.21,4773.84,6027.23
"FAM177A1",1283.33,2170.76,2015.19,1816.73,2601.7,1595.89,NA,1756.26,2377.99,3755.18,2541.4,4074.88,3016.73,4392.79,4126.87,2015.53,4323.6,2734.56,5208.03,4191.24,3354.12,2914.39
"FAM180A",2704.41,5581.91,4791.93,3598.4,2851.02,2321.64,3499.33,1042.8,2760.38,5363.06,4318.57,1254.62,2183.93,948.273,82.7115,100.347,562.672,NA,3808.16,2712.76,888.605,1148.56
"FAM20A",1323.5,1444.18,2371.45,812.217,3087.39,1440.49,1103.09,596.482,NA,799.672,3516.97,2986.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM20B",4128.91,1252.42,3638.96,2589.36,3135.42,2875.23,5070.16,3064.39,4012.93,3076.7,4376.86,2890.4,7820.42,1837.76,2669.17,1618.22,3116.49,1422.5,5447.15,3146.81,3964.07,2929.44
"FAM219B",822.199,1207.36,880.793,1245.65,455.154,1129.86,677.886,262.127,1828.27,673.034,754.69,660.757,967.132,NA,1176.94,564.062,713.122,359,398.831,737.063,1038.78,703.291
"FAM234A",10414.7,15538.7,15027.3,7973.52,10514.9,11290.8,12397,11090.1,10576.8,11004,13153.9,12602.4,9896.6,12550.1,11009.7,6003.54,6360.33,7963.51,7824.35,11092.6,11843.9,12656.8
"FAM3C",21454.7,24088,15883.6,18379.2,31770.1,31944.8,19306.4,28561.2,22963.2,27066.8,27958.5,30979.1,36852.9,13060.8,29527.5,11646.7,25918.9,20047.3,41052.3,37290,30993.1,24408.4
"FAM50A",6809.69,6496.81,6050.61,5436.02,14966.5,10152.4,7183.08,7741.71,7199.36,6380.56,8130.77,6895.24,4526.11,6562.61,4719.23,1829.75,8661.19,3404.3,7793.15,7463.01,8479.77,5543.15
"FAM89B",463.685,517.083,596.924,1029.42,864.738,729.995,1838.77,1658.1,745.711,710.91,401.82,1350.67,922.674,NA,886.402,NA,1663.81,NA,513.798,458.243,882.217,853.725
"FAM91A1",2640.95,1703.16,2135.64,1847.27,1955.96,2070.58,2434.99,2498.15,2470.03,1770.57,1894.27,1559.03,1733.99,1468.95,2028.23,1838.41,2265.46,1825.71,1664.44,1545.93,1712.37,2041.66
"FAM98A",21233.9,19578.1,23614.9,15119.2,18538.1,22739.2,15661.4,20454.2,24306.4,28368,26540.6,24441.8,23272.4,23668.3,21777.7,15682.8,30122.7,18545.1,18128.8,19615.9,21073.4,25916.2
"FAM98B",4302.65,4064.35,5076.04,3314.42,6791.73,5602.14,6339.03,5570.32,5887.57,5576.79,5951.51,4905.57,5834.91,8483.56,6055.64,11015.7,5768.78,9885.8,6717.66,5737.22,6074.17,5848.18
"FAP",60648.4,67649.5,62039.3,57783,35697.4,40434.4,29185.3,34513.5,62311.4,107482,95986,67127.6,51916.4,112779,29016.9,54819.2,20799.6,38099.4,34168.8,53571.3,38391.5,56708.8
"FARP1",12383.1,9316.6,10204.8,9214.14,5811.26,6194.23,8026.7,5766.04,12503.3,8205.05,7434.01,5052.01,4085.5,5076.97,4673.68,3676.48,6055.15,5197.46,2380.82,3379.34,5519.53,6308.33
"FARP2",12558.9,16989.5,10207,15404.9,7658.74,9859.39,5579.06,13341.1,11281.3,9583.87,10206.6,11798,7536.37,17177.7,10902.6,9184.74,7865.33,8796.51,6595.06,11017,8162.79,14945.9
"FARSA",17708.9,15534.6,17977.5,12505,24773.2,17836.5,18579.4,14993.6,22617.6,18014,15975.4,16472.1,15992.6,25201.4,24641.4,24408.5,24461.1,20530.4,18367.8,18695.9,15147.6,15396.4
"FARSB",44923.4,32243.1,38738.3,32793.7,49395.7,49654.5,39063.6,41867.8,47051.8,48462.3,44228.4,40053.5,46437.9,48231.8,48818.7,60191.4,58656.7,52453.4,47382.9,43589.3,35922.2,39893.6
"FAS",5402.85,6112.93,7685.98,7468.26,3681.28,6423.88,5396.19,4462.38,5071.59,5046.53,2844.66,6685.16,1907.07,5550.99,3654.5,5305.83,3266.15,6735.71,2156.15,4404.6,3453.73,3686.6
"FASN",41144.6,87882,33879,44870.9,26928.2,103612,35340.9,73561.2,39206.3,128882,50948.8,99970.5,58272.5,65837.9,36451.4,38580.3,63494.2,54084.6,53951.9,76881.7,70135,88557.3
"FASTKD2",944.858,NA,NA,736.341,743.237,1024.42,856.256,738.155,NA,616.58,585.252,472.477,1050.96,641.08,601.301,745.251,1610.55,971.323,401.644,897.526,1135.94,455.743
"FASTKD5",1030.04,1268.63,1342.83,2441.28,1810.04,1616.05,1334.19,1315.24,767.239,2687.93,1205,NA,2527.81,1185.33,3038.08,2766.78,2212.37,2519.21,2549.92,1224.05,2334.88,1942.61
"FAT1",20465.1,25782.8,35753,16896.7,11857.4,13606.1,11499.2,19880.9,18386.1,25571.3,19004.1,25343.9,7957.01,6130.91,10922.7,3628.04,14561.7,7089.72,6059.23,7131.9,5861.51,7413.12
"FAT4",NA,NA,441.176,NA,355.859,NA,232.262,NA,802.799,NA,310.103,626.753,117.733,NA,NA,NA,NA,NA,NA,789.18,NA,720.298
