"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"CORO1B",17.59137,17.47672,17.70681,17.65059,17.70806,17.79678,17.6849,17.63576,17.75192,17.84273,17.76879,17.55802,17.54172,17.15843,17.45535,17.39701,17.15937,17.51989,17.56801,17.70863,17.35652,17.78232
"TXNDC17",17.97224,17.5697,17.9824,17.33115,17.38437,17.76803,17.72029,17.4415,18.11527,17.39944,17.5254,17.53544,17.68038,18.229,18.27008,17.91907,17.75122,17.85389,18.26995,18.02456,17.89319,18.00174
"CPPED1",17.10847,17.64208,17.63943,17.45238,17.3961,17.64772,18.05066,18.39604,18.62253,18.08282,18.42293,18.38095,17.45324,17.57605,16.35966,16.85661,17.1776,18.52848,18.65665,17.24924,18.14612,18.22223
"VPS25",16.39097,16.40799,16.3435,16.57567,16.18416,16.28916,16.36758,16.47867,16.44531,16.46074,16.58589,16.30053,16.0504,15.64014,15.87382,15.65285,15.9947,16.62125,16.49609,16.35577,16.19581,16.22922
"MXRA8",16.49445,16.08551,16.10358,16.5248,15.82679,15.92245,16.46092,15.94558,16.13968,16.00935,15.83807,15.73642,16.71385,15.39954,15.51319,16.11432,15.95389,15.37635,14.6417266347916,14.70174,15.41705,15.37032
"SDF4",16.94414,16.56356,16.31877,16.2759,15.99068,16.13288,16.23825,16.41457,16.13957,16.43469,16.3615,16.11389,16.07224,16.7597,16.75772,16.2539,16.46084,15.26569,14.6508477837758,14.99932,16.55473,16.30887
"PYM1",15.62892,15.25825,15.60744,15.55407,15.1437,15.5958,15.34085,15.25263,15.38953,15.45913,15.59179,15.02028,14.97358,15.15733,15.42095,15.35176,15.37756,15.47421,14.6495,14.83728,15.53054,15.22917
"ADPGK",15.52657,15.39434,15.54334,15.48715,15.43427,15.34921,15.3671,15.24722,15.61378,15.51884,15.5475,15.2685,15.64277,15.9921,15.88618,15.96498,15.59644,15.7787,15.84827,15.69895,15.67878,15.78815
"UQCC2",16.06695,16.05575,15.71989,15.62728,15.58317,15.68852,15.76735,15.98274,15.50059,15.91272,15.72438,15.6871,14.76721,15.37624,15.5588226764554,15.3692,15.56988,16.08318,16.40892,16.28328,15.76762,15.09244
"ERP44",19.13994,18.87356,19.05106,18.84001,18.76457,18.94968,18.75947,18.74617,18.89345,19.12876,19.12398,19.09869,19.14799,19.24146,19.0518,19.23053,19.18255,18.97588,18.89385,18.98494,19.15971,19.24462
"NTPCR",15.4925156037001,15.1994893189705,15.17569,15.2675,14.79224,14.96132,15.48388,15.1264322093172,15.2067,14.59818,14.9663036816361,14.8983892315861,15.74823,15.18749,15.04842,14.99653,15.21638,14.95933,15.17938,14.99901,15.0925,15.13131
"TACO1",17.62451,17.35722,17.16715,17.2462,17.03668,17.28836,17.16552,17.14617,17.01707,17.01161,16.60171,17.00617,16.9368,16.92805,16.8343,17.07884,16.98688,17.35125,17.5405,17.44718,17.16633,16.70409
"TUBGCP2",14.4414492806509,14.6902764284864,14.66112,14.86865,15.49176,15.10774,15.01994,14.64985,15.46967,15.59131,15.26154,15.431873859243,14.64825,14.31409,14.4587986842227,14.18144,15.11642,15.34023,14.32291,14.6195993668462,14.4558,14.97385
"ESYT1",19.037,18.94284,19.14831,19.31721,18.79741,19.27508,18.98086,18.72977,19.36791,19.15619,18.89081,18.91412,19.31712,19.07217,19.02697,19.20653,18.89528,19.07442,18.72653,18.73837,18.95929,19.27401
"CNPY3",15.95531,16.12304,15.92517,15.98532,16.25411,16.21383,15.50564,15.797,15.86237,15.46063,16.30183,16.3601,15.91765,16.31397,15.88106,16.12418,15.69348,16.12519,16.43541,16.15913,16.16021,15.72197
"ALG1",15.22883,15.4817193980596,15.2377790982111,15.46553,15.3983219719222,15.43583,15.10629,15.43121,15.14329,15.53719,15.34983,15.5484127633382,15.48702,15.61486,15.67527,14.92312,14.7713,15.88645,15.89502,15.91251,15.31765,15.52217
"PSMG3",16.5953,16.40276,16.0011130103177,15.83197,15.60753,15.9619822058346,16.02329,16.45295,15.9733957705744,16.22508,15.7977916290276,15.8623128559539,15.83335,16.3444126054442,16.1442,15.83021,15.9295007742053,15.80011,16.40218,16.3703042181937,16.0799551072289,16.43455
"COPS4",17.68576,17.58505,17.51772,17.66293,17.48125,17.54358,17.62953,17.61515,17.56938,17.65634,17.65635,17.66826,17.35634,17.35705,17.312,17.49318,17.44898,17.61353,17.35993,17.53384,17.49613,17.4079
"PI4K2A",16.26015,16.51455,16.63401,16.83361,16.63442,16.69736,16.42376,16.28448,16.41883,16.53753,16.59778,16.51495,17.10021,15.86685,16.18265,16.31014,16.60138,16.4805,16.11253,16.18256,15.87327,16.18876
"TMEM43",18.61789,19.13483,18.88648,18.94883,18.72081,18.85792,19.20621,19.5059,19.2937,19.30653,19.04107,19.02249,19.15014,18.67271,18.72071,19.26036,19.10884,19.19481,18.87733,18.98408,19.22236,19.32195
"TBCD",15.18281,15.61532,14.84273,15.47689,15.32605,15.22211,15.3674,15.53926,15.28757,15.39054,15.59457,15.62159,15.4051,15.31126,15.41322,14.98041,14.77738,15.52927,15.13391,15.31223,15.15426,15.28524
"HGH1",14.6823507540658,15.1206787273085,14.39573,14.13775,15.57004,14.6946861102264,14.68999,14.48163,13.67538,14.12939,14.8910504180986,15.26203,14.80753,14.2058545134058,14.4288886204814,14.26055,13.91235,14.73628,14.5752522061681,14.5941034663166,14.48601,14.20229
"DHRS4",15.8349,15.4804,15.71828,15.69343,15.83512,15.43288,14.8192,15.45589,15.66539,15.37057,15.95034,15.78552,15.1780266540934,15.0652192490224,14.4723,15.67063,14.83547,15.69208,15.5318,15.42556,15.28526,14.4084
"LMF2",14.9845,15.33115,15.47387,15.28896,15.22293,15.26687,15.23855,15.44498,15.81711,15.10789,15.85813,16.0335,15.58905,15.98656,15.68068,15.07696,15.61366,15.53597,15.90579,15.74234,15.34003,15.79186
"DOHH",15.983,15.4139,15.78926,15.64382,15.11601,15.28525,15.36915,15.40427,15.33967,15.41425,15.26972,14.98716,15.58006,15.96546,16.06265,16.09699,15.79735,15.35946,15.68829,15.62293,15.38189,15.38261
"TUBB6",21.56244,20.78609,21.5478,21.23876,20.76625,21.31405,21.05982,20.83627,21.46842,21.13339,21.07817,20.70157,21.88086,21.78793,21.70826,21.8995,21.48985,20.95996,21.16174,21.23531,20.96429,21.66622
"PAXX",16.50355,16.39346,16.05452,16.38316,15.89154,16.08034,16.07839,16.1616,16.08424,15.93824,16.04158,15.9500311520665,16.13882,16.3028415833044,16.0118852212714,16.49482,15.84779,15.57441,15.8910493333946,15.92617,15.43725,16.12763
"HNRNPUL1",17.0613,16.91015,16.52214,16.59311,16.5692,16.46985,16.62218,16.72898,16.42659,16.56222,16.42551,16.34793,16.78366,16.90526,16.69844,16.956,17.1142,16.83804,16.41398,16.47955,16.7732,16.85714
"PDCD10",15.82656,15.94228,15.53595,15.47819,15.47457,15.83166,15.6707,15.81147,15.90943,15.28416,15.8811852865845,15.9446673557483,16.16759,15.94162,15.47915,15.59498,15.51089,16.0053,16.0501434107296,15.9002715875713,15.79828,15.2123
"HTATIP2",16.85531,16.5693,16.5322,16.09081,16.2605824494199,16.66884,16.75415,16.89382,16.95912,16.30596,16.49016,16.01504,17.28928,16.68548,16.47393,16.51198,16.13211,17.12501,17.01958,16.91624,16.73893,16.65298
"BDH2",17.24257,17.1457,16.56021,17.29313,16.46035,17.13401,17.36507,17.5531,16.99353,17.15922,16.21053,16.30395,17.84273,17.55979,16.68786,17.19037,17.12738,17.54958,18.06787,17.40593,17.45736,17.4311
"MRI1",15.60677,15.81571,15.78676,16.02372,15.87327,15.92994,15.6351,15.66627,15.55861,16.05129,15.64277,15.7821,15.3915,15.27025,15.54973,14.89568,15.18468,16.03691,16.09726,15.62217,15.66541,15.5397
"ADI1",17.11242,16.71466,16.00629,16.1152,15.86483,16.4977,16.35323,16.58857,16.17372,16.21543,16.17484,16.2257235654313,16.34786,16.075,16.21225,16.53797,16.29956,16.44065,15.70859,16.37083,16.66866,16.68192
"NTMT1",16.24724,15.92749,16.368,16.21204,15.79912,16.17294,16.01161,15.83802,16.14504,15.81994,15.84055,15.7821,15.66729,16.11871,15.63118,15.92143,15.35309,15.60102,15.87325,15.77206,15.60181,15.50195
"MLST8",14.69608,14.9043281419648,14.83029,14.95521,14.8092198708057,14.82106,14.57944,14.76807,14.90818,14.67001,14.8569589872835,15.0004444667019,14.76649,14.7772,14.7377386938009,14.40772,14.69273,15.03384,15.1731841217466,15.20449,14.61714,14.68793
"TMEM109",16.62057,16.63068,16.59787,16.97719,17.06249,16.47591,16.27235,16.37235,16.08484,16.0656,15.77377,15.60061,17.20093,16.21426,16.54913,17.18281,17.26051,15.89714,15.307099319386,15.54094,16.37502,15.86228
"PBDC1",16.34333,15.66183,15.87649,15.80393,15.83675,16.10356,15.74628,15.9219,16.02533,15.65751,16.05791,15.79663,16.22187,16.37878,15.96189,16.16072,15.96929,16.21194,15.97783,16.29065,16.00366,15.82836
"TMED9",18.81938,18.43367,18.97372,18.76718,18.75338,18.81453,18.47272,18.2412,18.6777,18.83914,18.61814,17.8236,19.04296,19.19219,19.14027,19.02064,19.05861,18.46685,18.69542,19.04313,18.93086,18.68709
"GGACT",14.59559,14.97512,14.8746096866866,14.7947229115588,15.3846294693308,15.59598,14.53793,14.81293,14.64403,14.79335,15.1391836644097,15.70413,14.61234,14.30503,14.28482568826,13.76286,14.42078,14.90677,15.23942,15.02223,14.65014,14.91404
"NUDT9",17.38862,16.82297,16.96797,16.90683,16.66405,16.88871,16.72573,16.65596,16.98586,16.73606,16.68223,16.77162,16.71606,17.02902,17.06366,16.88427,17.14307,16.95194,17.12574,17.22322,16.90575,16.88115
"ACAT2",17.27241,16.96315,16.68624,17.10211,16.72589,16.92638,17.61975,17.40333,17.49165,17.36568,17.32184,16.65098,17.43322,16.24304,16.76479,17.09103,17.27518,17.67791,17.10957,17.36748,17.2838,17.77818
"RBM4",15.54179,15.2074059574399,15.35277,15.33555,14.932153903098,14.92667,14.92589,15.27214,15.57808,15.37125,15.2001758407491,15.1567973538437,15.58102,15.6915798606271,15.31544,15.85777,15.5295,15.7975,15.707229440043,15.6307260525827,15.26437,15.6892
"SF3B5",16.68692,16.67539,16.21238,16.10152,16.27063,16.19562,16.54893,16.42861,15.88098,16.14659,16.0632,15.76896,15.99813,16.0654859632725,16.2993897080777,16.06619,16.52967,16.39571,16.0712754211135,16.190823787276,16.29938,16.40612
"SFXN3",17.21154,16.89452,17.07573,17.51773,16.92982,17.23218,17.28469,17.11093,17.65171,17.44911,17.12489,16.84683,17.93087,17.25967,16.57267,17.53384,17.03343,17.85239,17.3108,17.29543,16.88282,17.48594
"CHID1",15.01074,15.45023,15.53329,15.76001,15.58399,15.8651,15.71945,16.04063,15.95325,16.04763,15.7385,15.87324,16.7185,15.89156,15.62286,16.04688,15.81401,16.54362,16.33751,16.35085,16.57582,16.5663
"HINT2",17.15437,16.653,16.34004,16.31152,15.89998,16.62257,15.81206,16.08306,16.35436,16.10747,16.51385,16.14775,15.87355,16.38219,15.76411,16.17173,15.92676,16.32718,17.18944,16.82789,16.00389,15.63336
"NAA15",16.59123,16.73,16.67468,16.63143,16.59707,16.55282,16.70721,16.52747,16.69196,16.60586,16.99652,16.92424,16.68718,16.77509,16.94058,16.68693,16.58674,16.90295,17.05768,16.85774,16.69246,16.45047
"SLC12A9",15.60252,14.5010234838198,15.20219,14.92343,14.4015527242413,14.73011,14.90753,14.41052,15.41974,14.85037,14.4647,14.3427748709526,15.59962,15.3590453810385,14.9482032519242,15.54278,14.95133,15.09574,15.1961559325098,14.9930900149521,14.58426,15.15464
"AP1M1",16.71878,16.82778,16.97668,17.00436,16.74305,16.83267,16.79432,16.6822,17.28528,16.85359,16.9505,17.09205,16.99611,17.24272,17.0684,16.88704,16.77058,17.18816,16.93464,16.95373,17.15325,17.00498
"OSBPL1A",15.02895,14.99737,15.57215,15.12395,15.30944,15.65574,15.40103,15.58124,15.84168,15.09675,15.5376622095252,15.56633,15.49872,15.3662819935905,14.9081184017118,14.75277,14.44896,15.26859,15.4030179497982,15.3057344080303,15.37313,15.33212
"HDHD5",15.62706,15.28263,14.94052,15.45076,15.5139,15.35161,15.58428,15.35942,15.68938,15.54698,15.45995,15.8955,15.27638,15.45326,15.08087,14.82627,14.8425,15.78558,15.74108,15.97169,15.15377,15.23059
"ITPA",17.0127,17.08495,16.93701,17.16717,17.25902,16.40899,16.71081,16.97901,16.88074,17.05085,17.19667,16.32206,17.49679,16.86522,16.7538,16.91834,16.70135,17.00737,17.25196,16.86145,16.50503,16.97263
"EIF2A",20.22511,19.86966,20.01909,19.83576,19.85358,19.80675,19.80348,19.4616,19.82891,19.7913,19.6403,19.38431,20.03608,19.64409,19.78833,19.93212,20.01531,19.36374,19.50506,19.07899,19.71888,19.74105
"MRPL4",16.1774,15.63031,15.52563,16.01671,15.52997,15.99325,15.73553,15.70526,15.79419,15.70463,15.99344,15.90108,16.39014,15.81228,15.62359,16.11086,15.58904,15.88845,15.5809,15.57504,15.66593,15.62568
"MRPL1",16.23364,15.65687,15.68876,16.13247,15.637471493612,15.80912,15.90053,15.55116,15.76704,15.79325,15.6923042275072,15.6421616613323,15.77318,16.05401,15.3754,15.93707,15.58352,15.92136,15.5823,15.80708,15.68779,15.66681
"NLN",15.23784,15.55481,15.38316,15.46182,15.75018,15.44008,15.45854,15.63684,15.45587,15.69778,15.62368,15.76927,15.663,15.32439,14.9054,15.37197,15.10228,15.41258,15.39006,15.33658,15.66926,14.96346
"MRPL37",15.34613,15.2246770386923,15.11182,15.4839,15.05699,15.21698,15.10263,15.217,15.3186,15.21174,14.652,14.9472034946822,15.33458,14.9765435362486,14.92284,14.83331,14.68595,15.40854,15.10086,15.07291,14.85473,15.09521
"ASPSCR1",15.13592,14.8844860753795,15.04272,15.03395,14.7788952294152,14.83317,14.81069,14.8378919388988,15.11481,14.92743,14.9096046377549,14.9580905186565,14.8801,14.9047735500289,14.7319127106146,14.46451,14.35918,14.88884,15.27223,15.08951,14.73671,14.78741
"UACA",15.8075,16.38688,16.50765,15.84163,16.19252,16.19982,15.96196,16.39896,16.14577,15.76746,16.295,16.25172,16.1035,16.35972,16.10753,15.78561,16.44516,16.53732,16.10701,16.22859,16.74329,16.12505
"RAB34.1",16.9811,17.7219,16.9496,17.48141,17.1706,16.83977,17.23238,17.24895,16.57769,16.91047,16.93109,17.02977,16.94676,16.02485,16.75431,16.37628,16.76304,16.98879,16.57692,16.97529,16.97057,17.06439
"WDR11",14.30476,14.80145,14.61648,14.74807,14.83794,14.78528,14.29667,13.98635,14.76551,14.2689,14.9770916091556,15.1823,14.07063,14.76269,14.36524,14.29562,14.18634,14.63972,14.43032,14.67771,14.44088,14.1944
"TBL1XR1",15.54889,15.58034,15.36199,15.15987,15.38991,15.35074,15.48884,15.3998,15.0191,15.2037254883055,15.4066067721401,15.71236,14.98203,15.18185,15.0017623024723,14.64685,15.05903,15.7877,15.74807,15.16886,15.31909,15.23923
"UBL5",15.11199,15.22164,14.96074,15.0859,14.6358,14.8928485060279,14.97284,15.19315,14.8188,14.9047,14.78687,15.04922,14.7234295295587,14.9139749039327,15.31148,14.56749,14.82805,14.69937,14.9408351600704,15.1301064406639,14.80224,14.36735
"PPP1R12C",15.41353,15.18413,15.33679,15.46447,15.13234,15.2936,15.4129,15.23682,15.55198,15.34609,15.3085571541793,15.3067934185918,15.4308810707821,14.82657,14.85812,15.1602773059371,15.11211,15.41546,15.0803167979378,15.1093737837141,15.27162,15.40637
"NIBAN1",15.40852,16.4157,15.89496,16.31775,16.39018,15.46248,15.27883,15.2484,15.64804,15.8829,15.756,15.8410938333248,17.84576,15.72073,15.88743,17.1778,16.84792,17.60009,16.45411,16.62545,16.67609,16.68916
"UBXN6",15.27138,15.0565568165842,15.09405,15.03492,14.9246760633862,15.08271,14.92499,15.1481,15.2637,15.16819,15.1652419347119,15.1302835168947,14.97424,15.99046,15.1813954806153,15.21336,14.65238,14.7513152169335,15.2786551608322,15.07113,14.45077,14.82611
"API5",17.84721,17.94754,17.57174,17.45969,17.50646,17.5974,17.59933,17.48701,17.18112,17.46318,17.69621,17.67811,18.39028,17.99078,17.26086,18.03247,17.74277,17.69573,17.29267,17.42452,17.45701,17.7074
"DPY30",17.01742,17.34108,16.58233,16.64949,17.73551,17.19048,16.88721,16.83992,15.92495,16.4952230513859,16.65643,16.90588,16.42019,15.8764658689522,16.3769332421539,15.75888,16.5682,16.67315,16.5179236082528,16.554877017721,16.53704,15.76794
"FTO",15.45569,15.4961673683469,15.00365,15.0631,15.2671866234273,15.11084,15.12227,15.41331,15.05106,15.00577,15.64893,15.5842677123957,15.38885,15.55854,15.22393,15.50333,15.14882,15.54286,15.35822,15.46139,15.27692,15.67017
"TNKS1BP1",16.67441,16.54022,16.43822,16.34266,16.29417,16.50039,16.49,16.72138,16.54027,16.47742,16.42718,16.82593,15.96469,16.73316,16.34973,15.86392,16.1066,16.36545,16.1012627725155,15.99997,16.21991,16.45144
"UBE2O",15.26713,15.17281,14.98806,14.83707,15.07742,15.00444,14.90994,14.56029,14.80348,14.86621,15.0120544780499,14.8962129501865,15.09926,15.04673,15.36758,15.29499,15.26384,14.8020680201624,14.5165280938889,14.77178,15.07123,15.2616
"LNPK",16.50133,16.27663,16.76985,16.6364,16.20868,16.72273,16.68644,16.73269,16.60376,16.95994,16.32238,16.29604,16.29537,16.16844,16.36493,15.97501,16.5097,16.05559,15.84128,16.37027,17.02219,16.60412
"TTYH3",18.19778,18.25472,17.94123,17.98063,18.0121475651493,18.16799,18.01135,17.96852,18.36005,17.85896,18.3171150777054,18.1621961193473,18.16087,17.42503,18.18284,18.21812,18.06287,18.43422,17.3959409203707,17.41758,18.05276,17.74967
"NDEL1",15.51656,15.02171,15.05313,14.85258,14.890236408461,14.79491,14.92766,14.9600525530195,14.38045,15.08438,14.6051989326808,14.5178165911768,15.30149,14.7585316950129,14.95553,14.98916,14.9583922116997,14.70516,14.2715080056279,14.43444,15.01808,14.8276
"WDR61",16.40922,16.17294,16.23978,16.15361,16.33504,16.37412,16.28629,16.17202,16.43075,16.337,16.25906,16.54698,16.29083,16.44567,16.09806,15.96106,16.14671,16.72036,16.30032,16.5669,16.50058,16.22052
"SLIRP",17.22922,16.82333,16.79286,16.76185,16.76456,16.77404,16.78897,17.02135,16.64311,16.92138,16.83269,16.88633,16.31275,16.909,16.92794,16.58716,16.89387,17.0414,16.67091,16.61097,16.66582,16.43236
"NIF3L1",15.2721,15.52357,15.2261,15.44616,15.92892,15.59748,15.56814,15.43887,15.62572,15.58309,15.69702,15.73443,15.26303,14.96696,14.99149,15.15083,15.42837,15.87159,15.78142,15.73502,15.55494,15.29396
"MFF",14.88877,15.19831,15.07696,14.83635,14.9228532123494,15.0489291395067,14.78164,15.00034,14.69912,15.06803,14.48958,14.86322,14.71459,14.5307785850145,14.75372,13.98761,14.49657,15.03341,15.06059,15.3397,14.79126,14.80545
"NAA50",16.18294,15.7984,15.77503,15.93741,15.83692,15.74971,15.97057,15.87212,15.85629,15.82185,15.87154,15.81744,15.93284,15.8206,16.1112,16.12334,15.99576,16.18489,16.20042,16.1298,16.06903,15.74618
"UBA5",15.69422,15.50438,15.79062,15.62574,15.78101,15.61826,15.60628,15.49266,15.564,15.72874,15.41072,15.29532,15.54472,15.97937,15.7259,15.77043,15.71208,15.85531,15.66041,15.86722,15.81039,15.61423
"LHPP",15.22694,15.75664,15.60431,15.21475,15.66919,15.96457,15.29115,15.3497,15.7515,15.40283,15.1535,15.5469849101945,15.41883,15.0592,15.0154048489406,15.39111,15.3924,15.65083,15.7445064667804,15.6679308149426,15.18598,15.22518
"TMEM126A",15.39549,15.10217,15.48059,15.34931,14.97038,15.3002858407119,14.49528,15.42148,15.32292,15.27009,15.17981,15.37518,15.57945,16.3148,15.2829769181657,15.55457,15.4132380440102,15.22165,15.54823,15.24485,14.62427,16.39856
"PAIP1",16.29175,16.12891,16.31674,16.26809,16.04445,16.22654,16.27391,16.11975,16.56635,16.24073,16.31608,16.68064,16.26537,16.00975,16.16584,16.21794,15.96904,16.1558,16.45744,16.3292,16.14827,15.90384
"COMMD4",15.32606,15.35641,15.33756,15.23774,15.00739,15.18664,15.37178,15.03762,15.55373,15.42281,15.43615,14.90301,15.05474,14.99613,15.08282,15.11406,15.07887,15.45253,15.47042,15.4038,14.99873,15.14025
"XRN2",15.43423,15.20844,14.75582,15.51984,15.07693,15.01796,15.31439,14.97315,15.27079,15.26137,14.99862,15.02113,15.59412,15.0148271323511,15.0456918952602,15.32171,15.33199,15.12582,15.0198796269046,15.0438526314257,14.88041,14.99566
"TOLLIP",17.18487,16.62078,16.49195,17.01897,16.41134,17.04831,16.76962,16.7334,16.83843,17.03186,16.49955,16.41123,16.79057,16.98219,16.88087,16.93748,16.61011,16.85207,16.49257,16.67182,16.31992,16.45359
"HDHD2",15.89361,16.1025839185687,15.66869,15.32017,16.42403,15.9586923869784,15.42765,15.96247,15.62519,15.7982,16.26006,16.34846,16.18566,16.47037,15.95576,16.15851,15.81437,15.84014,16.18943,16.10019,15.77192,15.78608
"MAGT1",16.42027,17.14943,16.9051,17.10981,17.02288,16.92404,17.21495,17.35707,16.90142,17.1946,17.06344,17.38923,16.94404,16.67271,16.97921,16.5097,16.89342,17.00009,16.65322,16.8415,16.92586,17.2659
"RAB1B",18.32616,17.78199,18.03377,18.14471,17.57641,17.98987,17.94312,17.64462,18.0978,17.93212,17.60771,17.02988,17.67925,18.37251,18.01849,18.39491,17.65179,17.44643,17.32854,17.60124,17.38153,17.93925
"C11orf54",15.66398,15.94582,14.95853,16.02572,15.74995,15.62706,14.85079,15.56336,15.28341,15.50148,15.57511,15.51795,16.36221,15.23814,15.0780648819601,16.2555,16.11994,16.06244,14.96079,15.32085,15.55289,16.09365
"SIL1",15.44656,15.40589,15.39032,15.66731,15.59011,15.32317,15.40517,15.08311,15.99246,15.51109,15.9123,15.59589,15.95766,15.7237,15.67412,15.27247,15.16637,15.27289,14.9988945674468,15.16824,15.55138,15.65089
"TMX4",17.0194,17.04083,16.56653,17.40588,16.75071,16.71145,16.96504,17.00071,16.74413,17.18264,17.01019,16.84325,17.39402,15.8825,16.23862,17.05262,16.8621,17.02039,15.99769,16.42556,17.01918,17.05285
"ATG5",15.83614,15.90741,15.74317,15.96625,16.0241,15.96175,16.10456,16.05628,16.11171,16.0907,16.40735,16.34434,15.81512,15.687,15.63651,15.39723,15.60542,16.32994,16.44239,16.25429,15.87428,15.84814
"EHD4",16.45974,16.03797,15.97122,16.22553,15.78284,15.98735,16.27066,16.10033,16.03513,16.16587,15.88024,16.01345,15.99684,16.08667,15.63428,16.15454,15.69937,16.03481,15.51311,15.93384,15.73405,16.2028
"VPS33B",15.09538,15.99321,15.66964,15.82342,16.03686,15.76762,15.58651,15.79778,15.80652,15.94201,15.83266,16.01731,15.49814,15.03941,15.73403,14.96011,15.10003,15.52166,15.77292,16.0568,15.34535,15.70905
"VPS16",15.12178,15.15695,15.19366,15.58718,15.13815,15.42218,15.15443,15.14141,15.80472,15.37353,15.30798,15.30611,15.84715,15.61443,15.1506,15.15087,15.04553,15.20529,15.13719,15.38428,15.06586,15.12612
"SH3BGRL3",20.75098,20.19857,20.4049,20.49625,19.32102,20.11299,19.55052,19.81543,20.08283,19.53031,19.74589,18.79182,20.67912,20.85773,20.71444,21.17629,20.48741,20.0843,19.98805,20.36513,20.55653,20.62824
"TRIOBP",16.97397,16.73981,16.81999,16.7182,16.61305,16.94738,16.89361,16.70661,16.86796,16.53457,16.47116,17.12541,17.0751,16.71145,16.91388,16.753,16.95152,17.16821,16.66877,17.03545,17.12964,16.82848
"SLK",16.17221,16.47759,16.16402,16.02796,16.17047,16.32797,16.33972,16.60021,16.48277,16.47812,16.77583,16.99077,15.84878,15.66107,15.67799,15.5383,16.02877,16.54807,16.27838,16.31935,16.35952,16.04671
"PPIL3",16.20495,15.74949,15.50135,15.54461,15.046527765006,14.95982,15.47047,15.87761,15.87441,15.83767,15.34284,15.3516074089203,15.14254,15.18972,15.22812,15.98609,15.48673,15.67216,15.6803511411432,15.71476,15.86239,15.65998
"PDCL3",15.74771,15.32204,15.64282,15.35698,15.7273,15.78104,15.48555,14.93055,15.54772,15.51414,15.4764,15.24186,15.90782,15.32603,15.61921,15.62615,15.2788,15.3259481632561,15.22868,15.39815,15.46254,15.42472
"RAB3GAP2",15.28718,15.49521,15.65471,15.57993,15.54934,15.55795,15.57195,15.5858,15.84642,15.54793,15.80769,15.96312,15.66009,16.01345,15.85403,15.71839,15.49159,15.56779,15.6208,15.57379,15.62459,15.43829
"PPA2",17.42885,17.40323,17.41294,17.31704,17.32851,17.51504,17.33856,17.41095,17.79591,17.5161,17.43074,17.6003,17.12297,17.35127,16.69266,16.97558,16.64627,17.77389,18.23314,17.88166,17.355,17.09358
"C11orf68",15.80999,15.93502,15.5783,15.41258,15.67259,15.24183,15.37911,15.50218,15.25187,15.2174,15.5015484707319,15.5291807229601,15.88064,15.79671,15.728372607563,15.24447,15.15532,15.44703,15.62906,15.69686,15.45607,15.20178
"BOLA2",16.642,16.64356,17.22929,16.84764,16.5242,17.2094,16.3278,16.36506,16.86087,16.73945,16.78475,16.70647,16.70161,17.11827,17.12146,16.84882,16.66929,17.20566,17.34762,17.28642,16.90651,16.36019
"TMX1",17.95049,17.73545,18.0923,17.94,17.61707,18.00715,18.0473,18.15759,18.57139,18.31237,17.88354,17.822,18.39818,17.93183,17.95564,18.01803,17.96705,18.12455,18.16445,17.77921,17.83039,18.17953
