"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"ANXA6","2095992.0","1345393.1","3184602.5","2297388.0","1972572.9","3062624.5","2217319.0","1724454.9","3643556.5","2963902.0","2764069.2","2572482.5","2322754.0","3389606.5","2731493.0","2197576.5","2174560.5","2452173.8","1198049.1","1464588.6","2695470.5","2960217.0"
"RHOC","334659.2","411623.8","343415.3","328921.56","323743.97","542311.9","388390.4","398059.88","373763.38","370844.9","365596.72","444707.8","243803.69","327325.3","243504.8","272242.56","300979.12","416311.28","351251.78","378419.75","400815.62","260384.6"
"NGFR","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"CD55","23825.658","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34836.05","0.0","0.0","44258.973","27616.465","0.0","0.0","0.0","0.0","0.0"
"SLC3A2","338262.44","432425.97","366814.5","362833.84","295561.38","256603.73","202304.61","189287.88","208337.27","189770.02","192160.12","150449.03","329492.78","239725.81","264879.84","492845.44","528229.4","294823.5","413005.88","483930.53","173125.94","148588.61"
"PFKM","95698.95","104209.39","120480.71","116811.0","108859.375","121310.61","106635.5","112348.1","151983.81","102089.71","112134.82","128479.49","149840.94","135934.64","107284.6","101927.78","105505.82","123474.86","122189.76","109364.29","93619.44","150029.45"
"HSP90AB1","1663735.5","1418057.6","1491009.1","1232363.6","1191442.5","1265203.8","1407097.5","1365870.0","1150842.8","1369456.1","1166463.2","1031221.0","1669695.2","1907898.6","2164274.5","1926696.1","1763269.0","1054341.9","1058737.8","1468820.9","1373691.5","1696087.0"
"SRPRA","150356.72","155143.19","202290.16","161064.3","172587.23","158834.53","176496.69","124188.32","149645.19","168293.81","165729.4","130151.45","213090.34","194732.03","191941.06","217546.9","162585.17","98382.875","64971.652","124529.04","164734.02","171250.5"
"ASNS","100004.305","92659.81","128372.85","86618.56","89966.68","81697.37","55752.42","34520.15","75294.02","50153.98","58159.625","53872.152","117687.41","137183.16","169188.22","214588.36","138512.5","81386.29","105899.766","167313.38","59795.92","47253.2"
"MMP2","81673.0","61897.387","81436.06","80086.47","71368.49","84661.914","66773.28","50370.684","50637.65","47797.812","41957.8","0.0","62663.598","69453.17","0.0","28236.291","18722.857","41776.15","0.0","0.0","0.0","0.0"
"SOD3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52520.47","0.0","0.0","51404.73","22061.309","72241.3","0.0","0.0","0.0","42091.277"
"HMBS","36656.945","36142.027","29779.963","31789.15","32029.344","0.0","28435.393","26073.314","23823.875","22132.982","0.0","0.0","36939.75","0.0","0.0","28491.238","38382.25","0.0","29435.666","0.0","25254.719","0.0"
"MME","104262.96","104621.266","107598.37","75205.78","110200.4","129804.33","238840.39","189960.6","284452.03","154847.81","182624.94","192795.39","75798.62","0.0","0.0","52080.332","18650.062","150618.69","0.0","0.0","75634.46","71060.69"
"MGP","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","158676.88","66385.1","0.0","0.0","48343.133","21026.232","0.0","0.0","43249.684","0.0","0.0","0.0","96639.33","179715.1"
"PDHA1","99403.77","91979.586","84384.08","82879.91","93648.47","108907.77","81844.28","96274.3","114687.51","99232.23","128593.016","126990.24","81024.73","126269.9","63378.69","89099.31","72402.21","121916.87","124175.61","103938.92","98410.06","80497.64"
"CD14","0.0","41359.6","0.0","17557.822","0.0","0.0","33743.516","35992.863","54283.64","44988.285","33613.625","38026.715","0.0","35405.387","0.0","26254.209","22972.822","34954.355","0.0","0.0","48841.734","49464.71"
"COL4A2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"CYC1","306812.88","352197.16","455701.44","275843.22","321294.4","407557.16","395905.0","460118.12","488862.66","495928.44","335386.28","395310.34","408125.72","380115.75","209740.61","332994.72","335407.12","550591.44","494256.84","446455.28","430638.9","399194.22"
"SNRPB2","37052.387","42980.547","27006.402","32576.861","51141.918","31966.35","55854.23","45857.344","32602.416","31077.145","42522.996","41867.723","54725.582","0.0","0.0","25053.436","33513.434","52367.113","0.0","0.0","38511.887","31798.121"
"MELTF","117212.67","227244.17","199919.73","0.0","0.0","0.0","128476.664","222866.7","0.0","0.0","0.0","0.0","284378.06","0.0","134233.36","262188.28","331214.47","288999.53","146540.08","233238.55","253675.55","446011.38"
"CFH","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15144.804","0.0","0.0","0.0","73654.41","64401.992"
"SNRNP70","112100.195","118384.086","94240.71","90178.71","88974.85","93290.86","89633.33","102124.38","82055.914","76160.664","88329.07","95894.92","108396.61","0.0","42201.074","123577.76","107564.2","67780.82","0.0","0.0","100097.78","90594.14"
"ITGA5","249296.1","145365.88","197524.83","170505.05","139163.97","175274.36","332099.1","199059.66","416136.44","300706.22","362442.72","243489.38","328446.03","273331.25","206223.92","302605.56","308178.6","234120.31","192974.14","209460.67","285038.2","336558.34"
"NFIC","0.0","42433.84","0.0","25499.762","0.0","0.0","39721.312","44967.6","0.0","31204.793","0.0","0.0","23560.695","0.0","0.0","19486.486","22926.062","34086.02","0.0","0.0","28881.445","26603.184"
"VIM","1.3532525E7","8629757.0","1.1342517E7","9451736.0","7332700.5","1.0597537E7","5613915.5","6263463.5","8146170.0","6883875.5","5815069.5","5303756.0","3.8968072E7","1459137.9","1722080.6","4838025.0","7530758.0","8530435.0","1675076.9","1109556.6","3528694.8","5141470.5"
"SERPINF2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189703.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KRT19","0.0","0.0","33606.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36176.785","0.0","0.0","0.0","13143.014","0.0","0.0","0.0","0.0","0.0"
"KRT7","0.0","0.0","70462.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","128147.68","0.0","0.0","0.0","130037.125","0.0","0.0","0.0","0.0","74131.47"
"GNAI3","77809.75","33447.73","81709.9","72490.02","61788.785","75105.48","69101.43","57930.023","111433.02","60596.19","94193.02","47769.83","155955.4","85113.64","74356.19","108540.95","112557.64","98948.86","79336.05","80208.93","89685.086","119327.39"
"KRT16","0.0","0.0","0.0","99909.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33465.91","0.0","27672.705","0.0","0.0","0.0","0.0","0.0"
"STS","0.0","52093.945","0.0","0.0","0.0","0.0","46960.395","78920.75","0.0","58499.785","0.0","0.0","0.0","0.0","0.0","0.0","12248.17","0.0","0.0","0.0","24799.227","20891.922"
"RPSA","2101835.8","981170.6","1332561.5","1466321.8","1073221.6","1143851.6","1401358.5","1095879.2","1311319.6","1304969.1","1273277.8","702130.9","2640919.8","1744870.1","1738117.2","2546014.0","1698825.4","1134543.8","794204.4","813854.4","1285473.0","1929312.4"
"ADRA2A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"CD63","245639.48","212427.03","319094.78","706599.2","267798.2","288659.34","362554.8","290137.6","711657.6","368284.75","469286.2","420585.3","759375.25","283648.8","218370.05","431087.06","232473.42","591890.94","282508.03","242943.6","243859.12","302841.16"
"MRPL3","58348.203","46494.867","40081.797","52972.48","59984.43","43157.324","61235.91","63550.316","53022.434","59591.668","44295.63","72818.555","57594.48","34853.887","41830.008","51586.633","51484.28","63908.133","48057.98","54694.59","51036.004","50479.625"
"SNRPA","77594.2","0.0","47462.96","74205.96","63575.08","0.0","0.0","0.0","76380.8","59332.965","0.0","0.0","64385.438","0.0","0.0","70894.12","69731.36","129972.16","0.0","0.0","69180.65","58298.945"
"FGF2","58340.523","0.0","64192.164","66490.16","0.0","45145.926","0.0","0.0","0.0","0.0","0.0","0.0","78195.81","57112.305","46109.25","106787.04","91768.63","58828.402","0.0","0.0","43254.348","45891.43"
"ENO2","176498.92","148313.9","132811.06","169529.58","155248.61","158877.98","100874.31","113757.62","113246.766","123625.96","106174.01","128618.24","160429.69","358529.66","306917.75","225411.45","188060.36","132653.11","259940.42","318829.8","140664.7","186246.81"
"ACAA1","68725.695","54988.33","80606.3","78123.414","110617.016","86752.96","77469.586","59007.258","96550.125","76490.4","80030.24","130363.68","64165.082","59908.547","77339.516","72701.05","60457.062","85592.695","83359.27","91082.14","75297.88","77864.6"
"SRP19","82133.59","87845.67","87377.516","75957.91","79594.21","73396.86","78131.31","76656.15","69241.414","66049.66","61071.707","56830.35","70041.92","81403.68","80813.14","63865.258","65476.043","88485.08","97481.53","82486.49","75448.63","63294.42"
"SNRPC","77807.01","44916.227","46186.375","41403.586","0.0","0.0","50761.832","48262.35","51820.055","43496.836","0.0","0.0","37748.066","0.0","28289.299","54226.1","53153.664","72366.04","0.0","0.0","48419.246","55208.293"
"LGALS1","1.5833659E7","7720804.0","1.0291133E7","1.2455573E7","7176533.5","9167768.0","7958294.0","7553125.0","8670424.0","9069526.0","5936802.0","3691362.8","1.9575888E7","1.3810983E7","1.0800643E7","2.0988628E7","1.1422503E7","5611403.5","5830782.5","5766072.5","5376665.0","8297722.0"
"QDPR","134317.42","105428.18","114087.86","129753.49","133120.27","126381.47","115127.93","108271.78","113665.625","113152.086","107565.77","110913.1","94679.945","118972.266","115433.56","89180.72","83392.97","102244.46","138602.17","138448.11","106781.28","104574.72"
"HMGB1","1274121.8","1059678.8","577835.5","768187.2","571586.1","480054.78","889744.44","959389.2","424225.1","567582.25","404206.53","424295.1","693697.2","367766.8","421377.9","688526.0","721568.44","70642.03","0.0","44168.87","761494.06","624827.56"
"RBP1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63228.582","79619.88","0.0","0.0","36576.336","88801.586"
"SPARC","293859.62","176879.16","494626.53","285188.44","311657.47","421527.44","240672.27","122717.72","392852.9","246283.27","472691.72","226206.33","269041.97","787933.56","515015.3","279050.5","301618.84","158059.08","112425.58","176139.97","320536.97","294115.44"
"GSTM1","0.0","61811.19","45497.426","52871.414","0.0","72921.16","0.0","47929.387","55212.125","44062.207","0.0","74996.8","110944.945","0.0","0.0","0.0","37568.773","123821.43","0.0","52278.89","0.0","33866.363"
"TPM1","1445004.5","805835.1","5204623.0","1721314.9","3739709.5","5301599.5","1066497.0","599558.44","4057490.0","2017644.1","3780154.2","2654784.5","502303.66","1860893.0","1249190.2","535716.94","978666.75","894180.56","1444941.8","1626622.4","1463237.2","1518909.4"
"CLTA","253109.02","235497.75","275485.44","186537.47","202161.69","223335.33","178469.45","198351.94","221950.36","205583.6","256565.58","273609.97","190415.78","165945.34","186029.64","203824.0","189978.62","205828.16","179290.98","179162.12","192721.03","155688.1"
"CLTB","178419.81","92215.78","135240.61","141563.12","63555.605","128171.734","138672.27","157061.55","130803.77","137998.98","0.0","49389.55","135425.45","177414.52","109558.8","133225.38","124767.37","89138.94","96418.734","107925.23","104802.055","118418.836"
"ANXA4","302318.56","316401.47","329307.06","378704.44","277978.78","384778.16","344176.3","359176.72","408886.06","455496.22","289741.66","294742.44","337898.22","401909.6","294659.5","296362.16","271575.94","219627.58","214358.05","214622.95","293218.66","299002.62"
"CNP","123889.67","150811.98","137051.27","133772.2","134667.7","146380.16","152101.81","159099.0","155004.73","144540.8","147563.7","156412.73","127279.57","110590.03","94875.59","88596.84","100649.516","153201.8","137466.22","131660.45","110346.13","114991.36"
"HMOX1","299450.3","346054.53","131313.75","231133.83","231594.31","278520.88","93555.25","143914.61","48473.027","96685.695","67946.94","62020.82","184647.86","50289.21","53597.64","202634.67","109281.8","36253.555","0.0","0.0","51662.574","53037.082"
"CSF1","68597.484","26243.783","0.0","46735.773","0.0","0.0","0.0","0.0","66705.77","0.0","0.0","0.0","0.0","39170.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PDGFRB","219633.97","142912.52","323018.72","312917.6","418122.88","435145.28","300193.62","217966.5","518653.94","365636.56","471458.12","403353.38","190412.38","147788.16","43877.016","64857.62","145621.73","86365.39","103187.0","89576.97","119968.31","165301.33"
"DLD","241574.28","250887.39","267257.06","282268.3","254554.39","293417.44","209813.64","229658.8","326862.03","247746.22","289418.62","337245.62","262482.53","182463.53","137124.94","218402.33","185576.47","321656.6","255769.75","245775.52","225644.9","182423.0"
"HNRNPA1","1494552.0","1134747.4","895298.2","892549.2","743235.06","760105.56","871306.1","825048.1","705285.1","698134.44","719130.56","682873.5","1197322.1","430138.94","436381.56","1239515.0","1280884.8","1083059.8","305691.72","270619.25","943638.75","886018.3"
"SNRPA1","56783.13","0.0","35102.594","39670.383","0.0","0.0","0.0","0.0","37664.01","27278.172","0.0","0.0","69989.13","0.0","0.0","73519.82","53939.332","38959.58","0.0","0.0","0.0","62367.99"
"COX6C","387011.12","558563.3","563423.94","430258.62","444065.7","549306.75","464338.88","521944.66","536992.8","482445.9","561753.5","708270.7","248982.86","109377.47","145580.58","290345.0","240835.1","570797.06","0.0","220127.5","434008.25","275931.34"
"PARP1","144727.77","157399.94","92503.234","106388.14","97368.375","74389.99","130872.945","135352.2","72358.02","100734.13","42195.8","0.0","106200.93","47019.125","62927.945","89214.21","98725.164","88371.664","0.0","0.0","87569.83","95301.92"
"IFIT2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"IFIT1","78337.92","90245.875","0.0","90838.85","0.0","0.0","79886.53","0.0","169093.73","0.0","181066.06","0.0","63784.16","123000.58","0.0","0.0","125014.52","149347.36","162906.94","149637.39","0.0","96908.07"
"UCHL1","494886.84","143741.11","1331206.4","938769.9","840503.94","978955.9","461989.25","136966.33","1385593.5","1025265.2","986158.5","799740.9","1875237.5","3061647.8","2804806.5","1462317.5","2103176.5","2396314.0","2754264.5","2558210.5","1722454.2","1798883.8"
"LTA4H","140806.72","120690.41","165201.28","180366.62","147541.14","156032.16","139825.33","146617.3","184411.33","172810.4","150056.73","154853.72","165722.7","200200.11","179610.02","166498.23","169460.38","195812.95","238379.4","251958.92","178936.06","227353.12"
"ALDOC","293526.25","289341.75","225744.53","203920.2","128082.26","217092.03","234079.16","280780.34","225767.28","224182.23","162128.48","169430.81","389665.06","603009.9","554950.4","376761.06","444737.62","346743.88","430919.3","438780.75","413193.94","670398.56"
"C4A","722661.9","231271.16","255487.03","522655.47","310264.44","269894.5","481845.9","296023.5","186558.16","142021.9","152776.94","148457.31","642681.25","213648.2","352052.6","458960.3","500831.9","135603.89","148080.44","107404.92","95308.24","165382.16"
"H2AZ1","244691.08","391895.6","88691.2","150944.83","142398.14","59236.82","227786.05","356749.94","63842.28","107458.75","94431.36","0.0","176710.62","0.0","0.0","135996.56","177052.42","172658.8","0.0","0.0","159656.34","147503.14"
"ANKRD34C","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KRTAP2.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"GSTT2B","57246.203","0.0","38549.94","49812.93","23873.164","0.0","57523.05","35970.945","33937.52","62045.39","0.0","0.0","0.0","0.0","0.0","0.0","17957.465","0.0","0.0","0.0","42728.78","26721.447"
"POTEJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","232660.11","0.0","0.0","0.0","474878.22","802192.25","0.0","556480.1","183578.98","513571.78","0.0","0.0","259630.55","505057.53"
"RAB34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"RGPD1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SULT1A3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"HSPA1A","589906.7","613401.75","471800.6","449504.9","384271.72","528054.3","578882.4","844707.4","516324.44","630123.6","413585.6","487829.2","593766.56","600901.44","616215.0","409552.78","645783.1","555711.8","503613.97","500138.47","338194.56","668724.6"
"CALM1","1247292.2","480493.94","1207767.0","783535.6","688789.9","1113872.8","745866.1","792619.9","1048978.2","898238.5","656780.4","411761.66","872973.94","1722223.6","875757.6","1118781.1","864869.6","648994.8","651903.0","392958.75","888059.0","1005701.4"
"GLI3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"FDX1","0.0","39778.125","0.0","22987.574","0.0","0.0","40238.297","45706.82","34758.895","30249.549","0.0","0.0","0.0","0.0","0.0","38341.625","0.0","43805.133","50425.586","43947.19","31396.084","0.0"
