Genes	D:\data\Ksyusha\dia_17.11.21\ost_d8_cont_Slot1-25_1_2486.d	D:\data\Ksyusha\dia_17.11.21\ost_d8_dif_Slot1-27_1_2500.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_cont_Slot1-36_1_2498.d	D:\data\Ksyusha\dia_17.11.21\ost_d9_dif_Slot1-42_1_2497.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_cont_Slot1-41_1_2482.d	D:\data\Ksyusha\dia_17.11.21\ost_d11_dif_Slot1-33_1_2484.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_cont_Slot1-21_1_2488.d	D:\data\Ksyusha\dia_17.11.21\ost_d12_dif_Slot1-38_1_2478.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_cont_Slot1-37_1_2491.d	D:\data\Ksyusha\dia_17.11.21\ost_d20_dif_Slot1-30_1_2495.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_cont_Slot1-20_1_2493.d	D:\data\Ksyusha\dia_17.11.21\ost_d22_dif_Slot1-32_1_2480.d	D:\data\Ksyusha\dia_17.11.21\vic_213_cont_Slot1-29_1_2489.d	D:\data\Ksyusha\dia_17.11.21\vic_213_dif_Slot1-35_1_2494.d	D:\data\Ksyusha\dia_17.11.21\vic_426_cont_Slot1-19_1_2487.d	D:\data\Ksyusha\dia_17.11.21\vic_426_dif_Slot1-26_1_2492.d	D:\data\Ksyusha\dia_17.11.21\vic_431_cont_Slot1-24_1_2481.d	D:\data\Ksyusha\dia_17.11.21\vic_431_dif_Slot1-31_1_2483.d	D:\data\Ksyusha\dia_17.11.21\vic_432_cont_Slot1-22_1_2479.d	D:\data\Ksyusha\dia_17.11.21\vic_432_dif_Slot1-39_1_2496.d	D:\data\Ksyusha\dia_17.11.21\vic_482_cont_Slot1-40_1_2485.d	D:\data\Ksyusha\dia_17.11.21\vic_482_dif_Slot1-23_1_2499.d	D:\data\Ksyusha\dia_17.11.21\vic_494_cont_Slot1-34_1_2490.d	D:\data\Ksyusha\dia_17.11.21\vic_494_dif_Slot1-28_1_2477.d
POP7	2220.16	570.654	1639.01	846.675	1530.41	1159.09	1006.7	1052.82	1396.22	973.613	1243.47	1165.92	1191.51	2015.92	588.164	588.783	696.13	765.053	1138.6		1142.63	1540.63	1810.2	1259.1
POR	53545.5	48560.6	48719.2	43405.2	44223.5	67761.1	55258.9	51488.3	51144.3	49186.5	42995	45577.9	29047.8	43956.7	19589.3	32592.6	21613.4	39979.7	30263.9	28730.6	24543.5	38232.8	34191	37538.2
POSTN	25683.1	11548.1	20435.8	6178.12	11737.3	12507.4	7147.21	3057.57	13493.7	7586.16	7348.26	5028.51	1783.33	660.826	5395.75	8473.89	6696.38	6224.78	6209.13	3397.36	1587.46	3023.54	1120.57	2566.94
POTEF	39054.1	39162.2	107888	17447.8	59790.8	36877.8	31351	29677.4	64844	79718.1	24223.3	50605.9	44722.5	20476.6		73099.8	33082.9	30859.3	37081	45631	38092.9	51995.2	13645	28333.3
POTEF;POTEI	809946	514221	628359	203605	817517	228818	139159	133495	562362	644716	562716	329136	2.21554e+06	627583	2.90032e+06	929725	1.67144e+06	401691	407835	537078	2.08884e+06	657910	615809	710650
POTEF;POTEI;POTEJ	530136	134460	543080	111068	754450	408810	447523	298195	727990	394877	656699	462070	1.07349e+06	316946	1.53852e+06	655128	539665	334262	510233	395320	936786	525256	682911	723616
POTEF;POTEI;POTEJ;POTEKP	569531	508329	544748	454957	413074	443792	348104	391109	489223	548541	380997	485248	221014	518898	174482	335941	256269	414882	320054	385392	231188	416059	334290	395137
POTEI	19567.4	26469.9	33019	17179	18970.6	14923.5	14217.7	9307.93	28389.9	30825	10956.2	21445.6	10472	6822.73	59969.2	31201.6	47413.2	10879.4	20937.5	30032.9	19585.2	21869.2	6451.12	9841.21
POTEJ		9283.54	16260		12050	8209.88		5123.41	10258.5	19683.2	9891.26	11659.1	5656.35	2761.48	44268.8	24268.1	53221	11193.4	16491.4		21160.7	31459.9	6863.93	3882.29
POTEKP	5722.28	2829.11	3950.52	2686.77		5466.56	3938.99	3432.24	3932.63	3109.27	7077.03	5234.07	70235.8	5849.7	29744.7	7582.56	47786.7		3527.78	2016.4	841.524	2818.98	2218.22	12587.7
POU2F1	91.6691				30.4455		55.5651	79.1133	64.3719	37.5008	36.3016		117.821	189.062	302.404	9.61425	99.1196	98.7216	82.591	81.7555	57.04	440.408	229.259	191.417
PPA1	62882.2	97832.9	80373.9	88319.9	64078.9	80344.1	55141.4	74283.7	84203	110455	62712	79936.9	50302.5	109871	57205.9	120158	78417.2	117404	82030.2	94088.1	55843.8	99996.4	81172.6	78784.1
PPA2	20692.8	23450.2	24436.8	22939.3	16448.6	17661.1	14767.6	18031.4	18927.5	24342.6	19232.9	19710.7	7642.1	25988.2	7259.09	24552.5	13226.2	33036.5	9634.24	21540.4	8203.57	17509.6	9726.04	12723.9
PPAN	2735.98	1665.54	2207.55	1801.8	1035.88	3041.47	4516.26	3598.5	1994.59	1494.46	1613.49	2160.28	1558.07								1310.02	2895.01	2115.43	2930.41
PPAT	2985.45	3302.78	2180.14	3617.06	2487.75	2768.94	3553.97	1987.28	3002.72	1159.32	2848.51	2158.36	741.979	3804.24	1337.6	2534.89	1419.11	2757.82	2058.27	2603.02	879.041	2194.61	1814.68	2470.13
PPCDC	1347.19	757.877	1593.63	1453.84	1418.19	1129.38	1237.5	1151.02	1436.67	870.891	1869.6	1095.24	1189.09	672.53	1114.62	1891.77	1226.65	1717.61	1624.56	1284.39	1969.7	691.926	895.683	988.298
PPCS	6987.93	7342.68	6490.84	5577.12	6957.07	7261.93	4294.18	5452.17	7417.49	9024.29	6325.17	6977.24	6368.33	6675.52	7728.27	9180.32	6532.36	7377.65	6173.88	7640.9	5684.02	6738.01	7143.13	9040.46
PPFIA1	11683	11204.8	15527.9	10333.3	8913.43	8897.66	11947.5	9177.04	14192.7	10241.2	11656.3	12914.1	5014.22	6708.31	7301.13	3047.74	4007.55	7214.89	10315.9	6084.53	4408.56	8075.62	9332.2	9313.48
PPFIBP1	11108.5	13071.1	12340.3	14006.3	18914	16158.7	30073.7	19732.7	14741.6	9577.33	15715.9	17397.6	10645	12414.6	3796.81	2836.63	5891.74	5379.51	6258.34	5453.42	9953.91	13132.2	7771.2	12875.5
PPFIBP1;PPFIBP2	3121.18	4689.26	4798.08	5395.25	8112.77	11902.7	15026	9899.32	10841	7572.92	6913.66	4847.99	12135.5	8333.75	5481.73	3085.39	5896.15	1560.52	3917.5	2544.87	12041.3	8540.82	8281.48	9730.5
PPFIBP2	890.989	1217.51	743.155	813.652	461.991	832.725	1222.84	1251.62	938.617	832.882	798.55	903.592	626.664	1761.55	451.449	2341.16	730.271		372.64	807.699	518.199	1332.06	875.043	1629.57
PPHLN1	2756.43	2005.19	3325.34	3038.41	2439.89	2938.42	4147.96	3680.7	2829.93	1694.82	3424.32	3102.37	1113.08	1216.95			1869.12				1924.69	2620.28	2966.05	2682.15
PPIA	641442	608064	756951	534028	1.16981e+06	805003	615003	578037	858999	728485	1.01435e+06	676173	909407	886349	1.17918e+06	1.28598e+06	1.05601e+06	977760	1.02653e+06	988953	1.10858e+06	893779	763064	793290
PPIB	421097	112114	492781	81334.8	532399	371433	305173	278910	493477	340055	501616	424158	621767	325991	507287	298178	486249	229093	550838	250107	484425	487010	555061	566127
PPIC	7273.74	5948.4	10928.6	6304.94	13364.8	3993.77	3367.26	3767.8	18238.5	19086.5	8344.44	10938.3	23248.5	3291.54	38341.5	8802.26	39539.5	3486.75	17142.3	4199.5	32233.2	3537.94	20379.8	12729.8
PPID	13972.5	5982.53	10434.2	5679.85	15850.5	13588.8	10729.9	12805.3	12632.4	9244.64	15121.7	11131.3	10029	11486	7722.77	7210.5	9171.46	12674.3	12592.7	11899.3	9739.18	10472.6	6886.07	6006.23
PPIE	2248.92	1817.19	2928.55	2569.87	2564.99	1287.64	1386.6	1310.18	2452.42	747.031	1946.05	1314.01	4689.34	1772.92	1164.54	787.103	1365.16	676.845	989.031	1550.85	1377.87	1383.99	2348	1236.72
PPIF	4472.86	5167.84	7674.68	6158.74	10401.4	9443.93	5349.87	8316.51	6977.35	6025.03	7282.77	6171.28	8926.96	2958.23	9352.45	6313.52	4908.38	6448.04	5436.52	7033.61	10140.4	6015.34	4742.3	4864.01
PPIG	2901.16		3220.63		4090.02	4061.23	7147.87	3735	1706.21		2754.23	1664.63	2447.13		3538.13				1152.63		2381.34	2654.23	3286.57	2191.28
PPIH	5802.66	2812.05	6156.98	3104.65	9546.7	6481.77	4230.11	5166.88	4901.34	5152.24	8068.98	5937.01	5663.24	7285.02	4474.66	4177.49	4611.11	5794.03	6123.41	7577.55	10993.8	10198.5	7452.36	4711.3
PPIL1	11774.8	12069.6	16876.9	13382.5	13156.2	9275.36	14548.4	12418	12034.2	12720.7	15740.1	14378	11318.7	20587.2	7437.13	15799.7	11739.4	19693.7	10450.3	15375.3	11207.3	19502.6	15800.9	14228.9
PPIL3	4210.98	5410.72	4830.08	5066.89	10892.8	6706.77	6825.49	9375.56	7114.26	7396.64	6177.34	10243	2410.81	7200.86	3396.89	7897.04	3011.1	3741.85	5800.34	6390.36	5056.94	8042.3	6619.91	7505.64
PPIL4	4263.12	2998.85	4589.11	2684.7	5922.26	3791.19	4061.68	3087.37	4569.17	2664.55	3663.74	3029.41	2651.61	1872.79	3096.84		2993.93		3255.2	2045.57	3329.73	3068.64	4574.15	3052.19
PPIP5K1	563.922	311.544	332.644	847.83				193.339	247.718	108.785	575.21	323.615			98.6209		97.993	85.4123				84.8901	130.85	
PPIP5K1;PPIP5K2	1166.47	1400.2	896.923	1172.26	946.996	914.89	1644.04	1399.39	1042.44	990.581	1035.8	1059.06	541.468	548.881	145.161	614.103	1510.32	575.642	916.601	936.799	482.027	1357.02	541.63	1000.77
PPIP5K2	4297.55	3446.11	4435.85	3999.19	3319.28	4288.84	3111.69	4364.42	4379.43	4255.15	4219.75	4941.93	2829.78	3570.93	2694.38	2602.29	2697.74	2441.12	4897.29	5366.84	2935.78	4935.66	4343.01	4892.51
PPL	23502	27629.4	32988.6	33496.2	39020.3	59448.7	30279	168328	18075	22242.6	48472.5	34369.3	63119.8	100739	14088.9	32854	55192.1	14785.2	18637.5	25418	22284.6	60833	32364	48190.1
PPM1A	5826.71	5689.05	8810.14	4737.68	6892.93	7350.72	5300.8	6307.82	5251.26	5499.17	5834.98	7699.36	2567.39	5421.26	4813.8	7257.81	4982.41	9638.58	5374.42	7260.85	3903.15	9973.55	5114.77	6207.66
PPM1A;PPM1B	12321.4	10917.3	13824.7	6320.93	10830.4	12091.5	8894.6	8026.56	12944.3	13547.3	11358.4	11854.7	10829.3	16525.4	5913.21	11422.9	7231.98	12997.2	8127.97	12535.5	11894.4	11229.8	11392.7	14571.9
PPM1B	4043.39	4187.55	3846.51	4581.2	4739.8	4848.41	2774.75	6213.32	5153.9	4641.65	2514.3	4985.02	2561.13	4513.58	2949.52	3756.1	3055.46	4095.53	3804.39	4080.47	2786.13	4031.72	3477.39	4572.72
PPM1F	6843.67	5243.57	6121.96	4794.79	7393.95	6221.15	5764.07	6662.77	7659.56	5274.91	8307.06	6483.65	6973.37	5476.99	6057.72	9679.02	7532.61	8588.2	8625.13	6493.78	5652.29	4637.09	6603.47	7063.78
PPM1G	7868.07	5313.53	6752.11	3721.65	11449	8288.46	9599.63	7369.15	9648.85	3723.93	6913.2	6984.02	4925.31		3566.9		6627.01		8644.03	3056.7	6739.98	9131.54	9194.77	6241.83
PPM1H	629.394	446.647		547.695																			336.888	
PPME1	11153.2	9549.68	11529.5	9653.53	7301.28	10321.7	7971.25	9686.52	9932.13	8692.26	10427.4	10115.3	8486.75	7714.73	11624.5	22960.2	14166.4	32854.6	20111.3	22977.6	7074.4	11031	11389.2	16857.2
PPOX	4158.34	3912.27	3551.02	6133.6	5622.18	6460.64	3945.01	6899.19	4491.09	5290.48	5424.57	6863.82	3776.39	6354.99	3092.48	7038.83	3791.34	8365.25	5593.01	10424.1	2961.81	4373.8	3768.4	3516.49
PPP1CA	26746.6	21222.2	29758.3	25312.1	23779	23745.8	22555.2	25111.4	31713.1	22704.1	30432.7	26826.1	16667.3	20556.8	8077.2	13831.3	8258.17	10332.9	11868.2	17063.9	22989.4	27707.8	32603.2	24327.1
PPP1CA;PPP1CC	11740.6	16389.8	14077.7	16937.2	9776.71	10414.5	10565.2	11234.2	12599.3	8253.83	11231.7	12164.2	3896.5	14904.8	2668.56	3503.8	3185.65	10389.1	6455.48	8370.35	4786.9	13727.2	11864.7	9036.99
PPP1CB	150067	130384	135165	139113	120259	144428	127575	118840	140950	140921	140050	135049	83969	140215	49332.9	53749.5	63343.7	87697.4	74990.8	112187	79893.3	161550	106405	125545
PPP1CC	7428.45	7380.98	8808.07	10291.8	18735.2	12984.6	12227.9	10882.2	10029.8	8700.72	10361.9	8446.61	6186.6	6075.87	3294.17	3624.98	4863.32	5257.5	6790.69	8404.33	9588.68	7482.29	11072.4	7377.8
PPP1R10	512.01	367.776	520.534	528.019	423.293	813.059	858.825	532.986	398.983	337.312	379.837	544.527	584.587	573.23		122.789		404.069		130.065	344.919	697.887	678.551	349.698
PPP1R11	5855	4036.93	4031.61	2481.93	3415.5	3949.79	4871.39	5466.82	4313.18	1881.73	2094.9	3358.97	2319.93	1215.44	4041.11	1448.06	2825.75	1115.29	4020.42	2638.92	2913.59	2314.33	2050.68	2509.89
PPP1R12A	23178.1	19036.2	30705.6	17943.3	23935.5	16693.9	18681.2	18183.8	26294.3	19433.7	20229.9	21098.3	11731.5	7817.79	8193.87	3183.87	12931	4916.48	11453.2	10884.6	13263.1	24783.9	20066.1	25825
PPP1R12C	6965.13	5540.97	8330.88	6511.62	6532.64	7453.53	7742.61	8557.87	7432.8	6645.6	6421.75	6220.28	3553.77	5090.29	2803.54	3499.44	4909.28	4613.71	4299.94	6269.03	4338.96	6373.03	6220.12	6810.2
PPP1R13L	893.186	779.013	1232.68	877.962	3909.55	2389.29	2960.2	2585.03	1265.14	432.606	3536.9	4461.78	1220.32	1225.79	1683.14	1996.88	3198.59	2215.52	2255.81	1983.06	567.029	1919.61	1791.15	2278.08
PPP1R14A	4387.65	43267.5	10982	42578.5		2278.67	970.968	1700.17	18521.9	50572.8	997.828	9235.51		8950.57	1072.62	18097.3	8765.86	25079.2	1922.66	12811.3		4948.54	301.582	12845.6
PPP1R14B	45331.3	19961.9	36274.9	24261.4	45610.2	25928	34630.7	30438.8	37742.6	19335.7	34005.8	23851.6	27597.5	33050.9	17881.2	20734.5	25111.8	33765.1	44069.3	31922.5	32193.4	38005.4	32725.4	29503.6
PPP1R14C		619.364	1631.75	493.737	1269.9		714.102	399.623	1002.37	1134.14	859.632	772.669	1206.54	1358.48		1533.88	1392.64	1793.19	489.493	1641.64	1780.83	836.159	627.602	
PPP1R18	14804.8	7253.97	17649	7743.53	19332.2	10869	10665.6	8256.37	19843.3	10928.8	13741.5	10426.4	12196.6	14031.3	4321.64	6624.95	8571.3	6031.55	6825.97	5060.99	10526.4	14441.3	14876.5	15333.5
PPP1R2	8133.03	5307.39	7351.05	7692.38	5336.92	5956.89	4764.89	5597.69	6818.54	4982.06	5898.37	5907.48	3561.15	5438.5	5493.41	760.386	4767.51	1601.01	8441.36	5291.28	4504.77	7998.51	7033.23	5559.17
PPP1R21	785.147	1384.39	1315.23	2205.29	1346.36	1484.01	1556.53	1075.5	1450.76	1327.8	1209.77	1124.74	1214.6	1472.35	1737.33	1330.4	1053.46	1702.78	1261.23	1462.25	1347.08	1688.1	1372.88	1773.46
PPP1R37		429.049		445.76	188.78	251.048	256.571					398.091	98.9214		86.5868		94.3997	85.6828	115.655	343.78				
PPP1R3D	1200.15	1437.4	987.136	1048.61	1169.26	942.126	850.874	899.545	902.071	1237.16	967.945	1063.42	1054.69	1025.24	559.097	875.608	851.108	2006.7	1231.87	3089.31	345.68	1190.8	550.7	896.599
PPP1R7	29857.6	19812.1	34442.7	21973.9	30199.6	27010.2	21345.9	23545.3	29276.6	22188.5	31273.9	27739.9	15126.4	17096	17514	15076	17390.7	18362.6	19948.2	21513.2	15018.3	17188.5	15670.1	20027.5
PPP1R8	3515.61	1976.59	2020.1	2915.28	2716.7	2873.8	3677.87	2342.46	2523.47	1001.2	2603.96	2209.33	2044.64	3185.49	645.44	1770.08	795.033	1920.06	1661.2	1710.43	1780.41	3095.66	2246.13	2706.04
PPP1R9B	2971.24	3484.6	4419.64	3994.51	3884.64	3071.88	3775.56	3076.2	4199.22	2072.41	2820.37	2573.78	1522.53	1758.07	1911.17	2490.81	512.464	862.298	3873.79	1328.85	1955.63	2856.37	2785.21	2455.15
PPP2CA	2897.97	4293.18	3320.97	2675.67	5912.62	3228.44	3897.65	4135.24	5716.03	3727.96	5080.41	4572.58	4504.94	4139.73	6295.45	2984.46	7565.99	4823.03	5153.46	4565.78	9039.64	3397.86	1925.69	5287.02
PPP2CA;PPP2CB	25116.1	25418.8	32478.9	24068.9	30612.3	30702.5	25046.3	36247.8	36837.3	29398.7	26426.7	35461.4	28659.5	33439.8	27097.6	46425.9	37518.9	47392.5	32669.7	44937.5	37029.1	43881.7	38041.9	38273.4
PPP2CA;PPP2CB;PPP4C	804.52	1309.28	4214.3	2024.98	4196.55	4961.48	2176.66	3157.33	5951.64	6410.85	4691.81	3793.9	6910	5410.13	6009.49	6134.95	8807.08	6264.29	7215.95	11596.6	8307.48	11471.9	6727.54	10142.9
PPP2CB	1218.56	1979.45	3385.49	1781.57	2690.8	3365.5	1593.2	3498.4	3322.09	4349.11	2743.47	3439.71	855.379	2174.59	3800.15	4089.85	7309.19	4148.61	3056.19	2901.26	3375.78	4118.13	2244.15	5073.72
PPP2R1A	112820	119095	120535	109049	119719	122825	115238	118108	123584	119717	117819	127812	106777	135692	117577	120624	110742	137611	130962	150867	113111	143156	134773	122533
PPP2R1A;PPP2R1B	29095.2	33736.3	36044.5	29596.5	39881.1	33791.8	38217.3	31588.9	39201.6	41159.9	36289.9	33937.7	29054.1	39800.3	30743.6	40214.1	28724.4	44546.7	38765.4	32911	35497.6	39641.6	34640.3	40326.7
PPP2R1B	1481.4	517.114	1045.84	224.719	1811.35	1092.05	1704.74	917.413	1326.96	668.88	1204.85	411.397	603.305	385.82	314.01		516.709	136.758	1181.57	706.778	1536.99	1101.89	1027.72	438.763
PPP2R2A	10669	9987.15	14224	9108.78	15122.9	12336.4	10173.9	10957.3	17411.6	13931.7	14918.9	13270.7	13693.9	15699.1	17390.2	20840.5	21990.7	26621	25827.3	24577.6	16346.7	19289	20278	17577.1
PPP2R2A;PPP2R2D	43286.6	43197.2	40266.9	55994.8	27293.3	36235.1	37473.4	36909.3	33403.4	33911.9	36188.2	37311.9	23182.3	56172.4	28991.8	57341.2	36833.1	72261.7	50407	54856.3	26665.5	46677.7	32697.1	35204.2
PPP2R2D	4416.66	3247.18	3001.91	4027.26	2050.03	2696.15	3698	5012.69	2463.15	2893.84	2355.07	2754.77	1220.97	2899.95	1032.24	2702.1	2265.72	3827.33	4364.2	4363.51	2639.61	3807.38	2240.17	2579.24
PPP2R5A	864.449	881.862	1399.77	1320.19	1452.91	1151.57	2136.25	2084.21	1327.92	1513.94	1060.77	1477.83	1188.65	960.475	1268.56	834.623	621.09	857.153	554.816	1102.45	1001.28	1487.84	1588.08	1487.25
PPP2R5B		1081.03	354.724	310.313	337.167		348.051	584.495	681.847	530.602	460.622	327.682			560.658	699.217	730.902	794.044	643.314	445.863	418.761	814.48	502.445	310.283
PPP2R5C	2310.61	2078.06	1372.2	1051.93	1953.53	2376.35	3203.52	3244.81	2682.41	2242.7	2598.19	2839.96	1481.68	1268.13	245.716		522.446	1254.78	1154.08	1795.69	1373.99	1824.98	3783.74	2410.84
PPP2R5C;PPP2R5D	7844.12	7893.04	7628.72	6132.36	7808.39	8733.23	9245.86	7290.27	9178.33	10648.6	10931.2	9366.76	7781.71	8967.78	7043.58	7322.33	8469.21	11296.6	9220.81	9830.32	9544.39	9435.18	11124	11165.6
PPP2R5D	13069.1	15180.5	11694	18684.5	9588.38	12230.8	12627.9	13038.2	10010.7	9939.72	12170.5	15256.4	5344.81	9751.21	5265.51	7874.47	8614.46	12553.6	10806.7	11464.7	6840.97	11289	8999.48	11250.9
PPP2R5E	6072.04	7759.05	8078.17	7520.71	6071.63	10065.9	6858.75	8483.12	8651.14	10260.7	9367.53	8799.74	4828.18	12144.9	5982.94	8489.66	7579.47	10123.4	10255.8	12201.7	7300.76	12893.5	6969.09	9282.69
PPP3CA	17227.1	10886.9	20050.4	9447.95	16474.6	14734.8	13616.1	13083.2	18736.2	14457.2	22677.5	16184	14285.8	12352.8	18406.2	14362.5	17143.2	20260.7	13702.4	13601	17720.6	17025.2	15761.5	13877.2
PPP3CA;PPP3CC	22035.2	13704.9	13832.6	9172.85	11916.7	10921.7	13514.2	13566.9	12834.7	9112.58	15357.2	16225.5	7143.3	10895.9	10467.6	9787.68	11141.3	14892	11586.6	13500.7	10385	9764.4	11055	9260.59
PPP3CB	3897.91	2201.65	1846.38	1130.53	2792.58	4487.88	2334.35	4036.74	3067.79	1616.82	4201.42	2009.08	3175.51	1358.81	2460.53	1283.26	3797.48	1000.56	3255.65	1049.38	1500.91	1403.29	1697.43	3930.24
PPP3CC		1706.56	803.14	951.135	504.629	1346.01	624.777	223.345	488.916	532.562	902.713	1011.03	938.113	701.497	828.845	242.344	1930.02	1640.03	357.718	920.192		692.322	961.605	684.491
PPP3R1	29756.8	21333.8	30204	11627.9	25997.2	20409.4	24065.9	19646	20441.7	16412.1	26352.9	24927.8	8972.83	5482.52	11355.9	7451.06	21377.1	7946.88	17843.5	3801.75	14059.4	25358.5	17375.3	15954
PPP4C	3433.86	2399.55	4108.49	3176.92	2703.13	3658.38	3532.78	3618.28	3280.79	3344.5	2938.71	3349.21	2885.15	2455.52	1657.91	1651.63	2173.23	2204.06	2490.4	2340.96	2537.36	2888.8	2766.24	2724.39
PPP4R1	10395.9	10606	10867.7	10902.8	8850.11	13286.1	11586.3	9268.1	9753.51	10083.1	9930.84	10536.5	8827.14	9503.52	7454.03	5716.32	7620.58	7795.04	9418.57	8706.04	7448.21	11183.8	7507.55	9543.32
PPP4R2	2216.43	2271.35	3034.98	2258.16	4317.01	3216.08	4799.21	3199.19	3463.59	1898.19	2481.2	2475.53	1622.63	2591.53	1415.9		1357.08	2020.25	2169.6	3011.99	2805.04	2557.9	3562.26	2076.86
PPP4R3A	1532.75	2216.61	1283.91	1613.9	1604.17	2321.65	1172.19	1997.11	1868.28	1413.06	2442.99	1498.44	1213.41	2232.54	1523.52	898.492	819.149	1830.33	1097.61	1199.06	1354.94	1490.93	1711.61	1335.56
PPP5C	7198.69	11146.1	9102.59	9349.91	11715.3	14139.5	11121.9	11558.4	9433.58	11505.1	11732.2	10120.3	10005.9	16297.3	10182.1	14480.5	8957.86	13179.4	10512.3	12939	10170.7	11892.8	10577.2	11740.3
PPP6C	12169.5	11752.7	15987.4	15167.4	13867.4	12199.7	8482.45	7247.9	16003.6	19045.3	17815.3	12117.2	16433.8	10558.1	12456.5	7658.58	17046	9245.53	13652.6	8850.83	17516.3	15681.4	17135.3	16692.8
PPP6R1	11614.8	7040.57	10094.2	6937.3	7485.76	9874.9	6037.5	9412.84	10546.4	10634.1	10090.8	9512.04	5704.09	2725.51	6984.93	2839.25	7027.03	4504.53	8949.14	5982.71	8185.32	8345.6	7142	6401.11
PPP6R2	3504	3448.95	5754.85	3301.5	3587.63	4402.25	3134.81	4222.85	6976.85	4443.84	4534.43	5331.74	1782.48	2568.77	4195.08	2536.76	4629.77	3138.77	6740.08	5785.62	2595.13	3047.03	4381.33	5467.49
PPP6R3	4669.19	4049.13	3693.14	5546.85	4064.86	4700.17	4612.97	4294.11	4092.98	3875.89	3246.51	3297.14	1799.91	1776.8	1960.27	6334.97	2876.29	2085.08	3953.11	2607.85	1984.81	3040.76	3179.59	3103.22
PPT1	6856.56	4158.2	11019.1	8651.31	11635.7	8152.44	5833.83	3734.59	8222.46	7718.02	8479.96	5818.53	11497	8835.07	9585.19	10487.4	10282.6	12488.5	12629.4	13422.6	7570.26	8170.79	13890	10222.5
PPWD1	1381.59	828.292	1103.45	1122.35	2383.01	1754.33	1928.27	1299.68	1591.44	1095.3	1279.34	857.361	1879.85	1952.54	677.258	1857.36	953.52	1497.9	1012.95	959.036	1860.7	1351.98	3437.57	1433.95
PQBP1	5886.67	348.154	2560.11	179.663	3573.63	3088.2	2449.16	1648.81	3366.68	1234.13	4198.48	2555.05	5990.82	3162.43	1954.64		342.139		2258.3		7458.94	7227.2	8511	7443.05
PRADC1		234.852	381.299	156.705	508.407	377.553		164.939	464.577	699.351	1136.93	393.243	347.027	348.451	532.248		132.386		587.829		2449.62		644.36	754.704
PRAF2	23912.3	30280.4	28705	15363.2	21157.1	14750	28762.1	17203.4	48931.3	33913	28855.3	24241.4	23004.2	18442.6	38876.2	31456.6	55460.9	26142.7	46391.2	38682.3	38303.3	36004.5	44445.6	37614.1
PRCC	846.906	950.05	429.145		386.91	691.183	954.538	386.308	852.451	1402.33	1969.15		1079.65	808.54					422.882		497.2	899.689	453.727	534.334
PRCP	10275.9	13211.2	14198.3	17353.3	14384.3	16671.3	9725.3	14285.6	8854.78	14562.8	17087.8	23242.6	17203.3	38135.2	11457.6	31908.6	18488.9	28107.8	11003.2	27737.4	9282.51	22341.7	18954.8	30636.4
PRDX1	258827	187193	284819	138031	356625	297902	220384	225196	258917	257762	321990	269130	256963	289828	275501	434951	292191	389689	371425	368211	217235	316452	390748	301106
PRDX2	336200	251043	393184	285993	428698	339534	285815	315696	361810	320701	434397	346915	273940	330386	351208	588161	414160	595090	506214	526880	262920	356609	303426	396051
PRDX3	90490.7	78992.5	95954.8	82178.3	94657.6	86588.8	69377.2	94384.5	96115.8	99914.8	100695	96702.3	75846.9	113540	81663.8	137831	85358.5	158373	75831.6	131122	90012.1	114163	95413.9	76099.6
PRDX4	357986	352966	450565	308577	341134	269104	242151	268627	374211	399446	429953	357604	418353	363022	376932	638174	461610	560985	516790	457385	287670	475138	494290	496636
PRDX5	110107	97775.7	143668	85803.6	105890	97343	86154.3	74947.3	134515	148798	127126	96768.8	111725	163014	117265	191514	148883	172376	116773	172547	137605	124863	153346	117680
PRDX6	118215	173816	143815	150533	129531	142362	106741	123568	149877	188697	144270	141854	114552	248908	103250	272369	162484	285478	153377	257581	113666	254161	131870	215190
PREB	7876.84	6330.21	10906.1	6228.2	7204.38	9367.85	7029.27	5866.59	11372.6	9834.71	8509.37	8736.67	9865.74	12467.5	7359.34	12795.4	9333.85	9382.3	9650.18	10081	8060.87	7651.52	12933.7	15233.5
PRELP	1282.18	12381.4	834.599	8609.8	1636.9	6721.31	3442.02	15296.3	364.023	13722.9	1328.8	17338.5	158.53	1599.15	439.306	4451.79	2212.09	9174.36	940.778	7482.86		18836.9	612.618	14874
PREP	16029.8	19138.4	20664.5	24236.6	12681.6	16163	13044.7	15967.6	17588.8	19711.3	13018.1	17326.3	9614.15	16088	9638.78	16007.6	11681.9	17304.3	12417.7	17454.3	10239.4	20203.1	13194.9	14993.9
PREPL	6682.31	6253.78	8342.41	6470.54	4945.38	5220.2	7515.63	4974.18	6590.53	4132.11	6874.64	6341.1	5253.17	4878.85	5171.66	3951.82	6558.43	7515.74	10921.7	11270.7	4209.32	6320.97	7442.9	5094.77
PREX1		452.462	363.63	460.087	96.0223	360.942	876.366	399.842	446.074	127.482	338.266	970.376		141.182								342.708		82.313
PRIM2	549.863	1120.22	660.501	999	855.866	1204.69	2217.41	866.612	1156.28	692.635	1749.27	1087.83	703.683	299.652	512.546				438.525	478.824	1768.7	315.488	1941.72	659.107
