"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"ADH5",16.24192,16.4467,16.43109,16.42854,16.54442,17.18371,16.32869,17.21233,16.26461,16.91142,16.39739,17.0558,16.6317,17.13883,16.15206,17.29448,16.51214,16.97049,16.2486,17.04579,15.92562,16.17046
"ADI1",13.95999,14.05299,14.19215,14.10935,15.19843,14.18975,14.7524,14.38264,14.00725,13.93167,14.05917,14.14257,14.05281,13.94133,13.96252,13.56299,13.93662,14.19826,13.9857,14.99054,14.10269,14.77475
"ADK",13.56709,13.76513,13.71347,13.77957,14.19526,14.22996,13.57065,14.06107,13.78768,13.99021,13.73461,14.59348,13.74669,14.09114,13.98124,14.33812,14.35251,14.44951,13.95814,14.36496,14.20466,14.33763
"ADO",11.95579,12.1517,11.43741,12.106,11.91123,11.92368,11.6886,11.41109,11.91042,12.32402,11.67266,11.74713,11.12799,12.09655,10.68699,12.35723,11.347,11.55827,10.86634,11.38674,11.54942,11.48124
"ADPGK",13.28668,13.58238,13.26104,13.36449,12.94997,13.56812,13.43787,13.51237,13.44201,13.24943,13.54882,13.73413,13.077,13.8091,13.20791,13.55666,13.58661,13.34938,13.01107,13.67468,13.29234,13.40039
"ADPRS",15.975,16.11063,16.2283,15.81307,16.1133,15.79971,15.72621,15.87847,16.31568,16.34511,16.19698,15.8237,15.78726,16.47845,16.34147,16.73313,16.1035,16.59569,15.80648,15.86246,16.31697,16.03677
"ADRM1",13.88448,13.69251,13.79697,13.95026,13.88541,13.10661,13.55748,13.55319,13.73947,12.98803,13.32066,13.00629,13.21902,13.56123,13.21204,13.3807,13.21083,12.96027,13.82878,13.44582,13.68084,12.82115
"ADSL",14.56766,14.46697,14.5354,14.57219,14.05381,14.5887,14.14991,14.41006,14.52654,14.18375,14.51664,14.67994,14.06979,14.33134,13.34313,13.93101,14.34107,14.35724,13.78304,14.23801,14.19396,14.37944
"ADSS2",14.57559,14.44219,14.82458,14.54115,14.65763,14.75181,14.80114,14.77413,14.90135,14.5984,14.52819,14.79979,14.28176,14.30872,14.70923,14.48013,14.93636,14.72856,14.70581,14.70982,14.72894,14.34014
"AFDN",9.87004,10.35007,9.98908,9.76586,10.46593,10.5285,10.7794,10.4477,10.61499,10.39925,10.38923,10.48329,9.81936,9.79389,9.60281,10.25511,10.6086,10.48241,10.2323,9.87539,10.3057,10.06167
"AFG3L2",12.69492,12.91901,13.06213,12.87277,12.94749,12.92622,12.88559,13.09567,13.0765,13.2128,12.91975,13.21289,12.80839,13.00053,12.85676,13.31875,12.55975,13.37327,12.9705,12.89902,12.72323,12.87323
"AGAP1",10.59678,10.37428,10.17992,10.1516372467023,9.97845,10.90352,9.50251,10.4499,9.89542,9.3024,9.95033,9.59972,9.36811,9.14991,10.67659,10.29191,10.86654,9.51561,8.48472,9.55973,9.54206,10.12979
"AGAP3",10.81815,10.45158,10.43744,9.91277,8.84456,11.07157,9.51161,9.88771,10.39623,10.70167,10.2829,10.28846,9.90366,10.94391,10.16726,9.67538,9.23576,10.28055,10.81393,10.4314,10.30393,10.5291
"AGFG1",12.01983,11.44809,11.97025,12.11576,12.62563,12.23537,12.7449,12.33219,12.3052,11.73344,12.17146,12.18097,11.88879,12.46839,12.72128,12.70308,12.77464,12.92742,11.69167,12.47446,12.0783,12.70076
"AGFG2",9.4812,10.91923,9.13665,10.81204,10.22061,11.22111,9.65753,11.68079,9.53174,10.79983,10.20598,10.60448,9.21544,9.84644,10.12988,10.06511,10.35707,10.6016,9.35513,9.51232,5.35779,10.04346
"AGK",11.93395,12.21002,12.22456,11.91966,11.92021,12.30149,11.91061,12.23402,11.8535,11.99756,12.02324,12.15049,11.88302,12.46866,11.55868,11.92539,10.93368,12.05174,11.60695,12.26047,11.68054,12.02997
"AGL",13.24215,13.70166,13.93291,14.5317,12.98023,13.76705,13.25702,14.18316,13.43829,14.41396,13.73193,14.11122,13.56546,14.2082,13.78127,14.48688,13.52963,14.39188,13.18335,14.11954,13.44198,14.07782
"AGO1",9.88717,10.0029,9.83567,9.95658,11.22707,9.70783,10.45898,10.17814,10.40729,9.76949,10.99812,9.73667,10.52457,9.74126,10.91196,10.8381,11.02468,9.68802,10.4903,9.88639,10.42941,10.7493
"AGO1;AGO3",13.53301,12.47629,13.59127,12.50285,13.54297,13.44253,13.48113,13.02221,13.83834,13.69711,13.77857,13.54156,13.7109,13.25845,13.91837,13.76636,13.73307,14.12234,13.23615,14.01734,13.94764,13.60359
"AGO2",12.5053,12.11381,12.45138,12.40638,12.06409,12.41345,12.36651,12.60145,12.3551,12.59213,12.79846,12.41557,12.2791,12.63725,12.13122,11.9586,12.16442,12.13729,12.00763,12.33993,12.36667,12.44775
"AGPAT1",11.28165,11.41951,11.3768,11.24744,10.58815,10.98901,11.15011,11.47411,11.49139,11.44096,11.69186,11.48646,11.53804,11.27385,12.88417,11.99333,12.38238,12.0043,11.09874,11.19918,11.04579,12.13665
"AGPS",13.8375,13.64923,13.72139,13.77187,13.67503,13.77346,13.8044,13.77671,13.68455,13.63847,13.65894,13.82308,13.2292,13.49428,12.64006,13.59881,13.50456,13.83029,13.32332,13.65073,13.48653,13.53662
"AGTPBP1",11.78436,11.76868,11.35907,11.21547,10.5073765716332,11.11603,11.85677,11.68053,10.73414,10.70776,10.83344,11.62732,11.34009,10.3587183347018,10.77443,9.24118,11.68912,10.36999,10.7188,10.70089,6.58241,11.71846
"AGTRAP",11.38602,11.26957,11.55107,10.86721,10.50801,11.62244,11.44244,11.51863,10.22265,11.29128,10.68215,11.76211,11.06205,11.43317,9.61676,11.77233,11.1076,12.70906,12.79409,9.85937,11.50501,10.9743
"AHCY",16.28495,16.74779,16.18283,16.76837,15.77817,16.40282,15.44234,16.34312,16.33758,16.75726,16.09486,17.26704,15.68731,16.09035,16.26174,16.84811,16.97694,17.0322,15.8659,16.48488,16.19331,16.38437
"AHCYL1",12.91771,12.49254,13.161,12.37626,13.62093,12.95378,13.00545,12.96853,12.98665,13.03269,12.9296,13.15072,13.4804,10.54193,13.4247,11.67241,13.72997,12.09734,13.57063,13.61827,13.62998,13.38469
"AHCYL1;AHCYL2",14.46465,14.20695,14.53161,14.42795,14.77542,14.64746,14.56658,14.40719,14.32822,14.42469,14.76998,14.37606,14.15078,11.8887,14.77491,11.30355,14.9512,13.4226,14.42304,14.78072,15.06558,14.89778
"AHNAK",19.10168,19.22648,19.06226,18.75534,19.71444,19.62719,19.4547,19.63391,19.0506,19.36742,19.37463,19.43582,18.19493,18.56304,17.76624,16.38814,18.21457,16.93643,18.35506,19.68108,18.80043,18.36064
"AHR",10.46206,9.9365,9.88642,10.12528,10.19887,9.59583,10.61768,10.01575,9.26283,10.07011,10.73819,9.73773,10.93158,9.83323,12.56924,10.27694,12.02472,10.30267,11.22303,11.01659,11.50602,11.8199
"AHSA1",14.00156,14.07243,14.25205,13.84582,14.2112,13.82641,13.88685,14.09029,14.04564,13.74967,13.7583,14.22084,13.86154,13.81969,14.3986,14.18152,14.55702,14.15804,14.18437,13.84084,14.29369,13.92202
"AIDA",13.32637,12.63989,13.60697,13.32566,13.33507,13.31112,13.22219,13.34256,13.34556,13.13677,13.61972,13.49139,13.17235,13.62994,13.03485,13.69686,13.00756,13.36192,12.83085,13.93221,13.49542,13.56273
"AIFM1",13.80078,13.63471,14.32184,13.45186,14.22782,13.86351,13.51194,13.74614,14.03584,14.36422,13.98586,14.10171,14.12564,14.47069,13.97834,14.5906,13.68376,14.32029,14.27709,13.95928,13.89936,13.9277
"AIFM2",11.56082,11.60992,11.64307,11.92417,11.10729,11.84697,10.56626,11.66213,11.71473,12.27723,12.16,11.77428,11.43136,11.85178,9.01293,11.378,11.20273,11.29456,10.80356,11.37132,11.02026,11.46388
"AIMP1",14.85819,14.74473,15.12299,14.30761,15.06218,14.95177,14.95003,14.74369,15.12668,15.05652,14.86162,14.93149,14.4126,15.26578,14.76917,15.57086,14.83635,15.35612,14.37257,14.54989,14.68611,14.45408
"AIMP2",15.47498,14.86858,15.31245,14.48527,14.67496,15.35589,15.41296,15.13346,15.38598,15.54837,15.27355,15.38024,14.99753,15.57393,15.06071,15.86915,15.50458,15.68274,15.17929,15.23132,15.20011,15.42354
"AIP",14.22515,13.97573,14.3707,13.96996,14.35101,14.36307,14.34717,14.40035,14.03484,13.92209,14.20931,14.04226,13.96645,14.29331,14.05508,13.99401,13.98189,14.11815,14.12903,14.38499,14.30149,14.35188
"AK1",16.70121,16.11394,16.99835,16.54427,16.83715,16.22336,16.95147,16.12977,16.55869,16.23176,16.87605,16.35035,15.44627,15.90862,15.76008,15.79109,15.30483,15.45011,15.57693,15.79703,15.26457,15.68725
"AK2",14.99263,14.31242,14.99082,14.33036,14.94019,14.74196,14.71748,15.07942,14.76559,14.60782,15.11772,15.09147,14.3982,14.9335,14.69268,15.21804,14.62447,15.10182,14.644,14.90588,14.66491,14.55643
"AK3",13.88076,13.80202,14.16254,14.00436,13.66759,13.66661,13.73652,14.01124,13.97065,14.16678,14.39369,14.45296,14.05457,15.08502,14.33323,15.19366,13.58643,14.9526,13.84789,14.55779,13.89411,14.2336
"AK4",14.48528,14.63255,14.70408,15.57194,13.11756,13.90119,13.46253,13.79537,13.9504,14.18913,13.68229,13.62562,14.70211,15.46805,15.69959,16.33976,15.73593,16.60027,14.33839,15.54021,15.2099,15.57549
"AK6",12.51055,11.98166,11.86704,11.86109,12.06726,12.33897,12.45749,12.30589,12.13406,11.32082,12.61965,11.81042,12.13012,11.54989,11.48231,12.01153,11.92109,11.54143,12.75701,11.97514,12.31328,11.37532
"AKAP1",10.29182,8.85442,9.29068,8.74082,10.20195,10.81845,10.48406,10.88176,9.94391,10.11485,10.32746,9.8368,9.50239,11.3335,8.96939,10.38839,10.59833,11.08665,9.09842,10.45617,11.34284,10.80432
"AKAP10",9.57923,10.02914,10.43959,8.41986,10.89928,9.96865,9.62431,9.25295,9.57204,10.49869,10.68239,9.96578,9.93999,9.21549,9.25992,9.96942,10.09559,9.15742,10.1602836520091,10.23425,10.77459,10.83843
"AKAP11",12.14935,11.87654,12.06895,11.72832,12.32095,12.3709,12.11471,12.02819,12.29877,11.53135,12.01485,12.4014,10.92873,10.17792,11.64227,10.46989,11.82249,11.0851,11.5028,11.18463,11.51542,11.47454
"AKAP12",14.27023,13.49134,14.86016,13.38023,14.86698,13.25361,14.93788,12.93049,14.62953,14.03286,14.5089,14.02989,13.49173,14.34516,13.51988,14.35495,13.51196,14.28312,12.79452,13.55633,14.49677,14.23972
"AKAP13",10.81318,10.82631,10.39647,10.98558,11.15665,11.17514,11.12809,11.23237,10.71321,11.14092,10.89012,11.34376,10.8241,11.11175,10.72148,11.20958,11.45332,11.24636,10.50222,11.94464,11.09181,11.33223
"AKAP2",14.1787,14.17966,14.47242,14.55111,14.73203,14.59215,14.43143,14.53882,14.90471,14.54613,14.33199,14.39316,14.46969,15.7847,13.79401,15.30077,13.76716,14.55256,14.5805,16.10004,15.02946,16.20302
"AKAP9",11.2371,10.47866,11.45796,10.41356,10.68882,11.22174,11.30138,10.78182,11.79356,11.08173,11.02142,10.56209,10.57467,10.53852,11.36933,10.60876,11.91459,11.10631,10.92281,10.62074,11.2443,11.09331
"AKR1A1",16.72824,16.96448,16.63783,17.05755,16.33143,16.72059,16.45295,16.68262,16.57051,16.93481,16.62776,17.28106,16.09779,16.92821,16.32279,16.84326,16.58397,17.14422,16.14371,16.84013,16.40396,16.55105
"AKR1B1",15.70694,15.84089,15.68493,15.96997,16.47698,16.43962,16.04012,16.43832,15.74924,16.30988,16.17973,16.05241,16.91621,17.08849,16.52759,17.25078,16.04839,16.65603,16.53077,16.97024,16.53678,16.69027
"AKR1C1;AKR1C2",15.48898,16.17787,15.6104,16.48109,16.16331,15.70138,16.53885,17.16373,14.61524,16.11874,15.25754,15.1824,15.97569,16.18786,16.4505,16.46182,14.01874,14.27049,17.18188,17.29682,16.83061,16.68787
"AKR1C1;AKR1C2;AKR1C3;AKR1C4",14.47287,14.39498,14.66822,15.28344,14.97367,14.37112,15.34706,16.21318,13.38137,14.35797,14.06149,14.40783,13.70714,13.65689,14.58077,15.34082,12.85458,13.67606,15.18934,14.35812,15.25191,15.47695
"AKR1C3",15.17744,15.62582,15.07344,15.47781,14.92605,15.0552,14.20315,15.33773,14.19155,15.43291,14.89839,14.64882,15.34972,15.72082,15.57818,15.32671,14.0984,13.94145,15.58254,15.83536,15.81908,15.78377
"AKR7A2",14.32221,14.70184,14.80165,13.94277,14.80262,14.66825,14.31979,14.46783,14.7997,14.99461,14.94314,15.00339,14.6228,14.74084,14.40515,14.9181,14.10583,14.6153,14.41529,14.9828,14.53574,14.7954
"AKT1",13.13314,13.28048,13.33858,13.32217,13.18528,13.33757,13.38123,13.54516,13.29604,13.37518,13.42434,13.21706,12.92142,13.251,13.47785,13.5672,14.03573,14.20769,12.7994,13.75574,13.28575,13.88433
"AKT1;AKT2;AKT3",11.99995,11.84333,11.87072,11.37291,12.65743,11.99131,11.82386,11.99748,12.11988,12.39969,12.52005,12.06366,12.70474,11.90449,12.93326,11.8988,12.23915,12.2415,12.63604,12.10388,12.13053,12.85104
"AKT1S1",12.24864,12.27521,12.80765,10.63855,12.86937,12.16789,12.2102,11.66534,12.7301,12.3265,12.5752,12.03489,12.2247,10.19561,12.51259,11.04256,12.63568,12.37819,13.15081,12.41836,12.90207,12.13446
"AKT2",11.76529,11.50887,11.63398,11.67822,11.52852,11.75151,11.78195,11.82324,11.27819,11.50457,12.10914,11.89314,11.49001,11.68685,11.90939,11.87844,12.07521,11.56784,11.04178,11.74706,11.33345,11.67183
"AKT3",12.50247,12.65903,11.99723,12.6135,12.42082,12.61668,12.3675,12.94252,12.6199,12.01228,12.65642,12.43008,11.47373,12.82681,12.45482,13.92706,12.84297,13.50684,11.95568,12.65831,12.29133,12.54076
"ALAD",14.06597,14.16765,14.55095,14.4473,14.02815,14.07668,13.8287,14.08385,13.90946,14.60811,14.41065,14.71242,14.33313,14.95904,14.29911,15.44211,14.14933,14.64256,14.02912,15.30562,14.81721,15.73456
"ALCAM",15.29344,17.00176,15.30527,16.77512,15.72973,16.9658,15.14526,16.80891,15.36932,17.50827,15.92321,17.49106,14.56942,16.1795,14.94888,16.29178,14.7067,16.01815,15.32932,16.81242,14.95189,15.92
"ALDH16A1",12.90789,12.85772,12.97498,12.76189,12.90667,13.14028,12.66943,12.92243,12.96148,13.65255,12.99552,13.04253,13.29542,13.29468,12.20675,12.81084,12.74439,13.13285,12.99685,12.9152,12.62657,13.37907
"ALDH18A1",14.92425,14.8818,14.74562,14.88875,14.05542,14.68687,14.35939,14.63661,14.85008,14.85544,14.81974,15.24045,14.17142,14.63856,14.38156,15.18312,14.95377,15.20342,14.14413,14.58974,14.4456,14.7912
"ALDH1B1",14.95317,14.71109,15.77774,14.96313,14.23402,14.45978,13.79186,14.24366,15.57799,15.57506,15.11982,15.08086,13.59357,14.1442,15.86309,16.01474,15.02319,15.89567,13.36827,13.9499,14.53222,15.07595
"ALDH1L1",15.29527,15.3316,15.3659,14.91111,14.12596,14.783,14.12778,14.32408,15.33841,16.07933,14.87393,15.88186,14.06901,15.51105,14.96257,15.62695,14.35831,15.81816,14.33995,15.49213,14.84897,16.27173
"ALDH1L2",15.57424,15.94497,15.64367,15.73448,14.38336,15.19357,14.85367,14.97828,15.69151,16.6366,15.21172,16.1345,14.40113,15.04741,15.5964,15.53191,14.93165,15.99569,15.03992,15.58653,15.22981,14.90386
"ALDH2",13.05146,13.26349,13.28377,12.68495,13.46874,13.42752,13.51769,13.9558,12.02982,12.65437,13.6496,14.12583,14.88768,15.62505,14.84149,14.96575,14.06589,15.23028,14.74511,14.84845,15.05684,15.1491
"ALDH3A2",15.69098,16.01187,15.90267,15.75262,16.01247,16.45059,16.51979,17.16113,15.6331,15.52864,16.055,16.16938,16.54615,16.44229,16.05879,15.53933,15.96237,16.17128,16.8481,17.28011,17.06172,16.67259
"ALDH3B1",13.78338,13.05797,14.07109,13.23887,14.04595,13.42166,13.68989,13.59546,13.72526,13.49725,12.97291,12.55097,13.07056,12.76334,12.29402,11.26973,11.99212,11.56074,13.26967,13.37475,13.24372,12.55546
"ALDH4A1",14.26609,14.32511,14.74794,14.74176,12.97477,13.70907,12.93703,13.73267,14.68458,15.46482,14.03219,14.62497,13.69555,14.40938,13.65851,14.01636,13.30797,14.36,13.36756,13.83554,13.46406,13.619
"ALDH5A1",11.00404,10.36103,11.13562,10.71909,10.80786,10.81259,10.67654,10.50647,11.74073,12.13694,11.80441,11.17213,10.6317,10.46793,10.69032,11.33108,11.73427,11.90009,10.62178,10.51827,11.29163,11.06246
"ALDH6A1",13.77036,13.90129,13.9,13.60518,13.61619,14.27024,13.93544,15.14985,13.80934,14.46305,14.32623,15.36983,13.75373,14.54895,14.49569,14.71633,13.66486,14.68152,13.67995,14.73073,13.71454,14.94852
"ALDH7A1",14.87854,14.75686,14.86034,14.69428,15.12733,15.05925,14.67612,14.93054,14.76776,14.96329,15.10525,15.31254,14.666,15.18328,14.23696,14.68648,14.36115,15.20514,14.25947,15.02075,14.30683,14.96044
"ALDH9A1",15.40108,15.21566,15.6417,15.01168,15.84995,16.02056,15.86286,15.68527,15.70776,15.80921,15.52884,15.70752,15.76601,16.20515,15.92586,15.90868,15.8992,15.93344,16.00157,16.42763,16.02,15.87816
"ALDOA",19.17738,18.89311,19.36177,18.91084,19.09233,19.0249,18.78229,18.72236,19.39567,19.16478,19.28006,19.01793,19.23459,19.2056,19.77411,19.5093,20.26817,19.49493,19.29649,19.50277,19.68764,19.41573
"ALDOA;ALDOC",14.50125,14.25576,15.48166,14.10901,15.22024,14.38501,14.05455,14.79529,15.29341,14.65158,14.59335,13.84676,15.79637,14.93695,16.81447,15.09294,16.65111,15.34653,16.57289,15.39306,15.32368,15.76499
"ALDOC",14.65308,14.26107,15.68605,14.62031,15.50406,15.73152,15.7014,16.07527,15.39692,15.22538,15.1755,15.83894,15.64901,16.14174,16.46794,16.3289,16.6993,16.62437,15.57781,16.71777,16.45014,17.20072
"ALG1",12.88048,12.60115,12.85298,12.6135,12.27023,12.61652,12.6677,12.74437,11.69186,12.23192,13.19026,12.84662,12.92037,13.03765,12.53461,12.86827,12.99679,12.94593,12.57447,12.78909,12.57147,12.96737
"ALG11",11.81607,12.07455,11.92459,12.538,10.97734,11.38871,11.81397,11.41214,11.98003,12.82572,11.61443,11.49345,12.29331,12.42849,12.28575,12.76629,12.65686,12.78101,11.49564,11.89638,12.33213,12.25787
"ALG13",12.3049,10.16088,12.1146,9.89647,12.39583,11.88382,11.887,11.08352,11.93669,11.20805,12.83794,11.81646,11.73864,11.8616,11.14534,11.28202,12.13415,12.13102,12.24481,11.46993,12.30808,11.77323
"ALG2",12.92037,13.27817,12.76555,13.04995,11.97197,12.40915,12.60973,12.69725,12.72745,12.86643,12.60489,12.86521,12.43057,13.05582,12.8418,13.01826,12.81661,12.96639,12.63394,12.96915,12.77771,13.15243
"ALG3",11.72545,12.19699,10.66652,11.4116,10.38476,10.9744150639398,9.58812,10.79916,9.91605,10.51528,10.31254,10.90465,10.14578,11.29312,9.43954,10.78808,11.33483,11.10629,10.63038,10.1756,10.45099,10.50576
"ALG5",13.50565,13.98113,13.80822,14.2684,12.80865,13.90368,13.49358,13.98797,13.42939,13.67048,13.47592,13.61759,12.51386,13.26335,13.11802,14.1623,13.52463,14.15412,12.03159,13.48418,13.04293,13.23011
"ALG9",11.82558,11.78387,12.07553,11.44471,10.78785,11.52333,11.47697,11.39683,11.91722,11.8046,11.9664,11.50528,11.25957,11.56468,11.21403,11.21765,11.5244,11.73193,11.5727,11.57113,11.46218,11.78992
"ALS2",9.31946,9.66294,9.26292,9.78656,9.66244,9.76663,8.30535,9.39602,9.67906,9.92299,9.72988,9.68704,9.70379,8.34964,8.24708,9.5976,9.56238,9.25292,8.71115,8.26193,7.68609,9.80654
"AMACR",10.77179,10.6195,10.28183,9.81516,10.53162,9.59544,9.70623,9.82048,9.81037,10.62783,9.79853,9.7657,9.50005,10.54926,9.43301,10.53359,10.24488,10.09851,9.62272,9.36526,9.74631,10.13944
"AMDHD2",13.64021,13.68072,13.7095,14.07798,13.81508,14.17281,13.29359,13.80777,13.74729,13.99735,14.01374,14.40593,13.56039,13.41527,12.39077,13.17912,12.62896,12.67974,12.89857,13.09357,13.28276,13.02672
"AMFR",10.82821,10.52353,10.84052,10.32522,10.85173,10.90651,11.05171,11.72911,10.94832,11.07722,11.48565,11.20898,10.63518,10.39717,10.75216,8.13961,10.67633,9.47172,10.6742,9.85364,10.93584,10.37314
"AMOTL1",10.0590825117416,9.689,9.99963,9.41619,10.06676,10.36538,10.44681,10.51502,9.73719,9.61399981227352,10.40178,9.95083,10.13977,9.68203,10.0768035746509,9.86035298942322,11.22023,10.2097458098042,9.56063,10.4871,10.67065,9.89832
"AMOTL2",10.44613,10.29889,10.62673,9.14713,9.66917,10.09527,10.17779,9.61556,9.85907,9.73465,9.69073,10.03781,5.88605,9.45173,8.78634,9.18977,9.05117872808012,9.71314,7.64185,9.41818,8.33530449755707,8.34369
"AMPD2",13.52252,13.25295,13.55766,13.16667,12.6896,13.24634,12.69497,12.96081,13.47499,13.36159,13.4467,13.52315,13.60715,13.85051,14.5475,14.32644,14.08355,14.23563,13.42388,13.84522,13.88101,14.17484
"ANAPC1",10.09207,9.25329,9.86552,9.67094,10.09587,9.44675,10.26415,9.79544,10.1766,9.48696,10.13292,9.96452,9.43802,9.95926,8.23445,7.43809,10.13128,9.3986,9.42542,9.06533,9.38158,9.99953
"ANAPC2",9.85282,9.98351,9.90388,10.0381,9.09652,10.1168,10.0027,9.65937,9.50815,9.74631,9.9038,9.75895,9.49975,10.24205,7.07741,8.97091,8.77858,9.82654,8.72398,10.05102,9.47152,9.17991
"ANAPC4",11.43527,10.22516,10.82703,10.82938,10.17903,10.80995,11.18898,10.40279,10.43111,10.36811,10.82919,10.63898,9.73806,10.19518,9.50071,9.63498,9.84825,9.95025,9.50402,10.42417,10.1483,10.32633
"ANAPC5",8.4205,9.0052,8.85574,8.35957,7.41763,9.18476,8.14081,8.608,8.82241,9.08456,7.30838,9.05816,8.72072,8.59624,8.21924,8.50846,8.48535,8.75534,8.61322,9.0654,9.83701,9.30035
"ANAPC7",12.1211,12.02008,12.38202,12.26112,12.18332,12.41906,12.5128,12.25421,12.11746,11.93388,12.03028,12.13623,11.09625,11.68179,10.1467,11.21316,11.28686,11.76695,11.70826,12.04757,11.52782,11.29073
"ANGPTL2",10.39412,9.73574,9.37732,9.18246,10.5186,10.13545,10.28385,9.36447,10.03789,8.83115,10.27441,10.33417,10.10743,10.33098,8.23511,8.04514180810614,7.53502,7.41439,8.67066,9.35304,10.02158,8.8745
"ANK1",9.68042,7.18862,9.35867,8.20782,9.82579,8.3921,9.39614,9.05164,9.89554,8.44595014558132,10.07241,8.74372076508293,9.33129,8.60742300357369,9.16938,9.33098,8.37252,8.69316,8.12707,8.36609248541761,9.22807,8.53132
"ANK2",13.14542,12.65699,13.38826,13.05986,12.6999,12.44489,13.23063,13.112,13.53391,13.49245,13.03808,13.31179,13.52166,13.42595,12.56217,12.81526,12.77401,12.82384,13.16731,13.13115,13.52579,12.88931
"ANK3",11.7707,11.03221,11.58561,11.07559,11.85149,11.1727,10.56302,11.59031,12.74969,11.12405,11.37186,11.33196,14.46867,14.0602,14.23622,13.52534,14.23503,13.46651,14.27432,13.82382,14.84283,14.03155
"ANKFY1",13.85167,13.95107,13.85898,13.6637,13.4857,14.13613,13.76224,14.16396,13.83879,14.06766,14.21665,14.34661,13.91113,14.13423,13.73403,13.5734,14.08691,14.13511,13.27575,13.96125,14.03656,14.32789
"ANKH",11.31031,11.02188,10.99897,11.37981,11.75068,10.89882,11.51429,10.60623,10.92938,10.87811,12.59444,11.71157,9.13992,9.81217,8.8945,10.43426,8.4169,10.11886,9.71872,8.50953,9.67402,9.44446
