"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"SMPD4",10.79309,10.6557,10.38151,10.47574,11.2438,11.07894,10.89961,11.43513,11.01874,9.74378,11.53007,10.50218,10.49415,10.54043,9.72219,10.82756,9.73465,10.00693,9.8052,10.67876,10.94979,10.96877
"SMS",13.9004,13.891,14.19207,13.50082,14.23844,14.34898,13.79,14.00253,14.57293,13.86332,14.03033,13.89472,14.1282,14.24974,14.60019,14.02718,14.64887,14.15859,14.62095,14.45062,14.61739,14.24991
"SMTN",10.79745,11.42782,11.67292,11.09026,11.42784,11.41073,11.02726,9.7118,12.78685,11.84272,11.49758,11.29877,11.28421,9.80394,12.56186,10.85105,12.22861,10.84032,10.44595,11.81746,11.97062,12.40082
"SMURF2",9.8638,9.53294,10.95712,10.91811,10.30176,10.1763089159416,9.89705588936829,10.1751856910446,10.39868,10.3766,9.31668,11.03423,9.27632,8.55273274361211,9.92073,8.40145640023903,10.8707,7.75045,10.43061,7.73172,9.30246,10.1017
"SNAP23",13.556,13.17141,13.16091,13.37683,12.48846,13.80701,13.21978,13.34524,13.06488,13.60047,14.25942,13.78991,13.61301,13.13015,14.13988,13.51273,14.58932,14.12352,13.97968,13.86765,13.06423,13.86161
"SNAP29",12.29581,12.42602,12.44853,11.92535,12.80081,13.09377,11.87025,12.11117,12.43446,12.56364,12.88773,12.7282,12.37312,12.48261,12.73699,12.37518,12.93192,12.24155,12.73707,12.59001,12.41822,12.26259
"SNAPIN",14.82443,14.31705,14.95031,14.20058,14.82213,14.8046,14.71648,14.53775,14.80359,14.47751,15.01603,14.71336,14.04045,14.32883,14.03115,13.51948,14.39304,14.33538,13.83628,14.74191,14.43574,14.26416
"SND1",16.13974,15.98376,16.40673,15.69733,16.24155,16.41389,16.16797,16.08865,16.53739,16.35751,16.19788,16.33887,16.45961,16.10102,16.29659,15.89917,16.28547,16.1121,16.41549,16.72257,16.50453,16.62535
"SNRNP40",13.26388,12.27098,12.7779,13.1812,13.78524,12.73195,13.64624,12.96032,12.62739,11.89033,13.20755,12.8212,13.52982,12.54251,11.44894,10.69865,12.56941,11.69417,13.41967,13.14569,13.41958,13.23809
"SNRNP70",14.74901,14.41023,14.57575,14.31816,15.04823,14.73262,14.76622,14.65573,14.71749,14.12136,14.46733,14.30455,13.88959,13.36646,12.45204,11.6726,13.03788,12.69822,14.13446,14.89361,14.68495,14.62649
"SNRPD2",15.97626,15.02021,15.65542,14.82024,16.26278,16.09139,16.36738,16.18283,15.74454,15.23044,16.1321,15.47341,15.56547,15.55287,13.65155,13.69374,14.26616,13.98569,15.75926,15.88081,16.183,16.07246
"SNRPG",14.87015,13.96841,14.80792,13.81982,16.11229,14.89009,15.18504,14.47241,15.24982,14.57207,15.51744,14.51383,15.60527,14.6929,13.74016,13.35306,13.58596,13.26779,16.09133,14.78339,14.84605,14.99717
"SNTB1",14.3896,13.60039,14.86325,13.62677,13.5727,13.63934,13.49638,13.37218,14.6816,14.42715,14.04313,13.92104,12.08441,12.31045,10.88265,13.0269,11.14494,13.74007,11.42773,11.55721,12.57392,13.00521
"SNTB2",14.27665,14.43002,14.42518,14.52737,14.44805,14.57828,15.14912,14.72424,14.13874,14.5646,15.12838,14.89809,14.49761,15.09425,13.3217,13.77735,13.60819,14.22086,13.73835,14.68226,14.61079,14.87023
"SNX1",14.15112,14.08548,14.43195,14.09957,14.26706,14.46318,14.41836,14.27631,14.58706,14.4403,14.49151,14.44694,13.63145,14.36228,14.03205,14.00621,13.92222,14.25394,13.68252,14.27978,14.28752,14.56174
"SNX12",14.3404,13.9979,14.43441,13.51038,14.17641,14.25851,13.93193,14.37039,14.11843,14.1545,13.95063,13.9975,13.20142,13.473,13.41476,14.12816,13.71033,13.93483,13.77463,14.13495,13.48991,13.79451
"SNX17",13.07306,12.84553,13.0856,13.03182,13.18788,13.50699,13.15727,13.15609,13.37005,13.32012,13.80876,13.13491,13.41834,12.3169,12.71093,12.61592,13.20146,12.47707,13.28182,12.88166,13.21084,13.11647
"SNX18",14.13291,13.46107,14.18471,13.69802,12.92695,13.63063,12.54652,13.53417,13.8265,13.82955,13.62674,13.64237,13.07095,14.21498,13.70452,13.30855,13.01975,13.49391,12.68933,14.17197,13.25477,13.91727
"SNX2",14.64122,14.63958,14.76639,14.55819,14.73251,14.67649,14.63526,14.68121,14.69706,14.77148,14.69097,14.84106,14.03588,14.61661,14.0169,14.37037,13.90821,14.1522,13.98875,14.16572,14.2171,14.23382
"SNX21",10.73087,9.37798,11.03862,10.96403,10.85084,11.24684,11.90564,11.35784,10.39345,11.33166,11.28607,11.16039,10.60257,9.73781,9.48805,9.56658,10.11103,10.09532,9.53299,10.75372,9.92461,10.59802
"SNX27",11.85953,11.89519,11.87261,11.82914,11.76592,12.48955,12.05934,12.18473,11.76955,11.85152,11.7985,11.61755,11.42951,12.33913,11.31647,12.46869,11.64378,12.26124,10.69136,11.75621,11.43803,11.95935
"SNX3",15.33086,14.92959,15.78946,14.67229,15.89801,15.35786,15.10654,15.15528,15.8125,15.51259,15.68219,15.58141,15.17982,15.17011,15.3736,15.24511,15.57271,15.13422,15.37055,15.48195,15.57554,15.50293
"SNX30",8.79632,10.11749,9.35032,8.53894,9.18176,9.44211,8.65211,8.89945,9.80404,8.24854,10.15871,8.95921,9.55938,9.74108,9.1923,9.66068,8.9016,9.43364,9.40495,9.55192,9.3341,9.71669
"SNX33",11.1637,11.12166,11.26766,11.90592,10.87077,11.3514,11.15352,11.89627,11.0337,11.56986,11.72142,11.03809,10.5373,10.9337,10.0123,10.16228,11.09198,11.30706,10.42614,11.74593,11.20067,10.37577
"SNX4",12.93974,12.65624,12.6082,11.9586,12.3459,12.55456,12.38577,12.73238,12.7294,12.82778,12.98896,12.93971,11.92575,13.0238,12.43119,12.85727,12.22276,12.87561,12.27966,12.46165,12.88343,13.22274
"SNX5",13.59417,13.65733,13.70803,13.53713,14.0505,13.9923,14.14122,14.12023,13.57953,13.55678,13.67474,13.98749,12.70108,13.44598,12.58248,13.09421,13.20601,13.1679,12.97423,13.53124,13.36486,13.48398
"SNX6",14.9764,14.73777,15.22278,14.9257,14.89096,14.92444,14.81214,14.87173,15.02114,14.95615,14.99211,15.21309,13.95306,14.71026,14.28487,14.75849,14.47752,14.6922,14.05792,14.60024,14.3369,14.60253
"SNX8",11.22434,11.13326,11.4039,11.04042,10.32564,11.5177,11.84503,11.44525,11.16114,11.2763,11.61562,11.84547,10.48792,10.90102,9.93787,10.15891,10.33763,10.20915,10.23604,10.47426,10.2773,9.99132
"SNX9",15.94803,14.8986,15.94695,15.53839,16.26501,15.55065,16.32949,15.4259,15.54335,14.90283,16.4649,15.60817,15.2299,15.6565,13.87903,14.30042,14.1203,14.13137,14.77516,14.91048,15.31828,14.95613
"SOAT1",12.71803,13.78248,12.95089,13.15554,12.97398,14.0866,13.93462,14.08842,13.35923,13.57427,13.67499,13.70474,12.16974,13.56691,11.06475,11.68492,12.60099,11.4973,12.64274,13.30596,13.02809,12.8082
"SOD1",15.38654,14.97092,15.94919,15.154,16.145,15.48023,15.3942,15.43357,15.62678,15.02832,15.55634,15.60318,15.52757,15.69092,15.93616,16.13681,16.17132,16.05929,15.81519,15.86674,15.86603,15.64011
"SORBS2",14.41851,14.27365,15.17366,14.86732,14.00655,13.91646,13.54507,14.66896,14.59003,14.79526,15.32697,15.47439,9.82817,11.19886,11.15344,12.21312,11.1271,13.20065,9.76867,11.05277,12.51978,12.024
"SORBS3",13.33163,13.24138,13.28887,13.28274,13.06119,13.68214,13.22317,13.82106,12.89623,13.4658,13.24681,13.523,12.41939,13.73078,12.6345,13.09345,12.29045,13.05409,12.36698,13.83325,12.8203,13.63994
"SORCS2",15.31694,14.26695,14.8346309665692,14.68698,15.41592,14.17522,15.72197,14.93939,14.50552,14.07847,14.94316,13.84228,12.37982,11.85599,13.31489,13.1800927832363,14.31487,13.11544,12.89889,11.20535,13.82747,11.30279
"SORD",13.3012,12.69248,13.13471,13.1577,13.45724,13.00401,12.91724,13.02554,12.99539,12.8392,13.17109,12.98577,13.45256,13.69611,13.37344,13.81301,13.10789,13.71089,12.20089,12.44701,13.13005,13.47302
"SORT1",11.86383,13.18262,11.99931,12.80686,10.90733,13.30727,11.07923,12.2189,12.34958,13.63545,12.01376,13.05916,11.97157,11.26243,11.96557,10.48194,11.64304,11.49552,11.43168,12.48765,11.11634,12.31755
"SOS1",8.53149318680337,8.19618,9.62999,9.71663,8.16519,9.28608,7.19732,8.31669,8.57049,9.08293,8.14034,7.23465,9.01059,8.84037,7.89048,8.9446,9.17115,9.16147,6.95455,8.38133,7.50115,8.69659
"SP100",12.71612,12.81648,13.13105,12.09781,13.03017,13.02555,12.85204,13.08818,12.99021,13.0717,12.51375,12.77662,13.08959,11.70128,12.13961,11.77955,11.95587,10.21076,13.5123,13.4501,13.43533,13.18147
"SPAG7",11.03495,10.12776,10.2781,10.99042,10.96898,11.61342,10.90909,11.17371,11.05825,10.83759,10.4099,11.14766,10.74048,10.46908,9.35307,8.86235423876711,11.47408,8.72929,10.95475,9.82251,11.25493,10.19429
"SPAG9",15.01416,14.94473,15.27923,15.05499,14.89115,14.76063,14.82832,14.72662,15.17402,14.87444,14.8379,15.02607,13.94069,14.08667,14.38339,14.28758,14.61888,14.25544,14.23135,14.70206,14.48194,14.2753
"SPART",13.92743,13.74387,13.62438,13.45871,13.99537,14.31358,13.87465,13.91982,14.11498,14.28298,13.86381,14.27828,13.51548,13.78345,12.91344,12.94848,13.58629,12.9601,13.45588,13.8979,13.80338,13.68161
"SPAST",8.96041,9.33455,9.32493,9.57672,8.38767,8.65427,9.54996,8.7726,9.41693,8.99734,9.95058,9.29221,8.45651,9.0455,8.33928,8.92989,9.97516,9.30504,8.73395,9.04859,7.63517,8.93911
"SPATA20",10.82851,10.81348,11.27829,10.94954,10.7803,10.80323,10.7958,10.04215,10.93207,11.26363,10.96262,11.78771,10.37805,11.204,10.8202,11.32307,9.44178,10.41871,9.97215,11.11976,10.45941,11.15847
"SPATA5",13.19279,12.78395,13.05679,12.86873,12.3558,12.91827,12.96567,13.13728,13.10976,12.40853,12.99556,12.80153,12.30622,12.78007,11.8258,12.95703,12.7331,12.93153,11.7179,12.67653,12.78115,12.8003
"SPATA5L1",10.61896,10.77412,11.39325,11.16872,10.05314,10.87662,10.48876,11.05185,10.22997,9.7264,10.68847,10.25177,10.27541,10.66442,9.51368,10.45568,9.81635,10.81766,10.41282,9.76008,10.55725,10.19962
"SPATS2L",12.8921,13.34559,13.02835,12.69739,12.69236,12.75517,12.6435,12.46912,12.91597,13.29656,12.34815,12.86708,12.94841,11.74685,12.56093,11.20198,13.35418,10.16531,12.92311,12.78425,13.17689,12.7034
"SPCS2",15.69867,15.78117,15.90613,15.56711,15.35143,15.30763,15.14198,15.33747,15.67263,15.58662,15.67238,15.7052,15.24719,16.02128,15.54106,16.0568,15.89922,15.96942,15.21608,15.58789,15.76064,16.01601
"SPCS3",13.14595,12.5919,13.00833,12.48208,12.91225,12.86943,12.66082,12.72673,13.07242,13.06505,12.9631,12.95086,13.49683,13.01308,13.06296,13.4829,13.40525,13.51487,12.91928,12.52272,13.28545,13.28328
"SPECC1",12.92401,12.72634,12.73286,12.83538,12.21898,12.06315,12.61324,12.87881,12.63684,12.11923,12.31217,12.53598,11.19794,11.96457,11.04506,11.71477,9.97672,10.64625,10.50492,12.10822,12.1147,12.66925
"SPECC1L",12.06149,11.87505,12.05686,12.16641,11.83592,12.21608,11.52022,12.11505,12.17772,12.49758,12.2711,12.08529,11.75465,11.2091,10.11301,10.77954,10.34452,11.43999,11.83662,12.79753,12.59171,12.54099
"SPG21",12.06469,12.30271,12.49382,12.35982,11.85798,12.15594,11.13648,11.69605,12.50398,12.59777,12.00284,12.52124,11.77269,12.52232,11.37125,12.19137,10.59114,10.94763,11.9551,11.85302,11.63982,11.83153
"SPG7",9.90814,9.70256,8.79097,9.74637,9.69608,9.24561,9.88787,9.17547,9.07618,9.42342,10.23328,8.84178,8.92092,9.18537,10.5431,9.17258,9.74,9.02775,9.66063,9.17588,9.1604,9.75275
"SPIRE1",8.44033,9.2248,9.62742,9.81149,10.90862,9.56255,10.71016,9.85487562463989,9.971,9.77414,9.98041,9.67829220922995,8.70831,9.47349846109826,9.8845,10.4909,9.87173,9.86327,8.70849,9.32529,10.07437,9.29602
"SPNS1",11.9623,12.07092,12.64678,12.66729,11.91466,11.72833,12.18562,12.00897,12.7104,12.32444,12.68578,12.67412,12.41697,12.29583,12.79903,12.78386,12.52661,12.93477,11.8264,12.59054,13.16236,12.54122
"SPPL2A",15.99869,15.82627,15.91669,15.41816,16.01945,15.82339,15.54519,15.58977,16.11077,16.151,16.20724,16.00042,15.8643,15.86027,14.53755,15.09159,15.2004,14.88007,15.71083,15.59024,16.10969,15.47174
"SPR",13.15635,13.7615,13.59388,13.88083,13.72171,13.99495,13.45095,13.91827,13.80406,14.22845,13.94748,14.33907,13.47828,13.87726,13.61981,14.67851,14.08415,14.62669,13.66339,14.32001,13.84324,14.31643
"SPRYD4",11.94382,12.31997,12.43301,12.19804,12.4107,12.0154,11.89568,11.90547,12.67813,13.08016,12.54985,12.41582,12.26285,12.87872,12.77044,13.25783,11.99541,13.00876,12.84486,12.1738,12.24853,12.28734
"SPRYD7",12.12427,12.34175,12.13048,11.80168,11.65096,12.30188,11.97338,12.10929,12.2881,12.32805,12.072,12.44294,11.30096,11.87569,11.71646,12.07587,12.29915,12.08492,11.72352,12.20187,11.86252,11.83579
"SPTAN1",15.99628,16.13176,16.14808,15.94138,15.82313,16.16733,15.81173,15.90731,16.41695,16.28325,16.32022,16.06212,15.63489,16.38299,14.75959,14.57569,14.91983,14.49788,16.1111,16.4586,16.26502,16.39672
"SPTBN1",16.03717,16.03073,16.22762,15.84232,15.71532,16.10925,15.89893,16.02746,16.51696,16.19117,16.05631,16.06181,15.58837,16.42385,14.57746,14.47102,14.82727,14.47244,15.98128,16.50582,16.35153,16.4796
"SPTLC1",13.58419,13.95501,13.68152,13.54121,13.83859,14.0921,13.88322,13.5592,13.96215,14.0965,14.10181,13.92019,13.45551,12.91128,13.69262,12.50728,14.34938,13.57606,13.21104,13.56682,13.77538,13.78329
"SPTLC2",11.07509,11.258,11.45208,11.79607,11.6336,11.49589,11.89445,11.50616,11.9986,12.04611,12.17267,11.67018,11.29837,10.75353,11.28719,10.34575,12.09478,11.16033,11.60486,11.14431,12.084,11.04955
"SQLE",11.26223,11.96776,11.03123,11.61467,10.39899,11.66246,10.85155,10.89497,10.85793,11.81934,11.46197,11.91595,11.35684,11.0164,9.63639,10.65043,11.44678,10.98646,11.10784,11.07392,11.74972,11.99222
"SQOR",15.15759,15.14834,15.39704,15.33613,15.4269,15.89745,15.6085,16.17011,15.31953,15.38277,15.75525,15.7798,14.32691,14.95086,13.94906,14.49692,13.19028,13.98325,13.40498,13.75494,13.68419,14.30288
"SQSTM1",14.95862,14.31789,14.98823,14.35406,15.81741,15.85944,15.4619,15.35762,15.1635,14.8665,15.58494,15.34441,15.31774,14.53625,13.30559,13.67203,14.76292,13.00952,14.93922,13.98922,15.07839,13.3397
"SRA1",13.8392,13.45304,12.95636,12.68886,12.62342,12.82762,12.36411,11.72139,13.13564,12.95764,13.2716,12.79238,11.74888,12.29425,12.60063,11.64659,12.67952,12.4629,12.49394,12.86834,12.36028,12.31516
"SRC",12.1542,11.90888,12.26586,12.17604,12.18775,12.1866,11.2618,12.58978,12.26135,12.37762,12.36204,12.20013,12.90869,12.71178,12.44529,11.62341,12.086,12.35755,12.53982,12.64134,12.92273,13.21132
"SRGAP1",11.66099,11.35358,11.80394,11.52775,12.01599,12.42105,12.45903,12.20649,12.0134,11.84373,12.40131,11.71378,11.6735,11.22507,10.09567,10.9016,11.11487,11.05182,10.89334,11.39769,11.54904,10.9823
"SRGAP2",10.78385,10.5204,10.06334,10.26978,10.58526,10.76582,11.35144,11.08037,10.57235,10.49745,10.21907,10.37245,8.38196,10.64302,9.88344,10.2749,10.62102,9.77139,9.97631,10.6026,10.93249,9.9561
"SRGN",8.68356,10.8311,8.08398,10.33136,10.38545,11.4846,9.60832070619513,9.50921,10.19526,11.01423,10.12951,10.94504,9.91628,8.9999,10.17822,10.66187,11.72243,10.11309,10.27742,11.16472,11.17014,11.19602
"SRI",15.75808,15.46266,15.94088,15.17932,16.37025,16.03199,15.69673,15.87051,15.6795,15.8244,15.9474,15.68968,15.90104,16.12659,15.84748,15.58292,15.2533,15.2519,16.0931,16.18257,15.90279,15.90782
"SRM",14.9651,14.59204,14.53187,14.29833,14.99582,15.61637,14.69476,15.94642,14.86163,14.4404,14.88233,15.13994,15.45132,15.43566,15.35953,15.10961,15.75386,15.26186,15.20708,15.20039,15.71512,15.46939
"SRP14",15.07833,14.41523,15.01456,13.98467,15.75609,15.24847,15.35947,15.23952,15.12672,14.36563,15.07744,14.98955,14.49247,14.75303,14.68706,14.00729,14.89956,14.05119,14.72589,14.9582,14.69653,14.8205
"SRP19",12.42421,11.89522,12.14721,11.88889,11.95671,12.16758,12.02569,11.69256,12.28514,11.72083,12.32742,11.77035,11.25564,12.45141,11.3546,12.51184,12.38228,12.00276,11.49563,12.21324,11.68926,11.71078
"SRP54",12.74943,12.75097,12.70449,12.53069,12.80912,13.02065,12.78225,12.8133,12.75409,12.9048,12.71695,12.83696,12.55704,12.61597,12.58243,12.62599,12.69515,12.73168,12.68031,12.91852,12.74087,12.79994
"SRP68",13.78397,13.75849,13.93862,13.67117,13.65107,13.69154,13.80368,13.79975,13.85814,13.87179,13.75378,13.86875,13.11111,13.69309,13.9591,13.73972,13.92555,13.58536,13.63993,13.57883,13.72307,13.61298
"SRP72",14.31046,13.85609,14.20611,13.89912,14.19117,14.33682,14.38542,14.17555,14.23779,14.14188,14.12694,14.06421,13.516,13.92693,13.75296,13.94399,14.09597,13.93349,13.75277,14.34569,14.17687,14.08475
"SRP9",14.18752,13.35455,14.39622,12.87714,14.97341,14.64553,14.24449,14.19656,14.57348,13.67004,14.14967,14.20802,14.67718,13.89572,14.35692,13.9003,14.66733,13.20755,15.23638,14.02293,14.49894,14.71327
"SRPK1",11.34512,9.86850036321998,10.16267,9.14304,10.56349,10.80109,10.72512,9.3616,10.48969,9.6759,9.65154,9.48873,10.36307,8.5712,9.71252,8.81049261653952,10.62491,9.20607670306718,10.75339,10.53428,10.08244,10.31652
"SRPK2",12.14407,11.24191,12.40904,11.56544,11.99955,12.56686,12.06608,12.04665,12.28656,11.74008,11.49668,12.30766,11.75292,11.53653,11.50229,9.64054,11.84819,10.71911,11.71514,12.41258,12.01974,12.35934
"SRPRA",14.45593,14.00555,14.26035,13.27997,13.88625,14.29964,13.81546,13.62158,14.649,14.03411,14.27167,14.23929,14.03102,13.23102,14.12212,12.63265,14.39786,13.51559,14.15357,14.30037,14.23071,14.03659
"SRPRB",14.75453,14.4374,14.54827,13.945,14.19765,14.54837,14.2138,14.46633,14.61436,13.97944,14.45726,14.78041,14.15809,13.7373,14.21795,13.89563,14.77254,14.11061,14.31388,14.40405,14.53702,14.50801
"SRR",11.89771,11.57303,11.98887,11.12539,11.35062,11.94481,11.36512,11.6441,11.78292,12.21395,11.70111,11.99298,12.03998,12.59982,12.04111,12.37355,11.48518,11.92103,12.07181,12.08186,12.56269,12.63869
"SRRT",12.38967,12.14677,12.4159,12.3039,13.081,12.84371,13.16253,12.85115,12.40397,11.78631,12.16807,12.44418,12.48481,12.1159684705457,10.76722,10.3911893807595,11.39455,10.21538,12.16163,12.56599,12.89445,12.65453
"SRSF4",12.17367,12.3565987970541,12.21717,12.77278,12.4135,12.51286,12.83459,12.98131,10.97533,11.97244,12.17279,12.42371,11.69298,12.203532764412,10.63523,11.6315422805076,11.59679,11.7295520974192,10.65008,11.95797,12.2435,11.69247
"SRSF5",13.40325,12.12457,13.20891,12.06252,14.22743,13.4085,14.26029,13.06887,13.70427,12.57308,13.2958,13.36591,13.11296,11.9934428308359,12.55245,10.5006660644454,13.12716,10.17359,12.88529,13.00667,13.60424,12.99907
"SRSF6",13.068,11.38603,12.40939,11.18999,13.46351,12.79983,13.42218,12.98126,11.94893,11.82436,11.96782,12.68257,11.6999,9.98662,11.5758,10.6014081823703,11.92899,10.9233982442453,11.88269,12.09069,12.53087,12.32222
"SRSF7",14.37131,14.44935,15.0561,14.19742,15.43286,14.78841,15.31352,15.2431,14.92166,14.36945,14.81566,14.75623,14.90046,11.24332,13.59225,12.0770834825251,13.78126,12.720775962307,14.83074,14.95004,14.80455,14.65911
"SRSF9",13.98031,14.10785,14.07728,14.06797,14.99338,14.67637,14.46318,14.54739,14.29846,13.69173,14.33135,14.21181,14.21687,12.18363,12.72938,10.85044,13.16839,11.9187245876844,14.01932,14.51524,14.5168,14.58732
"SRXN1",11.01306,9.77575,10.95308,10.34438,11.52007,10.93724,9.6007,9.43138,10.69623,10.42871,11.38825,10.10449,11.62859,11.24796,11.70576,12.2828,11.01965,11.11516,12.36738,10.73301,11.64404,11.20411
"SSB",15.32966,15.69369,15.47843,15.53136,15.62211,16.20745,15.79341,16.23105,15.46428,15.34987,15.30956,15.75687,14.72284,16.33794,14.73763,16.24191,15.6054,16.1526,14.84873,16.71219,15.15576,15.8191
"SSBP1",15.40433,14.5552,15.73781,15.21185,15.76157,15.53154,15.20839,15.11506,15.48812,15.47008,15.50739,15.61047,14.90848,15.06093,14.98614,15.60946,14.51183,14.90879,15.34016,15.25336,14.97103,15.00053
"SSH1",10.98107,10.5162,11.13018,8.66373,10.97202,10.88249,10.48872,10.10174,12.44327,11.01101,11.08154,9.98502,10.53887,10.68454,11.50651,11.48949,12.21042,11.56124,10.15477,10.45642,11.2963,10.66774
"SSH3",11.66209,12.21277,12.21154,12.51084,11.77608,11.92018,12.42285,12.26692,11.68328,12.04472,11.17667,12.25115,11.2292,12.15533,11.57266,11.85774,11.14919,12.122,11.15298,11.65247,11.51259,11.48092
"SSR3",13.21499,11.73018,13.06327,11.05569,13.57283,12.87267,13.33701,13.02632,13.51193,13.52663,13.10615,13.50063,13.26443,12.93924,14.53467,12.15845,14.33359,12.97569,14.0977,12.56167,13.10341,13.87191
"SSR4",16.70313,16.69411,16.42342,16.39237,16.68483,16.69091,16.13537,16.16002,16.74546,16.90016,16.85819,16.8124,16.5366,16.62728,16.88025,16.33855,17.14757,16.6193,16.86178,16.85685,17.04957,17.10055
"SSRP1",12.73211,8.97084,12.5759,9.95857159438063,13.58529,13.29114,13.36059,13.05577,12.72005,12.31745,13.03266,12.60265,12.90338,9.98289,12.05247,9.66770173788398,12.35314,9.9194,13.23121,12.72437,13.25724,12.98943
"SSU72",10.7968,10.57726,11.14994,10.23524,10.95823,10.94116,10.30959,10.94905,10.67687,10.62903,11.25146,10.63588,10.32282,11.84914,11.18033,11.76493,10.89838,10.8509,10.14541,11.03056,10.42014,11.0333
"ST13",15.75228,15.20661,16.19852,15.17857,15.87373,15.81779,15.06867,15.31438,15.80762,15.51266,15.7893,15.82219,15.22824,15.16681,15.79275,15.25701,15.75937,15.67331,15.56194,15.72817,15.92115,15.60217
"STAG2",11.46434,10.59543,10.87173,9.64068,10.9293,11.41609,12.2177,12.028,10.49288,9.79366,11.71113,11.1362,10.73876,10.53838,9.00394909688831,9.13054,9.08298,9.5885,10.3302,11.15858,10.80337,11.37953
"STAM",12.80124,12.94595,13.10136,12.72755,12.92637,12.71751,12.34484,12.76898,12.99889,12.47712,12.80969,12.77529,12.20909,12.4902,12.54476,12.83194,13.0259,12.60664,11.87917,12.07566,12.31962,12.70471
"STAM2",11.9107,12.00958,12.26153,11.13837,12.24786,12.46393,11.94435,11.5835,12.9346,12.70583,12.58978,12.28651,12.67314,12.30308,12.63793,11.34552,12.90242,11.64395,11.96781,12.53712,12.6572,12.76046
"STAMBP",12.44358,12.14637,12.71981,12.37346,12.58683,12.49621,12.47407,12.34773,12.87377,12.57561,12.6195,12.48021,11.88143,12.66516,12.48916,12.80914,12.84671,12.80146,11.8273,12.44198,12.26852,12.40954
"STARD13",10.25128,11.06433,10.44322,11.15106,10.54445,10.52797,10.85843,11.32652,11.71176,11.91589,11.48922,10.53308,10.28406,10.1482,10.87564,11.34698,12.24087,11.24917,9.99609,11.26305,10.77447,10.71913
"STARD5",10.85173,9.1781,10.20205,10.14902,11.66709,11.04215,12.5955,12.1193,11.61823,10.04316,11.40004,11.24211,11.85972,12.35997,12.17753,11.04351,11.7333,11.53638,10.96806,12.93498,11.89078,12.82323
"STAT1",16.27124,15.78626,16.67338,15.6189,15.86948,15.54294,15.98223,15.51107,17.10326,16.14172,16.76816,15.53265,15.00129,14.61692,16.86982,16.30997,16.49352,16.55719,14.37122,14.59139,15.3407,15.3037
"STAT2",13.71041,13.93518,13.72775,13.82114,13.52207,14.24213,13.98635,14.01494,13.71985,14.17086,14.15982,14.20368,12.68588,12.20103,12.81012,11.37828,12.77602,12.34178,12.06904,12.95655,12.61061,13.04635
"STAT3",13.47567,13.74708,13.64133,13.58978,13.16394,14.19835,13.28777,14.07096,13.43974,13.98113,13.66921,14.20062,13.81166,13.35395,13.96134,12.95432,14.11328,13.88894,13.36902,13.85676,13.939,14.53006
"STAT5A",10.80532,10.77487,10.83056,10.79145,9.7853,10.85877,10.93187,11.18743,8.95514,10.64458,10.04826,11.06934,9.24814,10.38092,9.33769,10.08631,9.56642,10.23072,9.31006,10.14689,9.40325,10.39138
"STAT5B",11.21802,11.5158,11.15119,11.78449,10.50905,11.43993,11.13345,11.58033,10.83816,11.49648,10.95742,11.8692,10.35755,11.53588,10.52034,11.06904,10.82101,11.43371,10.54138,11.2361,10.66818,11.36969
"STAT6",13.58,13.66521,13.5858,14.11543,13.45966,14.08399,14.08898,13.97306,13.4908,13.72327,13.97571,13.90603,12.98221,14.02678,12.9594,13.19919,13.12949,13.53027,12.66922,13.50823,12.85512,13.65299
"STAU1",12.79377,13.05641,13.04558,12.82321,13.52492,13.34563,13.26023,13.15013,13.21607,13.04474,12.99575,12.90342,12.75418,13.02918,13.07131,11.61473,13.39339,12.12114,13.30683,13.14941,13.4039,13.19177
"STBD1",13.86804,14.08307,14.54277,14.34084,13.88876,13.3637,13.85339,13.2854,14.38238,14.25929,13.91733,13.80125,13.55165,14.55721,14.16892,14.60753,13.95594,14.67239,13.3986,13.92111,14.39371,14.25508
"STC2",10.42943,11.83588,11.18787,11.52191,11.59567,12.04721,10.71983,12.1818,12.19473,11.30052,10.41167,11.8426,10.38,12.72491,11.72741,12.93159,12.96142,12.92935,11.0944,12.43079,11.32265,12.86671
"STEAP3",12.36828,11.83348,12.08153,12.0655,13.70092,13.73119,12.97267,13.3854,13.06083,12.64665,14.02576,12.9599,11.41218,10.88033,9.60742,9.82898961791185,10.49561,9.76388,9.61406,9.57601,11.32631,11.79914
"STIM1",13.09105,13.51258,13.21451,13.84544,12.28323,12.68696,12.58318,12.56281,13.02924,13.39034,12.89785,13.71319,11.15738,12.32417,11.97338,12.35906,12.29736,12.52724,11.32344,12.42211,11.43196,12.27385
"STING1",13.13536,13.00527,13.35539,13.01161,13.61922,13.48461,13.64537,13.14896,13.90326,13.7934,13.45673,12.9911,13.36649,12.58526,11.78908,11.63495,12.20359,12.24184,13.2271,12.99587,12.58482,12.82115
