"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"ADSS2",21567.9,17737.9,23519.8,17371.3,24308.8,21568.2,21978.4,23592.5,26127.2,24078,18497.7,21666.5,16536.5,17929.2,23743.1,22324.8,29293.1,21601.2,23114.6,21618.4,22606.8,19138.1
"AFAP1",3084.36,2338.42,2521.85,1974.75,1154.29,1160.24,1761.25,670.063,4334.14,2326.84,3459.56,1440.22,3231.17,328.892,2310.6,128.096,4265.75,1520.67,2983.25,1659.05,2743.3,2921.43
"AFG3L2",7267.7,7079.82,7905.44,7197.49,6843.81,6830.94,7977.99,8049.11,7566.69,9484.63,7643.02,8297.07,5089.95,9211.24,7521.59,9486.79,6021.24,7651.13,6858.66,7166.1,6796.28,7714.66
"AFP",5751.83,1926.84,11174.2,7392.9,96340.8,11916.9,31308.5,644.858,9992.95,1936.44,11318,18529.3,7595.83,1844.11,148027,97910,115910,68205.9,5916.04,4014.17,847.445,322.18
"AGAP3",907.443,920.409,497.485,1039.68,499.54,1078.64,677.537,959.966,1364.29,1824.41,755.657,851.404,601.956,1153.48,460.546,829.392,851.494,197.516,409.975,602.35,440.501,1274.12
"AGFG1",3432.52,2439.88,3995.46,2910.59,6377.72,3735.6,7695.67,5277.75,5047.83,3065.51,3972.33,4115.61,4774.18,5732.73,6993.81,4617.96,7369.05,4728.64,3114.05,7768.27,3849.67,5998.13
"AGK",4340.59,4247.05,5146.99,4020.22,4135.73,4213.27,4377.64,4934.78,3412.49,5324.52,4476.38,3801.38,3887.7,6062.01,1887.2,4061.82,2467.78,3911.01,3881.61,5138.09,3350.28,3982.84
"AGL",10154.5,12764.6,17807.8,22681.7,7460.9,13247.6,10755,18776.7,10958.4,21367.9,13456.6,19417.9,11809.3,19263.1,13069.7,26333.7,11840.9,22139.6,7772.73,18411,12103.8,16049.8
"AGO1",NA,426.603,NA,798.138,1027.51,277.135,2094.74,NA,670.792,1000.85,1365.92,724.372,2519.52,946.512,1052.3,1182.21,583.395,495.046,1224.17,951.12,1172.63,885.705
"NA.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AGO2",4913.1,3915.34,4897.98,5000.24,4659.34,4497.27,5079.56,5827.38,4371.33,4857.18,5610.14,4917.39,3810.61,5185.97,3224.58,3536.57,4235.11,3900.59,2756.44,4504.19,5862.27,4409.14
"AGPAT1",3229.08,3023.42,3369.07,2378.02,1916.89,2391.09,2376.68,2874.85,3273.48,2818.43,2607.6,2491.33,2710.19,2578.7,4660.03,5024.71,4707.72,4076.13,1643.28,2266.61,1408.43,4292.86
"AGPS",13031.5,13168.2,13855.6,14547,13354.9,14936.6,13715.4,13525,11854.3,13650.6,14681.5,14880.5,9246.23,10861.7,6914.86,11710,12043.7,15277.1,11057,14855.5,11055.5,12415
"AGTRAP",2279.29,2174.5,3207.88,1994.12,1886.69,3363.57,1998.69,2429.62,1655.8,2838.13,3075.84,1916.3,2294.96,3026.48,1838.26,5345.81,1577.17,6914.03,1721.89,1240.19,1965.33,2162.06
"AHCY",80480,117304,69555.3,110741,53256.3,86391.8,41602.3,81179.1,78811.4,112984,68527.5,154191,54749.5,73478,76205.6,123754,119503,137969,60754.6,89789.5,73914.4,81303.7
"AHCYL1",8462.38,5402.81,9000.89,5117.84,12319.7,8230.88,7725.66,7075.28,9393.53,7779.59,8489.31,8046.94,11068,1542.52,13497.8,3561.27,14683.7,4161.47,12476.8,13595,13670.7,11574
"NA.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AHNAK",404255,433279,394459,301864,619631,578373,514533,579433,396559,488516,496778,510193,216688,267675,163239,61440.4,223936,87020.2,240133,612016,334305,248154
"AHNAK2",7448.29,13675.7,6727.37,7937.84,58402.7,90138.5,59082.4,70386.3,18309.4,23950.4,48260.4,46416.1,35952.3,28197.7,25421.6,10086,45216.4,15125.6,59899.7,108640,51065.2,14343.9
"AHR",1280.41,934.795,1002.06,1096.93,1112.28,688.432,1476.57,985.567,478.833,1301.95,1712.33,657.576,1720.43,800.66,5626.66,953.578,3612.87,995.15,2157.08,2773.46,2793.14,3803.05
"AHSA1",13685.9,17205.5,17892.4,11880.5,15488.5,14917,16043.3,19825,18719.8,14538.3,12858.6,17875,17381,13021.9,18247.5,19585.6,26359.8,17589.8,15515.3,14650.5,18937.9,17510.3
"AHSG",68298.8,82653.8,144184,108057,769582,40330.7,272852,34353.7,100122,48481,62819.6,133954,47403.9,146385,997581,731651,788272,584980,77126,62067,69508.2,54589.1
"AIDA",11564.3,6498.95,12584.8,7353.46,9536.51,10334.2,9155.87,10765.8,10308.3,12086.6,14119.8,15340.1,8009,10659.1,7475.88,11573.9,5273.1,9042.52,6783.66,12385.9,10512.7,11726.2
"AIFM1",16147.2,13719.1,22357.7,13789,23771.1,18692.3,15265.6,16611.6,21629.3,26735.7,21541.5,21900.1,22655.9,27733.5,21825,28487.7,14436,23776.8,25086.4,20288.1,18646.7,18850.1
"AIMP1",32081.7,26657,37000.1,19843.7,33610.5,32066.8,30483.3,26968.8,34035.1,33667.8,28692.4,31968.4,21381.2,37715.6,27284.2,48273.7,28630.5,41181,18969.7,24828.5,26925.2,23406.1
"AIMP2",47130.6,30162,42966.6,21035.2,26356.6,42457.1,44520.9,34033.5,40236.9,48861.9,37741,42496.2,30942.7,49330.5,35511.4,62038,42883.8,53903.6,31931,33895.4,35188.4,39904.1
"AIP",17847.7,16452.8,19902.2,17395.1,20547.9,20349.5,22228.2,20900.7,16525.1,16353.8,16352.9,15609.1,15999.8,15661.3,16273.1,17818.7,14160.4,17794,17398.3,22231.3,23386.4,19513.2
"AK1",90661,73506.3,127497,102647,127798,70836.1,119298,68439.8,94124,76288.9,118923,77670.3,46566.3,58095,58263,58488.1,38997.1,47496.1,54162.4,53246.5,40427.9,52669.5
"AK2",35503.8,20429.5,33193.6,22132,32023.2,28308.2,25238.2,32921.6,28110.9,24862,36646.6,33905.4,20751.4,30875.5,25021.2,35844.5,25013.9,33673.7,26542.7,30425.3,26843,25916.5
"AK3",15095.5,14577.1,19512.7,14662.5,12572.7,12523.7,13243.5,16619.2,16469.3,20207.9,22141.2,23362.5,17280,35157.8,20213.5,36968.5,12090.4,34229.4,15378.3,21794.8,15270.9,22224.4
"AK4",21656,25920.4,25730.2,46781.8,6902.26,13426.5,10475.4,15284.2,14063.4,16598.5,14271.5,12548,24574,51306,44509,82018.5,48677.9,100031,17646,47847.4,37643.9,49735.4
"AK5",6516.27,3981.85,5906.74,10208.7,16831.6,5945.89,10233.4,8030.98,22062.6,8833.36,13321.7,7620.02,17359.6,5686.54,9313.03,13095.7,7266.66,3578.42,16764,8394.98,5781,4130.59
"AK6",5201.43,4716.11,3215.92,3694.4,3780.93,5175.4,5429.42,4409.85,4557.68,2202.43,4871.54,4036.9,3641.96,3410.51,1990.92,2178.53,2432.9,3786.94,6214.23,2660.25,4146.16,3031.52
"AKAP11",3401.48,3154.29,3720.04,2334.15,3052.19,3938.64,2606.36,3205.88,2431.72,2490.98,2082.81,2692.32,1362.51,289.848,1809.94,506.158,1068.26,763.67,1563.64,1491.65,1407.32,1412.75
"AKAP12",19103.9,10826.6,31057.1,10289.9,32126.2,9220.21,31225.8,8387.06,26220.9,16776.1,24967.3,14848.5,10568.9,23299.4,11485.8,20921.3,13481.2,18279.7,6985.59,10443.4,22360.6,19877.4
"AKAP13",1075.07,979.378,784.247,2477.42,910.142,1872.72,1163.85,1888.99,1064.9,1873.44,1021.46,1629.45,544.219,1882.77,1089.51,985.295,2205.19,1969.5,1028.61,3440.82,1471.34,1603.55
"AKAP2",18103.4,17582.8,22298.6,21340.7,28007.3,24367.6,20906.3,21980.6,30857.1,23114.4,20866.9,19747.4,24147.6,52312.1,12471.6,39458.2,12587.7,24672,24851.8,68474.5,31630.8,78752
"AKAP8L",773.469,1388.51,593.411,1670.68,657.007,888.647,NA,841.922,799.931,631.813,562.75,659.132,525.763,235.261,828.882,NA,479.9,910.092,404.99,696.785,328.703,500.515
"AKAP9",745.04,328.795,571.531,716.976,NA,NA,768.556,504.602,609.874,NA,NA,520.132,880.384,NA,642.78,NA,1023,517.188,421.102,224.176,724.887,685.302
"AKR1A1",169016,200678,150493,197767,121552,164810,138088,161052,143415,184292,166910,229627,115878,181587,126105,175063,159071,231658,109032,193987,141294,139299
"AKR1B1",55888.3,55099,55623,62471.4,94918,91426.4,74358,92181.9,52994.6,85218,80714.1,72233.3,133666,132187,92237.2,160171,72981.4,114394,100989,135248,94852.9,113321
"NA.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1C2",58380.6,65184.6,105031,212645,88912.4,64708.4,109150,86239.8,36475.1,99213.1,102642,77914.7,23697.1,38887.2,22432.9,55784.8,18717.3,22973.8,50113.4,103466,293398,212656
"AKR1C3",32592.1,47711.3,31561.3,43185.5,29090.3,34309.9,19870.8,34696.6,20875.6,44110.7,30069.6,25075.7,46670.3,57195.1,50805,38480.5,15300.2,20945.6,57897.4,55208.7,60686.4,56723.5
"AKR7A2",18706.6,24475.8,26781.9,20934.7,26356.6,24378.3,19633.8,18881.7,28086.4,29558.1,27593.6,29013,20415.5,23650.9,19743.8,27591.1,16313.2,22737.6,16871.3,25843.2,23255.6,26820.8
"AKT1",6053.33,7964.78,7000.96,7362.55,6251.18,6374,7460.89,7815.01,5741.19,8163.92,8442.25,7068.41,4536.43,5996.3,7915.44,8700.5,12194.2,13798.5,3969.77,9746.75,7527.87,10034.4
"NA.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKT1S1",2532.79,3392.7,7459,3029.41,6717.39,4574,3743.07,2057.89,6130.32,6181.85,6326.33,3469.08,4283.57,1033.18,6764.2,1686.55,6715.71,4341.35,11044.3,7083.81,6083.56,4953.33
"AKT2",1887.13,1836.77,1624.64,2058.76,1789.07,2260.8,1611.77,2441.11,1589.75,1672.43,2632.37,2705.96,1598.51,2124.58,2200.15,3793.84,2281.59,2191.34,990.642,1628.64,1852.86,2060.39
"AKT3",5990.21,5798.31,6335.61,7428.57,4834.92,6969.8,6181.58,8102.47,5695.15,3988.96,5796.69,4754,3060.05,7363.96,7615.61,14903.5,8029.01,14788.6,3515.16,4411.24,4918.17,6497.31
"ALAD",16134,16680.9,22452.1,19412.6,15363,16270.4,15441.1,16863.6,14422.7,22117,18605,26221.7,19321.7,35579.7,18341.7,45402.4,16738.5,25348.7,14334.2,40849.9,25441.1,52148.9
"ALB",127672,84822.9,184376,114983,1873920,81388.4,568577,39391.2,327190,75484.8,105214,235482,147747,43476.8,2138640,1639420,1673260,1197390,248795,104130,92372.9,29116.6
"ALCAM",44496.9,152776,36189.8,111635,60734.1,136279,38900.9,118652,44250.2,217030,69419.7,199799,35563,77949.2,35975.2,87978.5,31769.4,69213.1,54519.8,130123,37269.1,70280.7
"ALDH16A1",6815.81,7572.96,5474.91,8355.38,7619.67,8825.07,5873.69,5163.94,8508.61,11430.7,7342.46,6361.7,9049.89,8429.05,5247.68,6645.46,5337.53,7058.28,6047.51,6085.22,5306.69,8329.85
"ALDH18A1",31683.1,35060.4,28829.7,32935.6,17774,26189.3,22817.2,27423,28870.5,28435.5,28699.3,38415.7,20870.7,24689.2,20702.7,37032.4,31669.7,38545.8,18089.4,25801.9,21911.7,31304.8
"ALDH1A1",984.084,970.131,669.953,NA,NA,NA,NA,NA,NA,NA,1733.83,257.284,14654.4,9242.04,NA,NA,485.286,992.992,1961.68,1023.45,5408.27,2361.46
"ALDH1A3",2671.73,2514.64,5401.92,4110.1,7144.33,1394.62,2215.13,2039.33,11884,5830.06,2963.85,1643.45,2629.71,500.384,4672.37,5464.3,21131.2,2833.47,12685.9,2008.79,9080.19,1333.93
"ALDH1B1",34548.6,26499.4,54274.1,34425.8,21362.1,23010.4,14039.9,17463.5,46760,51515,37626.9,38494.5,12405.8,17164.8,61029.8,64177.7,32240,58256,10587.2,16015.1,24205.7,35282.5
"ALDH1L1",76351.2,86306.2,51091.8,82214.8,23850.8,50941.2,37159.2,44243.2,52333.8,127077,41718.2,95287.4,19415.2,53129.4,47480.8,63043.3,27584.4,68316,30119.3,54594.6,44736.9,66116.9
"ALDH1L2",39811,51075.3,44294.6,40945.6,18785.1,29317.8,23023,26426.4,45134.2,83746.1,33123.6,59755.6,19886.6,29143.5,43541.2,39019.9,27488.6,56324.7,29943.5,40665.1,34156.5,28308.4
"ALDH2",8268.58,8219.12,10145.3,5559.36,11701.6,10579,10707,15478.8,3648.61,5765.19,12932.6,17034.6,32028.4,49742.1,30760.8,31229.5,16063.5,38596.9,30174.9,31344.9,32074.3,37814.5
"ALDH3A1",NA,NA,NA,NA,4181.4,2473.33,1586.22,2400.78,2157.15,NA,4044.83,NA,5291.48,4800.44,NA,NA,2339.58,4843.56,4912.67,4026.71,5246.22,3179.58
"ALDH3A2",100726,126674,131812,104505,146758,179872,238573,304536,106488,112469,143936,147296,237812,215673,160209,139483,153001,166750,289991,389770,323123,265280
"ALDH3B1",11650.2,5897.17,8681.79,7693.72,10200,7847.84,6188.01,5534.66,9214.59,5590.5,3308.29,4006.89,2198.08,1269.56,867.426,2327.34,NA,NA,3783.46,3730.42,4018.81,3473.52
"ALDH4A1",16534,18794.4,26378.7,25561.8,8528.95,12667.2,5835.85,12653.6,23710.8,43870.6,15942.9,24989.7,9715.57,18642,13238.9,15385.1,9697.45,17745.7,8918.14,13689.1,9705.46,12298.6
"ALDH5A1",1699.05,1078.38,2493.3,1359.78,2676.29,2011.36,1860.57,1159.86,3523.27,4699.91,3544.44,2232.9,1758.88,639.734,3200.01,2719.36,2330.06,3864.62,1415.31,1207.44,2292.76,1783.07
"ALDH6A1",12513.1,14673.3,15610,13747.5,12502.5,22421.6,17304.8,42989.4,14557.6,22302.2,20511.8,49380.2,10802.8,24955,20594.8,29029.9,13326.8,28546.1,10788.5,26488.9,14510.2,30402.6
"ALDH7A1",30700.9,28047.2,28523.8,21935,34079.2,31855.2,24594.6,32432.9,28971.8,36196.9,33323.4,37610.8,21919.4,35997.5,17348.6,25426.7,21713.6,38238.6,22374.6,35741.8,21810.9,31918.8
"ALDH9A1",45674.3,39447.8,51891.2,28404.6,57272.5,67741.9,52261.1,56411.6,53401,58875.6,46759.4,52603.5,58055.8,71481.3,59978,60481.1,61472.6,57664.9,72313.4,83287.1,64780.6,55053.8
"ALDOA",595844,498942,683758,493648,585896,543750,457891,445890,664670,590936,614357,530420,637440,595809,898966,724678,1288380,738022,640995,766628,858534,684276
"NA.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDOC",25245.6,18237.3,31031.1,21791.5,31418.1,41116.7,47062.2,54920.7,26416.3,26456.5,30134.2,41158.7,41585,60495.2,61762.3,74392.7,80818,86269.9,34801,95549.8,60558.1,123093
"ALG1",8019.22,7003.53,8135.92,7073.08,4228.61,5804.4,5963.47,6636.28,3178.03,3969.12,10962.8,6793.66,6758.47,9087.16,5213.57,8563.93,8015.39,8575.79,5504.29,6542.89,5588.23,8208.66
"ALG11",2150.73,4070.54,3480.5,4179.78,1650.82,2498.7,2756.13,2634.8,3776.64,6451.8,3943.2,2048.81,4868.82,5398.48,4793.83,5680.35,5860.36,7134,2462.25,3625.55,5250.64,5384.45
"ALG2",6891.66,8318.73,4633.58,7403.44,3961.11,5433.96,5373.01,6283.87,6977.27,7724.7,6008.24,7745.53,4973.77,8064.4,7170.83,8864.99,6034.36,7448.93,5849.63,7361.81,7178.02,8830.3
"ALG5",14380.4,17247.7,19578.1,21974.4,8513.52,15363.6,13636.3,18611.1,14340.6,16505.3,11892.2,15447.4,6924.07,12126.9,10946.4,22305.7,14469.3,20886.5,5238.36,13307,10372.3,10846.8
"ALG9",3050.78,3012.13,3684.15,2634.41,1813.35,2744.96,2341.69,2520.67,3324.95,3280.1,3071.21,2673.62,2651.77,2336.22,2554.22,2380.35,2314.29,2468.23,2008.01,2570.08,2443.78,3088.92
"ALKBH5",1686.47,1371.86,1645.33,634.117,2697.81,1424.69,3298.94,1977.3,2143.66,1189.97,2039.47,1467.49,1808.89,467.964,1192.34,NA,2693.19,993.797,1766.43,2639.99,2683.06,2321.55
"ALOX15B",NA,1447.74,NA,1824.57,NA,1487.91,NA,1232.64,NA,1208.48,NA,1668.98,NA,NA,NA,NA,NA,NA,NA,66.2363,NA,NA
"ALPL",NA,5180.65,NA,2914.98,NA,1654.82,NA,NA,NA,2811.73,610.921,7023.58,6749.57,22230.7,1573.4,1032.67,NA,NA,850.243,8610.72,3506.38,14374.8
"ALYREF",9110.07,5721.34,10585,6327.56,14161.1,11726.7,15799.5,11771.7,12505.5,6896.67,8435.48,9340.19,12676.7,12156.9,3987.13,532.122,2536.16,6000.41,17886.9,13126.5,17158.7,11178.5
"AMDHD2",13017.7,12222.2,12884,16389.6,15010.8,19780.1,10081.7,12150.6,14849.5,16342.7,16380.4,20755.2,11881.8,13629,6415.58,8489.26,7566.59,4896.71,7471.37,8030.39,9243.28,8982.39
"AMFR",2296.57,2507.54,1912.18,1092.23,1827.86,1979.83,4544.39,2589.15,2222.41,1008.93,2286.01,2494.31,1621.74,1754.61,2396.9,NA,1012.79,76.093,1325.34,1029.87,1932.4,1653.51
"AMOTL2",1256.09,906.022,1656.45,478.473,1487.51,565.107,991.287,1003.72,1087.15,1080.99,861.529,1080.22,344.384,980.796,403.522,309.295,364.474,535.406,NA,573.159,256.746,534.885
"AMPD2",9855.98,8008.26,9592.13,7901.06,5577.81,8131.5,4918.68,6604.55,9630.29,10102.3,9782.11,9057.14,10552.5,13703.8,19586.2,17975.2,15259.6,16461.6,9934.07,12247.3,12873,15397.4
"NA.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC1",758.916,548.684,670.787,918.806,624.651,482.588,583.419,999.638,762.925,579.867,1130.23,924.118,717.469,901.537,794.967,405.798,1161.74,537.411,493.04,810.649,664.547,828.073
"ANAPC2",787.182,863.219,732.127,656.143,175.253,541.31,834.09,462.207,777.48,719.005,871.796,618.235,341.729,782.98,83.6436,378.848,424.345,531.418,91.4665,394.141,348.847,492.78
"ANAPC4",2413.83,985.694,1654.55,1404.72,1028.63,1592.56,1678.58,1568.92,1165.88,977.583,1731.07,659.934,853.342,1270.11,296.498,244.291,899.674,670.79,448.655,1559.98,1068.51,1397.91
"ANAPC5",93.905,363.873,337.347,235.994,NA,NA,85.4052,NA,NA,274.137,NA,492.287,105.077,132.35,144.062,NA,455.438,262.648,142.463,77.9682,NA,411.901
"ANAPC7",1260.78,1352.63,1159,1285.62,1343.74,1875.2,2062.2,1237.17,919.843,1076.48,1499.89,1235.1,576.06,1126.29,586.58,485.969,912.836,736.89,812.915,1654.22,1352.45,917.674
"ANGEL2",1548.86,1594.68,2033.13,1911.74,2655.03,859.784,1715.74,2072.14,1860.41,770.138,794.926,1841.74,1787.05,1474.01,1748.88,2310.58,NA,1031.08,786.583,818.989,789.597,755.321
"ANK1",670.051,133.68,721.788,141.931,863.945,173.89,486.107,387.277,487.84,NA,374.16,NA,231.403,NA,344.042,285.739,226.441,207.712,NA,NA,247.57,164.615
"ANK2",7474.13,7050.29,9500.91,7622.58,5596.76,4408.88,6756.16,6556.35,8174.65,10219.5,7002.25,8110.58,8183.22,11204,5188.75,5245.46,6568.2,8160.31,6725.48,7926.95,9462.02,6107.52
"ANK3",3136.73,1704.21,2577.65,1520.69,2021.23,696.275,4235.26,2144.33,6311.95,1781.98,1711.14,2836.1,18570.8,14834.2,16827.2,9433.72,15648.7,9915.28,15998.8,12278.7,24726.6,14455.6
"ANKFY1",12227.2,15039.1,14996.1,13827.9,11132.4,16322.4,12606.1,16705.6,14391.6,18402.6,18948.2,19665.9,13559.6,16565,13832.4,11602.3,15204,17062.7,8664.42,13793.1,15864.6,18883.6
"ANKH",1866.1,2134.69,2031.49,4339.31,3171.77,1620.06,3132.54,1054.07,1996.76,1012.83,4616.79,2708.45,292.326,625.323,180.205,1117.14,654.59,973.114,710.41,357.01,577.6,303.148
"ANKHD1",2810.93,3877.15,3392.27,3659.57,2954.99,3661.5,3884.19,3363.49,3470.6,2624.36,2355.19,2833.21,2208.93,768.36,1432.79,2252.86,2418.25,3027.86,1614.82,2087.9,2195.77,2841.04
"NA.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKIB1",1087.45,1396.19,2163.74,1970.85,1343.93,967.442,1778.97,1143.75,1735.17,1375.84,1306.99,1538.34,1768.72,1166.21,1112.58,1730.78,1109.68,1170.07,815.139,1249.65,1493.53,1566.45
"ANKLE2",4250.26,5522.87,4551.54,4772.61,3138.95,4199.72,4292.09,5077.11,4401.51,4190.54,3842.51,5018.76,1642.25,3289.64,2973.46,4508.64,3930.27,4424.32,2021.54,3532.44,4282.58,3389.67
"ANKMY2",1688.31,1325.86,2705.83,715.639,1620.27,687.6,1749.45,1094.37,2271.08,1937.65,1702.82,1684.87,1037.3,687.3,1480.2,1007.33,1084.11,965.62,1228.12,1008.48,1558.46,1376.4
"ANKRD13A",5113.81,3549.67,4585.46,3145.12,5723.09,4361.63,6991.14,3644.55,6550.16,2145.44,4350.91,3675.54,7960.36,6379.83,8571.57,3828.91,12707.1,5059.14,8109.76,9241.92,8632.38,7437.87
"ANKRD17",1291.09,1166.08,1700.99,712.361,808.668,1829.55,1753.26,1300.94,2005.1,1054.85,1383.54,1310.43,1586.13,264.15,2194.15,NA,1839.28,287.154,1321.53,967.962,1538.31,656.685
"ANKRD28",2806.37,3353.1,3005.78,5019.62,2770.33,3859.43,4693.9,5311.81,2431.32,3198.04,3664.6,4437.38,1599.21,1725.46,1048.88,1745.32,2090.3,2299.7,1454.73,2583.17,1650.08,2512.11
"ANKRD35",974.5,392.724,532.313,351.709,882.836,942.482,462.624,852.513,NA,897.627,684.042,997.817,NA,678.131,118.891,1061.88,2122.54,NA,3337.27,1102.39,NA,275.739
"ANKRD44",1538.38,1855.98,1749.73,3284.25,953.252,1006.82,840.086,1213.46,2147.76,1795.77,1055.5,1591.04,614.346,746.072,1173.51,727.82,378.12,485.44,397.033,799.266,635.321,1033.95
"ANKRD52",602.588,1443.78,762.086,846.394,1214.62,987.318,829.859,613.865,1089.47,1109.69,903.509,627.535,625.941,603.32,1539.25,1210.81,1494.32,1034.12,1120.04,739.246,1414.55,970.326
"ANKS1A",4815.58,5299.5,4732.14,2124.81,3858.46,2832.77,1970.49,2933.65,2031.05,2382.89,2472.71,2442.6,1338.14,2509.86,2406.64,4090.85,2072.21,3352.94,1012.16,1654.97,3844.17,2347.98
"ANLN",NA,573.485,NA,NA,781.421,576.026,966.451,219.055,353.856,NA,854.148,558.651,865.246,556.031,NA,NA,NA,436.147,698.739,NA,1111.43,563.999
"ANO10",5607.02,9483.09,7056.37,7794.37,3177.53,4210.13,4225.09,4903.8,6211.44,8483.25,5432.84,4975.52,4613.68,8423.19,5305.73,7246.07,6911.81,6789.23,3148.88,5409.77,3756.86,5927.16
"ANO6",4897.18,6450.75,4497.78,5852.98,2119.57,4859.52,3342.17,3752.96,3320.01,5390.43,4204.65,4353.39,5974.3,9332.68,4351.6,6624.51,4467.57,7076.64,4971.24,6723.73,6321.91,9607.88
"ANP32A",23877.3,12855.6,18206.3,11470.3,21365.1,19647.7,22154.9,19787.5,15344.6,13230.3,15573.6,14176.8,9960.7,454.705,11624.8,956.981,14211.5,3734.2,13826.1,18617.9,20660,15157.2
"ANP32B",27348.1,14613.4,24876.7,12576.3,54019.9,36172.6,43735.1,31345.1,25262.7,15473.8,29471.7,26633.7,32068.9,2744.21,19807,1914.49,27863.9,5172.33,36054,32597.3,40465.1,31565.9
"ANP32E",4519.73,3055.33,4532.69,2293.36,10779.4,5167.24,6558.85,5674.21,5230.86,5248.07,7749.67,3741.54,6538.15,NA,5359.4,238.59,6067.94,1472.05,7044.88,6966.43,8580.22,7518.95
"ANPEP",238922,396410,208288,299029,312061,445200,267268,382655,239798,426865,319648,490233,86974.3,202644,40112.5,94044.6,43601.1,94650.2,136048,289853,87850.1,184054
"ANTXR1",8646.8,4394.8,6230.64,5785.64,8533.13,8230.54,9214.55,8655.24,5206.04,6196.45,11316.9,6469.56,9613.9,7232.62,4201.94,8799,7225.63,10623.5,3159.34,7296.33,7577.87,6290.25
"ANTXR2",12689.3,10008.3,9566.04,8689.09,7478.29,13400.2,14793.8,12088.6,6004.51,7379.09,9283,8893.33,10756.7,15008.7,2003.09,4990.29,3715.09,5637.33,10954.1,9682.36,8812.48,6033.6
"ANXA1",420963,392475,470496,333213,463579,387317,503781,483563,458756,402628,486163,468170,434938,543877,427473,450833,577819,480063,541896,612457,555420,421029
"ANXA11",34383.7,26565,42043.6,26517.6,60514.3,45721.6,52237.4,58176.7,44641.9,38361.7,44176.9,50316.4,33258.9,29830.9,35169.8,25009.3,40447.2,30667.3,39881.6,48437.8,44316.3,43071.6
"ANXA2",920807,608669,986711,493919,978604,1189020,957892,1069810,1043620,1012390,1025010,1214780,834492,775008,857323,461173,1192660,588164,931717,1288800,1001450,1032420
"ANXA3",713.193,NA,15898.8,NA,1194.88,668.632,NA,NA,2398.41,NA,3029.75,NA,17106.4,17525.8,18378.3,21311.5,28001.9,46036.1,13424.3,17252.5,24235.4,20351.7
"ANXA4",50745.8,46152.8,70908,42342,46043.8,66114.9,51317.8,72569,62646.6,63037.9,72081.6,82506.7,40378.4,35485.5,55943.5,30580.9,45998.1,27365.9,36063.7,55543.1,38380.3,48294.3
"ANXA5",479734,458849,600855,481125,555069,544277,432127,459620,474480,501296,570267,627725,428967,597987,457675,687294,684546,660237,520789,790898,357867,543709
"ANXA6",344184,373128,491036,374686,289626,365511,199420,286647,492632,486231,358653,497220,203289,355842,392823,176040,426994,216464,210397,456018,275427,423680
"ANXA7",46284.3,42555.3,62742.3,36881.5,81766.7,56800.9,53687.1,55947.7,66847.8,71564.9,74930.7,57472.2,50985.6,52358.4,63244.7,45667.1,63939.5,52797.3,75580.7,53017.3,55206.9,56312.2
"AOX1",958.344,6114.4,1485.34,5834.39,1732.78,11583.5,2254.21,32507.7,1211.92,7001.2,1737.36,12664.7,1431.53,10733.9,2005.41,10779.7,3333.06,9768.77,1905.62,18851.4,1291.51,27581.6
"AP1B1",30025.2,34004.3,31968.5,35907.8,22268.3,29265.6,29982.9,31395.6,34938.8,35618.5,29332.4,32186.9,22854.7,38252.2,25711.4,31184.2,32957.9,40044,23173.1,36922.3,29628.6,32257.9
"AP1G1",14324.1,15884.2,12775,15830.3,11082.6,13616.8,13064.3,11311.6,14984.7,17817.6,12581.6,12204.9,11119.6,14725.4,14589.7,18250.3,16263.4,20552.4,9742.07,15300.9,14973.1,14401.7
